id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,患者，男，36岁。胁下痞块，烦躁易怒，嗳气，脘腹痞闷，舌暗苔薄，脉弦涩。其证型为<br />A 气滞湿阻<br />B 湿热蕴积<br />C 肝脾血瘀<br />D 脾肾阳虚<br />E 肝郁气滞<br />,B,
2,症见五心烦热，骨蒸潮热，面红升火，消瘦，盗汗，咽干口燥，舌红少苔，脉细数者，属于<br />A 假热证<br />B 假寒证<br />C 虚热证<br />D 实热证<br />E 寒热夹杂证<br />,C,
3,具有“喜润恶燥”特性的脏腑是<br />A 肝<br />B 肺<br />C 脾<br />D 胃<br />E 大肠<br />,B,
4,具有“喜润恶燥”特性的脏腑是<br />A 肝<br />B 肺<br />C 脾<br />D 胃<br />E 大肠<br />,B,
5,肝藏血与脾统血的共同生理功能是<br />A 贮藏血液<br />B 调节血量<br />C 统摄血液<br />D 防止出血<br />E 化生血液<br />,D,
6,“阴阳离决，精气乃绝”是指<br />A 阴阳平衡关系的破坏<br />B 阴阳对立关系的破坏<br />C 阴阳互根关系的破坏<br />D 阴阳消长关系的破坏<br />E 阴阳转化关系的破坏<br />,C,
7,患者，男，65岁。患慢性支气管炎10余年。喉间痰鸣气促3年，伴咯黄稠痰，呼吸气粗，烦躁不安，面赤口苦。舌质红，苔黄腻，脉滑数。查体双肺散在湿啰音，双肺满布哮鸣音。应首选考虑的诊断是<br />A 慢性支气管炎单纯型痰热郁肺证<br />B 慢性支气管炎喘息型风热犯肺证<br />C 慢性支气管炎喘息型肝火犯肺证<br />D 慢性支气管炎喘息型热哮<br />E 慢性支气管炎喘息型寒哮<br />,D,
8,水谷精微中精纯柔和部分生成的气是<br />A 元气<br />B 宗气<br />C 营气<br />D 卫气<br />E 谷气<br />,C,
9,以下不属于白色主病的是<br />A 虚证<br />B 寒证<br />C 水饮<br />D 脱血<br />E 夺气<br />,C,
10,首选用于治疗血虚不孕症的方剂是<br />A 归脾汤<br />B 加味四物汤<br />C 当归芍药散<br />D 开郁种玉汤<br />E 温土毓鳞汤合归脾汤<br />,E,
11,五脏六腑之大主的脏器是<br />A 肝<br />B 心<br />C 脾<br />D 肺<br />E 肾<br />,B,
12,具有推动机体牛长发育及脏腑功能活动的气是<br />A 元气<br />B 卫气<br />C 中气<br />D 营气<br />E 肾气<br />,A,
13,心律失常患者主症见心悸，善惊易恐，多梦易醒，口苦咽干。其证型是<br />A 心虚胆怯<br />B 心脾两虚<br />C 心阴亏虚<br />D 心肝失调<br />E 心肾不交<br />,A,
14,患者一个月前行人流负压吸引术，出血少，现月经未潮，近3天来感到腹胀痛，肛门坠胀。检查：子宫稍大，压痛明显，双附件无异常，尿妊娠试验(-)。应首先考虑的是<br />A 早孕<br />B 盆腔炎<br />C 妊娠腹痛<br />D 子宫内膜炎<br />E 宫颈宫腔粘连<br />,B,
15,首选用于治疗肺炎气阴两伤，余热未尽证(正虚邪恋证)的方剂是<br />A 苍白二陈汤<br />B 参苏饮<br />C 清营汤<br />D 犀角地黄汤<br />E 竹叶石膏汤<br />,E,
16,首选用于治疗阴虚发热的方剂是<br />A 清骨散<br />B 犀角散<br />C 生脉散<br />D 黄连阿胶汤<br />E 知柏地黄丸<br />,A,
17,外科常用手术疗法“挂线法”的适应症是<br />A 痈肿<br />B 痔疮<br />C 疮疖<br />D 瘘管<br />E 丹毒<br />,D,
18,心肺复苏过程中进行胸内心脏按摩的正确的频率是<br />A 50次/分<br />B 60次/分<br />C 70次/分<br />D 80次/分<br />E 90次/分<br />,D,
19,患者肩背疼痛不可回顾，头痛身重，腰脊疼痛，舌苔白，脉浮。治疗方剂应选用<br />A 麻黄汤<br />B 桂枝汤<br />C 羌活胜湿汤<br />D 独活寄生汤<br />E 小青龙汤<br />,C,
20,对于瘘管在肛管直肠环上方或通过环上2/3的肛瘘，治疗时宜选用<br />A 结扎法<br />B 切除法<br />C 挂线法<br />D 切开法<br />E 切开加挂线法<br />,E,
21,在针刺麻醉下施行甲状腺手术的首选穴位是<br />A 合谷、内关<br />B 太冲、金门<br />C 神门、交感<br />D 人中、足三里<br />E 支沟、三阳络<br />,A,
22,女，5岁。新产后，劳累过度导致头晕眼花，心悸失眠，神疲乏力，少气懒言，舌质紫暗有瘀斑，脉细涩。其证候为<br />A 气虚血瘀证<br />B 气血两虚证<br />C 气虚证<br />D 血瘀证<br />E 气滞血瘀证<br />,A,
23,关于慢性支气管炎早期肺部X线检查的叙述，下列哪项是正确的<br />A 膈肌下降且变平<br />B 胸廓扩张，肋间隙增宽<br />C 无特殊异常征象<br />D 两肺野透亮度增加<br />E 两肺纹理增粗紊乱<br />,C,
24,下列关于胸痹心痛病机中标实的叙述，错误的是<br />A 痰浊<br />B 血瘀<br />C 肝风<br />D 寒凝<br />E 气滞<br />,C,
25,被首选用于治疗手背肿痛、烦热目痛、毒蛇咬伤的腧穴是<br />A 外劳宫<br />B 十宣<br />C 四缝<br />D 中魁<br />E 八邪<br />,E,
26,用四妙勇安汤治疗血栓闭塞性脉管炎，其证型是<br />A 寒湿阻络<br />B 血瘀气滞<br />C 湿热毒盛<br />D 气血两虚<br />E 肝肾阴虚<br />,C,
27,女，3岁。心烦失眠1个月。病人因最近与同事发生矛盾，心情烦躁，入夜难以入睡，自觉手足心发热，口干欲饮，但所饮不多，舌红苔薄而干，脉细数。其证候是<br />A 心阴虚证<br />B 肝阴虚证<br />C 心火上炎证<br />D 肝火上炎证<br />E 肝气郁结证<br />,A,
28,下列哪项是骨折特有的临床体征<br />A 瘀斑<br />B 肿胀<br />C 骨擦音<br />D 局部压痛<br />E 功能障碍<br />,C,
29,患者男性，38岁。心悸不安，体弱气短，虚烦眠差，咽干口燥，舌淡少苔，脉结代。治疗方剂应选用<br />A 归脾汤<br />B 朱砂安神丸<br />C 炙甘草汤<br />D 酸枣仁汤<br />E 天王补心丹<br />,C,
30,患者青年女性，分娩后突然发生咯血，X线胸透见双肺有多个结节状阴影，呼吸困难日益加重。应首先考虑的是<br />A 肺癌<br />B 小叶性肺炎<br />C 粟粒性肺结核<br />D 肺多发性脓肿<br />E 子宫绒毛膜癌肺转移<br />,E,
31,关于内分泌的叙述，下列哪项是正确的<br />A 有月经来潮就意味着有排卵<br />B 卵巢只分泌雌激素、孕激素<br />C 排卵前8小时雌激素出现峰式分泌<br />D 绝经后卵巢功能衰退，体内无雌激素<br />E 排卵前黄体生成素(LH)和促卵泡成熟素(FSH)分泌达高峰<br />,E,
32,下列哪项是茵陈四苓散治疗黄疸的适应证型<br />A 急黄<br />B 阴黄<br />C 阳黄热重于湿<br />D 湿热留恋证<br />E 萎黄<br />,D,
33,对于破伤风较重证，病势较缓，伤后10日以上发病者，治疗应首选的方剂是<br />A 木萸散<br />B 玉真散<br />C 玉屏风散<br />D 当归地黄汤<br />E 五虎追风散<br />,E,
34,患者有冠心病史8年。症见心胸疼痛剧烈，如刺如绞，痛有定处，伴胸闷，日久不愈，舌暗红苔薄，脉弦涩。其病机是<br />A 寒邪痹阻<br />B 寒痰痹阻<br />C 痰瘀痹阻<br />D 瘀血痹阻<br />E 痰浊痹阻<br />,D,
