id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,针刺时应当注意的事项错误的是<br />A.怀孕三个月以下者，下腹部可以进针<br />B.过于饥饿、疲劳、精神高度紧张者，不行针刺<br />C.小儿囟门未闭时，头顶部腧穴不宜针刺<br />D.皮肤有感染、溃疡、瘢痕或肿瘤的部位不宜针刺<br />E.针刺眼区腧穴，要掌握一定的角度和深度<br />A  B  C  D  E<br />,A,
2,以下病、证不适宜灸法的是<br />A.血瘀<br />B.风湿<br />C.实热<br />D.厥逆<br />E.痛经<br />A  B  C  D  E<br />,C,
3,太乙针灸属于<br />A.艾条灸<br />B.艾炷灸<br />C.温针灸<br />D.温灸器灸<br />E.药物灸<br />A  B  C  D  E<br />,A,
4,属于间接灸的是<br />A.无瘢痕灸<br />B.隔附子饼灸<br />C.蒜泥灸<br />D.太乙神灸<br />E.温灸器灸<br />A  B  C  D  E<br />,B,
5,下列疾病中除哪种疾病外均可采用拔罐法治疗<br />A.风湿痹痛<br />B.痛经<br />C.神经麻痹<br />D.毒蛇咬伤<br />E.高热抽搐<br />A  B  C  D  E<br />,E,
6,下列病症，不宜用三棱针治疗的是<br />A.高热惊厥<br />B.中风脱证<br />C.中暑昏迷<br />D.急性腰扭伤<br />E.喉蛾<br />A  B  C  D  E<br />,B,
7,在头面部进行穴位注射时，一般剂量为<br />A.0.3～0.5ml<br />B.1～2ml<br />C.0.1ml<br />D.10～20ml<br />E.1～4ml<br />A  B  C  D  E<br />,A,
8,用于治疗癫痫、精神失常、鼻病的标准头穴线为<br />A.额中线<br />B.额旁1线<br />C.额旁2线<br />D.额旁3线<br />E.顶中线<br />A  B  C  D  E<br />,A,
9,头针进针时，应达到的解剖组织层是<br />A.皮内<br />B.皮下<br />C.肌肉<br />D.帽状腱膜<br />E.骨膜<br />A  B  C  D  E<br />,D,
10,耳穴在耳郭的分布有一定规律，其中与上肢相应的穴位是<br />A.耳垂<br />B.耳舟<br />C.对耳轮体<br />D.三角窝<br />E.耳甲<br />A  B  C  D  E<br />,B,
11,下列哪项不是耳穴的选穴原则<br />A.按相应部位选穴<br />B.按脏腑辨证选穴<br />C.按经络辨证选穴<br />D.按标本根结理论选穴<br />E.按西医学理论选穴<br />A  B  C  D  E<br />,D,
12,下列不是针灸的治疗原则的是<br />A.补虚泻实<br />B.清热温寒<br />C.治病求本<br />D.三因制宜<br />E.近部取穴<br />A  B  C  D  E<br />,E,
13,胃脘胀满，攻痛连胁，嗳气频频，或兼呕逆酸苦，苔薄白，脉沉弦，其治疗取穴当<br />A.取足太阴脾经穴，足阳明胃经穴为主<br />B.取足厥阴肝经穴，足少阴肾经穴为主<br />C.取背俞穴，任脉经穴为主<br />D.取足阳明胃经穴，任脉经穴为主<br />E.取足厥阴肝经穴，足阳明胃经穴为主<br />A  B  C  D  E<br />,E,
14,下合穴中可治疗肠痈、痢疾的是<br />A.足三里<br />B.上巨虚<br />C.下巨虚<br />D.委中<br />E.阳陵泉<br />A  B  C  D  E<br />,B,
