id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,治疗肺痈溃脓期，应首选______<br />A 千金苇茎汤<br />B 加味梧梗汤<br />C 如金解毒散<br />D 桔梗杏仁煎<br />E 桔梗白散<br />,B,[解析] 肺痈溃脓期为热壅血瘀，血败肉腐，痈肿内溃，脓液外泄，治以排脓解毒，方予加味桔梗汤加减。
2,治疗阴虚发热，应首选______<br />A 六味地黄丸<br />B 一贯煎<br />C 清骨散<br />D 二阴煎<br />E 三圣散<br />,C,[解析] 阴虚发热治当滋阴清热，故用清骨散，因其有清虚热，退骨蒸的功效。
3,患者，不易入睡，多梦易醒，心悸健忘，神疲食少，伴头晕目眩，四肢倦怠，舌淡苔薄，脉细无力。治疗应首选______<br />A 酸枣仁汤<br />B 归脾汤<br />C 交泰丸<br />D 天王补心丹<br />E 安神定志丸<br />,B,[解析] 不易入睡，多梦易醒——不寐；神疲食少，头晕目眩，四肢倦怠为心脾两虚之证，故用归脾汤补心脾，养血安神。
4,患者，女，45岁。因情志不畅而致咽中如有物梗阻，咯吐不出，吞咽不下，胸胁满闷。治疗应首选______<br />A 苏子降气汤<br />B 厚朴温中汤<br />C 半夏厚朴汤<br />D 天台乌药散<br />E 越鞠丸<br />,C,[解析] 根据题干主症“因情志不畅而致咽中如有物梗阻”，诊断为梅核气。半夏厚朴汤行气散结、降逆化痰，主治梅核气，症见“咽中如有物阻，咯吐不出，吞咽不下，胸膈满闷，或咳或呕，苔白润或白滑，脉弦滑或弦缓”。半夏厚朴汤病机关键为情离不畅，肝气郁结，肺胃宣降失常，津液运化欠常，聚津为痰，与气相搏，结于咽喉，即痰气互结于咽喉。半夏化痰散结，降逆和胃，为君药；厚朴下气除满，茯苓甘淡渗湿，助半夏，为臣药；生姜辛温散结，和胃止呕；苏叶芳香行气，理肺疏肝，为佐使药。本方特点：辛开，苦降，温散并用。
5,《突发公共卫生事件应急条例》规定：突发事件应急工作应当遵循的原则是______<br />A 完善并建立监测与预警手段<br />B 预防为主，常备不懈<br />C 积极预防，认真报告<br />D 及时调查，认真处理<br />E 监测分析，综合评价<br />,B,[解析] 《突发公共卫生事件应急条例》第五条规定：“突发事件应急工作，应遵循预防为主、常备不懈的方针。贯彻统一领导、分级责任、反应及时、措施果断、依靠科学、加强合作的原则。”故选B。
6,下列除哪项外，均是舌颤动的病因______<br />A 气血两虚<br />B 亡阳伤津<br />C 热极生风<br />D 酒毒所伤<br />E 心脾有热<br />,E,[解析] 心脾有热多见于吐舌和弄舌，故答案为E。本题题眼在于掌握舌态颤动舌的临床意义。久病舌淡白而颤动者，多属血虚动风；新病舌绛而颤动者，多属热极生风；舌红少津而颤动者，多属阴虚动风、肝阳化风。另外，酒毒内蕴，亦可见舌体颤动。
7,朱砂安神丸中泻火除烦的药物是______<br />A 栀子<br />B 黄连<br />C 石膏<br />D 竹叶<br />E 知母<br />,B,[解析] 方中黄连苦寒，入心经，清心泻火，以除烦热为臣。
8,越鞠丸中以行气为主的药物是______<br />A 木香<br />B 沉香<br />C 香附<br />D 枳壳<br />E 厚朴<br />,C,[解析] 越鞠丸行气解郁。方中香附辛香入肝，行气开郁为君药。
9,血府逐瘀汤除活血祛瘀外，还具有的功用是______<br />A 散结消痞<br />B 温经散寒<br />C 补气通络<br />D 行气止痛<br />E 疏肝解郁<br />,D,[解析] 血府逐瘀汤活血祛瘀，行气止痛。主治上焦瘀血，头痛胸痛，胸闷呃逆，失眠不寐，心悸怔忡，瘀血发热，舌质暗红，边有瘀斑或瘀点，唇暗或两目暗黑，脉涩或弦紧等症。
