id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,五脏中，具有“刚脏”特性的是______<br />A .心<br />B .肺<br />C .脾<br />D .肝<br />E .肾<br />,D,[解析] 肝在五脏之中属木，主疏泄，体阴而用阳，故有将军之官之称、肝的生理特陛是主升主动，喜条达而恶抑郁，故称之为“刚脏”。《素问·灵兰秘典论》说：“肝者，将军之官，谋虑出焉”。
2,“阴阳离决，精气乃绝”所反映的阴阳关系是______<br />A 对立制约<br />B 互根互用<br />C 相互交感<br />D 消长平衡<br />E 相互转化<br />,B,
3,五行中火的“所胜”是______<br />A .水<br />B .木<br />C .土<br />D .金<br />E .火<br />,D,[解析] 木—火—土—金—水—木为相生关系，木克土，土克水，水克火，火克金，金克木，木为金所胜即是木为金之所克，如此类推可知。考点为五行的生克及“所胜”概念。
4,为人体气血化生之源的脏是______<br />A .肾<br />B .心<br />C .肝<br />D .肺<br />E .脾<br />,E,
5,小肠的主要生理功能是______<br />A 主运化<br />B 主通调水道<br />C 主受纳<br />D 主腐熟水谷<br />E 主泌别清浊<br />,E,[解析] 小肠主受盛和化物、泌别清浊，A为脾，B为肺，C和D为胃的功能。
6,肺主气的功能与特性取决于______<br />A 司呼吸<br />B 宗气的生成<br />C 全身气机的调节<br />D 朝百脉<br />E 主治节<br />,A,[解析] “诸气者，皆属于肺”，肺主气，包括主呼吸之气和主一身之气，两者实际上都基于肺的呼吸功能。肺的呼吸调匀，是气的生成和气机调畅的根本条件。
7,患者自汗，多尿，滑精，是因气的何种作用失常所致______<br />A 推动<br />B 温煦<br />C 防御<br />D 固摄<br />E 气化<br />,D,[解析] 气的同摄作用，指气对血、精液、津液等液态物质的统摄，以防止其无故流失。气的固摄作用减弱必致血精液津液的耗散，脱失。气的推动作用是指它对人体的生长发育、各组织器官的生理活动、血液的生成和运行、津液的生成输布排泄等均起着推动作用。气的温煦作用是说气是人体热量的来源。气的防御作用体现于护卫全身的肌表、防御外邪的入侵。气的气化作用是指通过气的运动而产生各种变化。故选D。
8,作为机体获得对HBV免疫力及乙型肝炎患者痊愈的指标是______<br />A HBsAg(+)<br />B 抗-HBs(+)<br />C HBeAg(+)<br />D 抗-HBc(+)<br />E 抗-HBe(+)<br />,B,
9,按十二脉的流注次序，肝经向下流注的经脉是______<br />A 膀胱经<br />B 胆经<br />C 三焦经<br />D 心经<br />E 肺经<br />,E,
