id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,完带汤适用于下病的哪种证候______<br />A 脾虚<br />B 肾阴虚<br />C 肾阳虚<br />D 湿热<br />E 热毒<br />,A,
2,下列除哪项外均是妊娠禁药______<br />A 峻下剂<br />B 破血剂<br />C 逐瘀剂<br />D 和血剂<br />E 有毒剂<br />,D,[解析] 妊娠禁药或慎用药有峻下剂、破血剂、逐瘀剂、有毒剂、滑利剂、耗气剂、散气剂。故选择D。
3,妊娠期瘀阻台元，使用活血化瘀药的原则是______<br />A 治病与安胎并举<br />B 衰其大半而止<br />C 禁止使用<br />D 病去即止<br />E 慎用<br />,B,[解析] 妊娠期瘀阻胎元，使用活血化瘀药需严格掌握剂量，衰其大半而止。故选择B。
4,妊娠恶阻脾胃虚弱证的特点是______<br />A 呕吐痰涎<br />B 食入即吐<br />C 呕吐黏痰<br />D 呕吐酸水或苦水<br />E 呕吐血性分泌物<br />,B,[解析] 妊娠恶阻脾胃虚弱证主要证候：妊娠早期，恶心，呕吐不食，甚则食入即吐；口淡，呕吐清涎，头晕体倦，脘痞腹胀；舌淡，苔白，脉缓滑无力。故选择B。
5,下列各项，不属宫外孕手术适应证的是______<br />A 输卵管间质部妊娠<br />B 残角子宫妊娠<br />C 妊娠试验持续阳性，包块继续长大<br />D 输卵管破损时间较长，形成血肿包块<br />E 愿意同时施行绝育术者<br />,D,[解析] 宫外孕手术适应证：停经时间长，疑为输卵管间质部或残角子宫妊娠者；休克严重，内出血量多或持续出血，虽经抢救而不易控制者；妊娠试验持续阳性，包块继续长大，杀胚药无效者；愿意同时施行绝育术者。故选择D。
6,下列各项，不属胎动不安和异位妊娠鉴别要点的是______<br />A 阴道出血<br />B 腹痛程度、性质<br />C B超检测孕囊着床部位<br />D 妇检宫颈举痛<br />E 妇检附件包块<br />,A,
7,下列哪项是产后用药三禁______<br />A 活血、通便、消导<br />B 大汗、峻下、利小便<br />C 清热、凉血、滋阴<br />D 祛寒、开郁、化瘀<br />E 以上均非<br />,B,[解析] 产后用药三禁即禁大汗以防亡阳；禁峻下以防亡阴；禁通利小便以防亡津液。故选择B。
8,治疗产后发热感染毒证，应首选______<br />A 小柴胡汤<br />B 大柴胡汤<br />C 桃红消瘀汤<br />D 白虎汤<br />E 解毒活血汤<br />,E,[解析] 产后发热感染邪毒证用五味消毒饮合失笑散或解毒活血汤；外感证用荆穗四物汤；血瘀证用生化汤加味；血虚证用补中益气汤。故答案选择E，其余选项不正确。
9,最早提出烧灼法断胳预防胳风的儿科专著是______<br />A 《小儿药证直诀》<br />B 《小儿卫生总微论方》<br />C 《幼科发挥》<br />D 《保婴撮要》<br />E 《幼幼集成》<br />,B,
10,随着小儿年龄的增加______<br />A 脉搏增快，血压增高<br />B 脉搏增快，血压减低<br />C 脉搏减慢，血压增高<br />D 脉搏减慢，血压减低<br />E 脉搏、血压均无明显变化<br />,C,[解析] 随着小儿年龄的增加，小儿的脉搏减慢，血压增高。故选择C。
11,小儿“稚阴稚阳”学说，是指其生理状态为______<br />A 阳常有余，阴常不足<br />B 脏腑娇嫩，形气未充<br />C 生机蓬勃，发育迅速<br />D 脏气清灵，易趋健康<br />E 脾常不足，肝常有余<br />,B,[解析] 吴鞠通的稚阴稚阳理论，包括了机体柔嫩、气血未盛、脾胃虚弱、肾气未充、腠理疏松、神气怯弱、筋骨未坚等特点，概括为“脏腑娇嫩，形气未充”。故选择B。
