id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,下列哪项不是附骨疽的临床特点______<br />A 好发于儿童<br />B 多发于脊柱骨<br />C 局部胖肿，疼痛彻骨<br />D 溃后脓水淋漓，不易收口<br />E 可成窦道，损筋伤骨<br />,B,[解析] 附骨疽是一种毒邪深沉、附着于骨的化脓性疾病。其特点是多发于四肢长骨，局部胖肿，附筋着骨，推之不移，疼痛彻骨，溃后脓水淋漓，不易收口，可成窦道，损伤筋骨好发于2～10岁的男孩。多发于四肢长骨，发病部位以胫骨为主，其次为股骨、肱骨、桡骨。一般不发生于脊柱骨。故选择B。
2,烧伤面积的计算按中国九分法，双上肢面积占______<br />A 9%<br />B 18%<br />C 27%<br />D 36%<br />E 45%<br />,B,[解析] 中国九分法，将全身体表面积分为11个9等份。成人头、面、颈部为9%；双上肢为2×9%；躯干前后包括外阴部为3×9%；双下肢包括臀部为5×9%+1%=46%。
3,小面积烧伤，初期可用______<br />A 清凉油<br />B 红油膏<br />C 金黄膏<br />D 冲和膏<br />E 黄连膏<br />,A,[解析] 小面积烧伤，初期用京万红烫伤药膏、清凉油、紫草膏等。其他都用于中后期或者大面积的烧伤。故选择A。
4,蛇咬伤后(神经毒)者，其治法是______<br />A 活血祛风<br />B 清热解毒，凉血止血<br />C 清利湿热，凉血息风<br />D 凉血息风，豁痰<br />E 清热解毒，活血凉血止血<br />,A,[解析] 蛇咬伤后，辨证为风毒(神经毒)者洽则为活血祛风。故选择A。
5,肌肉强直性痉挛是破伤风的典型症状之一，其首先出现的部位是______<br />A 上肢<br />B 下肢<br />C 头面<br />D 颈项<br />E 躯干<br />,C,[解析] 肌肉强直性痉挛首先从头面部开始，进而延展至躯干四肢。故选择C。
6,患者，男，24岁。转移性右下腹痛6小时，临床诊为肠痈。现除轻度腹痛外，尚有轻度发热，恶心纳呆，小便微黄，大便干结，舌苔厚腻，脉弦滑。其治法是______<br />A 理气行瘀，疏化导滞<br />B 行气祛瘀，通腑泄热<br />C 理气透脓，通腑泄热<br />D 行气祛疲，通腑排脓<br />E 理气活血，通腑透脓<br />,B,[解析] 本病由于损伤胃肠，导致肠道传化失司，糟柏停滞，气滞血瘀。瘀阻久则化热，盛则肉腐成痈。本病属于瘀滞证，治宜行气祛瘀，通腑泄热。湿热证宜通腑泄热，利湿解毒；热毒证宜通腑排脓，养阴清热。故选择B。
7,患者，女，43岁。入院时诊断为肠痈。现腹皮挛急，全腹压痛、反跳痛，腹胀，恶心、呕吐，大便不爽，次数增多，小便频数，时时汗出，皮肤甲错。二目下陷，口干而臭，舌红苔黄糙，脉细数。其证候是______<br />A 积热不散，热盛肉腐<br />B 阳明腑实，热盛伤阴<br />C 寒湿内蕴，瘀血凝滞<br />D 湿热内蕴，气血瘀滞<br />E 邪毒内蕴，瘀血凝滞<br />,B,[解析] 本病由于损伤胃肠，导致肠道传化失司，糟粕停滞，气滞血瘀。瘀阻久则化热，盛则肉腐成痈。大便不爽，次数增多为阳明经症状。便频数，时时汗出，皮肤甲错，二目下陷，口干而臭，为阴伤的表现。故选择B。
8,属心而络于胞中的经脉是______<br />A 冲脉<br />B 胞脉<br />C 任脉<br />D 督脉<br />E 带脉<br />,B,
9,下列哪项不是天癸成熟的条件______<br />A 肾气充盛<br />B 脾气健旺<br />C 已18岁<br />D 精血充实<br />E 肾阴充盛<br />,C,[解析] 天癸，源于先天，藏之于肾，受后天水谷精微的滋养，人体发育到一定时期，肾气旺盛，肾中真阴不断得到充实，天癸逐渐成熟。选项C是男女天癸初至后的年龄，不是成熟的条件。
10,中医学女性生殖轴的概念是______<br />A 脑—肾—天癸—胞宫<br />B 天癸—冲任—气血—胞宫<br />C 肾—天癸—气血—胞宫<br />D 肾—天癸—冲任—胞宫<br />E 天癸—肾—冲任—胞宫<br />,D,
11,妊娠足月胎位下移，腰腹阵痛，有便意或见红者，是______<br />A 临产<br />B 试胎<br />C 弄胎<br />D 分娩<br />E 以上均非<br />,A,
12,下列各项，不属月经病主要病因的是______<br />A 寒热湿邪<br />B 房劳多产<br />C 内伤七情<br />D 营卫不调<br />E 体质因素<br />,D,[解析] 月经病的主要病因是寒热湿邪侵袭、内伤七情、房劳多产、饮食不节、劳倦过度和体质因素。因此选择D。
13,下列哪项不是月经先期肝郁血热证的主症______<br />A 月经提前8天<br />B 经量或多或少<br />C 经色淡、质稀<br />D 心烦易怒<br />E 口苦咽干<br />,C,
