id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,病人，女性，47岁。近年来口渴喜多饮，口舌干燥，尿频量多，烦热多汗，舌边尖红，苔薄黄，脉洪数，其病机是<br />A.胃火内炽，胃热消谷<br />B.气阴不足，脾失健运<br />C.肾阳亏虚，肾失固摄<br />D.肺脏燥热，津液失布<br />E.阴损及阳，肾阳衰微<br />A  B  C  D  E<br />,D,
2,病人口渴多饮明显，伴多食易饥，尿频量多，烦热多汗，苔薄黄，舌质红，脉数。治宜选用下列何方<br />A.泻白散<br />B.桑白皮汤<br />C.消渴方<br />D.清燥救肺汤<br />E.清肺饮<br />A  B  C  D  E<br />,C,
3,病人，男，62岁。多饮、多食、多尿、消瘦7年，伴倦怠乏力、自汗、气短懒言，口渴多饮，五心烦热，心悸失眠，溲赤便秘。舌红少津，舌体胖大，苔花剥，脉细数。实验室检查：血糖12.3mmoL/L，尿糖(+++)。其证型属于<br />A.阴虚热盛<br />B.阴阳两虚<br />C.气阴两虚<br />D.血瘀气滞<br />E.阴阳欲绝<br />A  B  C  D  E<br />,C,
4,病人，女，60岁。消渴病史8年。形体消瘦，尿频量多，混浊如脂膏，口干唇燥，舌红，脉细数。治疗应首选<br />A.玉女煎<br />B.消渴方<br />C.六味地黄丸<br />D.金匮肾气丸<br />E.生脉饮<br />A  B  C  D  E<br />,C,
5,病人烦渴多饮，口干舌燥，尿频量多，舌边尖红，苔薄黄，脉洪数，治疗选方为<br />A.消渴方<br />B.人参白虎汤<br />C.玉女煎<br />D.六味地黄丸<br />E.生脉饮<br />A  B  C  D  E<br />,A,
6,病人表现为大汗淋漓，汗出如珠，常同时出现声低息微，精神疲惫，四肢厥冷，脉微欲绝者则为<br />A.自汗<br />B.盗汗<br />C.战汗<br />D.绝汗<br />E.黄汗<br />A  B  C  D  E<br />,D,
7,病人，男性，61岁。夜寐盗汗，五心烦热，兼见午后潮热，两颧色红，口渴，舌红少苔，脉细数。其证候为<br />A.心血不足<br />B.肺卫不固<br />C.阴虚火旺<br />D.邪热郁蒸<br />E.脾胃虚弱<br />A  B  C  D  E<br />,C,
8,病人常在劳累之后低热，伴有头晕乏力，气短懒言，食少纳呆，大便溏薄，舌淡苔自，脉弱。其治法是<br />A.滋阴清热<br />B.活血化瘀<br />C.清肝泄热<br />D.甘温除热<br />E.益气养血<br />A  B  C  D  E<br />,D,
9,病人低热，头晕眼花，心悸不宁，面白少华，唇甲淡白，舌质淡，脉细。其治法是<br />A.益气养血<br />B.益气健脾<br />C.滋阴清热<br />D.活血化瘀<br />E.疏肝清热<br />A  B  C  D  E<br />,A,
10,病人心悸，胸闷气短，面色苍白，形寒肢冷，舌淡苔白，脉沉细无力，最佳选方为<br />A.保元汤<br />B.附子理中汤<br />C.苓桂术甘汤<br />D.右归丸<br />E.以上都不是<br />A  B  C  D  E<br />,A,
11,病人干咳，咽燥，咯血，潮热，盗汗，面色潮红，治宜<br />A.养阴润肺<br />B.滋补肾阴<br />C.益气温阳<br />D.滋阴养血<br />E.以上皆不是<br />A  B  C  D  E<br />,A,
12,虚劳病人，口干唇燥，不思饮食，大便燥结，甚则干呕，呃逆，面色潮红，舌红干少苔，脉细数。其证候是<br />A.肺阴虚<br />B.脾胃阴虚<br />C.肝阴虚<br />D.肾阴虚<br />E.心阴虚<br />A  B  C  D  E<br />,B,
13,病人，男性，25岁。双髋、膝、踝关节红肿热痛已一周，伴发热、口渴、心烦、汗出恶风。舌红，苔黄腻，脉滑数。查体：有皮下结节。实验室检查：抗“O”＞500U，C反应蛋白阳性。诊为“风湿热”。其治法是<br />A.祛湿散寒，疏经通络<br />B.清热解毒，滋阴凉血<br />C.化痰祛瘀，搜风通络<br />D.清热通络，祛风除湿<br />E.搜风散寒，补益气血<br />A  B  C  D  E<br />,D,
14,病人，男性，29岁。患“类风湿性关节炎”3年。现症见关节肿胀，以四肢小关节为主，僵硬变形，屈伸不利，痛处固定，昼轻夜重，口干不欲饮。舌质紫暗，苔白腻，脉细涩。实验室检查：RF阳性。其证型是<br />A.风寒湿阻证<br />B.风湿热郁证<br />C.痰瘀互结证<br />D.肝肾阴虚证<br />E.气血亏虚证<br />A  B  C  D  E<br />,C,
15,病人关节疼痛肿胀，晨僵，活动不利，畏寒怕冷，神倦懒动，腰背酸痛，俯仰不利，天气寒冷加重。舌淡胖，苔白滑，脉沉细。其治疗法则宜<br />A.疏风散寒，除湿宣痹<br />B.祛痰化瘀通络<br />C.祛风散寒，除湿补肾<br />D.清热通络，疏风胜湿<br />E.滋阴清热<br />A  B  C  D  E<br />,C,
16,病人发热头痛，继则全身抽搐，四肢及颈项强直，牙关紧闭，呈阵发性发作已3天，经治疗仍未缓解，伴有腹部隐痛，时有呕吐，大便不爽，口苦。舌质红，舌苔腻。此属何证<br />A.疫毒痢<br />B.腹痛<br />C.痫证<br />D.痉证<br />E.呕吐<br />A  B  C  D  E<br />,D,
17,病人，男，40岁。两天前被锈钉扎伤足底，当时流血少许，未作清洗，近下午3时许突然四肢抽搐，颈项强直，甚则角弓反张，伴神昏，喘促。舌苔腻，脉弦紧。脑电图检查正常。其证型是<br />A.热甚动风证<br />B.阴虚动风证<br />C.血虚生风证<br />D.风毒内袭证<br />E.肝阳化风证<br />A  B  C  D  E<br />,D,
18,病人四肢抽搐，高热口渴，面红目赤，尿黄便干，舌质红，苔黄燥，脉弦数。其证型是<br />A.肝阳化风证<br />B.阴虚风动证<br />C.热甚动风证<br />D.血虚生风证<br />E.风毒内袭证<br />A  B  C  D  E<br />,C,
