id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,导致感冒的主因是______<br />A 寒邪<br />B 热邪<br />C 风邪<br />D 湿邪<br />E 暑邪<br />,C,
2,风寒感冒兼胸脘痞闷，食少纳呆，脉濡者，治疗应首选______<br />A 荆防败毒散<br />B 香苏散<br />C 杏苏散<br />D 羌活胜湿汤<br />E 三仁汤<br />,D,[解析] 风寒感冒治宜辛温解表，宣肺散寒，夹湿者应配以疏风祛湿，方用羌活胜湿汤。故选择D。A项不能祛湿。B项理气，不能化湿。C项清宣凉燥，用于外感凉燥证。E项清热化湿，用于湿热证。
3,下列各项，除哪项外，均是内伤咳嗽的常见病因______<br />A 情志刺激<br />B 饮食不节<br />C 过劳努伤<br />D 肺脏虚弱<br />E 久病伤阴<br />,C,[解析] 咳嗽有外感、内伤两类。外感为六淫外邪犯肺；内伤为脏腑功能失调，内邪干肺，如肺脏虚弱，情志刺激肝火犯肺，饮食不节痰湿蕴肺，久病伤阴肺肾阴虚。但是过劳努伤不属于内伤咳嗽，应当是外伤咳嗽。故选择C。
4,咳嗽痰少，痰中带血或反复咯血，血色鲜红，口干咽燥，颧红，潮热盗汗，舌质红，脉细数。治疗应首选______<br />A 桑杏汤<br />B 杏苏散<br />C 沙参麦冬汤<br />D 麦门冬汤<br />E 百合固金汤<br />,C,[解析] 肺阴亏虚，虚热内灼，肺气上逆，故咳嗽，火伤肺络，故痰中带血或反复咯血，血色鲜红口干咽燥，颧红，潮热盗汗，舌质红，脉细数，俱是阴虚内热的表现，故宜养阴清热，润肺止咳，方用沙参麦冬汤。故选择C。A项用于风燥伤肺，B项用于凉燥，D项用于肺胃阴伤气逆，E项用于肺肾阴虚的咯血。
5,哮证发作期的主要病机是______<br />A 外邪侵袭，肺失宣降<br />B 肺失宣肃，肺气上逆<br />C 痰气搏结，气道被阻<br />D 邪袭于肺，肺气不利<br />E 肺脏虚弱，气失所主<br />,C,[解析] 哮证的病理因素以“痰”为根本，发作期“伏痰”遇诱因引触，痰随气升，气因痰阻，痰气搏结，壅塞气道，故痰鸣如吼，气息喘促。故发作期的病机主要是痰气搏结，气道被阻，其他选项也是一些病因，但非病机。故选择C。
6,治疗哮证缓解期脾虚证，应首选______<br />A 理中汤<br />B 六君子汤<br />C 黄芪建中汤<br />D 苏子降气汤<br />E 补中益气汤<br />,B,[解析] 哮证在脏腑责之肺脾肾，缓解期多为虚证。肺虚用玉屏风散；脾虚用六君子汤；肾虚用金匮肾气丸或七味都气丸，故选择B。脾阳虚重的可用理中汤；中气下陷的可用补中益气汤；脾胃虚寒重症可用黄芪建中汤；痰涎壅肺、肾虚不纳的可用苏子降气汤。
7,下列除哪项外，均为喘证的病因______<br />A 外邪侵袭<br />B 饮食不当<br />C 情志所伤<br />D 痰热素盛<br />E 劳欲久病<br />,D,[解析] 喘证的病因有A、B、C、E项。D项痰热素盛属于病理因素，可由多种因素产生，不是最根本的病因。故选择D。
8,下列各项除哪项外，均是虚喘的特有症状______<br />A 呼吸浅短难续<br />B 呼出为快<br />C 气怯声低<br />D 深吸为快<br />E 遇劳加重<br />,B,[解析] 喘证有虚实之分，实喘病程短、急，症见呼吸深长有余，呼出为快，气粗声高，故选择B项。虚喘病程长，易反复，症见呼吸浅快难续，深吸为快，气怯声低，遇劳加重。故排除A、C、D、E。
9,下列各项，哪项不属实喘的特点______<br />A 深吸为快<br />B 呼出为快<br />C 伴有表证<br />D 痰鸣咳嗽<br />E 脉实有力<br />,A,
