id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,我国现存最早的脉诊专著是：<br />A 《脉经》<br />B 《脉诀》<br />C 《濒湖脉学》<br />D 《三指禅》<br />,A,
2,下列除哪项外都是得神的表现：<br />A 两目精彩<br />B 面色荣润<br />C 肌肉不削<br />D 面色潮红<br />,D,
3,然昏倒，口吐涎沫，四肢抽搐，牙关紧闭，醒后如常，可诊断为<br />A 癫<br />B 痫<br />C 狂<br />D 痴呆<br />,B,
4,列除哪项外皆可面见青色：<br />A 虚证<br />B 痛证<br />C 寒证<br />D 惊风<br />,A,
5,满面通红者多属于：<br />A 戴阳证<br />B 虚热证<br />C 实热证<br />D 上热下寒证<br />,C,
6,小儿昏睡露睛多属于：<br />A 肝风内动<br />B 肝经风热<br />C 脾虚气血不足<br />D 津液亏虚<br />,C,
7,下列诸证除那项外均属于斑的特征：<br />A 色深红<br />B 点大成片<br />C 平摊于皮肤<br />D 压之褪色<br />,D,
8,体表患部红肿高大，根盘紧束，发热疼痛者属：<br />A 疔<br />B 疽<br />C 痈<br />D 疖<br />,C,
9,唇红肿属于：<br />A 实热证<br />B 虚热证<br />C 血虚证<br />D 煤气中毒<br />,A,
10,痰黄稠有块多属：<br />A 寒痰<br />B 热痰<br />C 湿痰<br />D 燥痰<br />,B,
11,小儿食指脉络色鲜红为：<br />A 实热证<br />B 虚热证<br />C 惊风证<br />D 外感表证<br />,D,
12,望舌的顺序：<br />A 先看舌体，再看舌苔<br />B 先看舌苔，再看舌体<br />C 舌体舌苔同时看<br />D 先舌苔后看舌下络脉<br />,A,
13,连舌本散舌下的经脉为：<br />A 足太阴脾经<br />B 手少阴心经<br />C 足少阴肾经<br />D 足厥阴肝经<br />,A,
14,舌体淡嫩，舌苔白润主：<br />A 实寒证<br />B 虚寒证<br />C 痰饮证<br />D 脾寒湿证<br />,B,
15,吐舌和弄舌一般都属：<br />A 中风先兆<br />B 心气已绝<br />C 心脾有热<br />D 热极生风<br />,C,
16,舌质淡紫或紫暗而润者属于：<br />A 气血运行不畅<br />B 痰热内阻<br />C 阳虚阴盛<br />D 食积血瘀<br />,C,
17,下列那项可见于正常人：<br />A 胖大舌<br />B 淡嫩舌<br />C 淡白舌<br />D 裂纹舌<br />,D,
18,下列除那项外都是淡白舌主病：<br />A 气血两虚<br />B 气虚<br />C 阳虚<br />D 阴虚<br />,D,
19,红绛舌白滑腻苔提示：<br />A 真寒假热<br />B 真热假寒<br />C 素体热盛外感寒湿<br />D 湿热内盛伤及脾胃<br />,C,
