id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,首先阐述了痉证和肝脏关系的医家为<br />A.张仲景<br />B.朱丹溪<br />C.吴鞠通<br />D.华岫云<br />E.王清任<br />A  B  C  D  E<br />,D,
2,痉证病在<br />A.关节<br />B.肌肉<br />C.骨<br />D.肝脏<br />E.筋脉<br />A  B  C  D  E<br />,E,
3,痉证的病理性质为<br />A.虚实<br />B.寒热<br />C.阴阳<br />D.表里<br />E.津液<br />A  B  C  D  E<br />,A,
4,中医认为抽搐的发生主要为<br />A.肺热壅盛<br />B.阴虚胃燥<br />C.肝风内动<br />D.热盛伤津<br />E.肾阴虚亏<br />A  B  C  D  E<br />,C,
5,下列哪项不是抽搐的中医病机<br />A.热甚动风<br />B.阴虚动风<br />C.肝阳化风<br />D.血虚生风<br />E.外感风寒<br />A  B  C  D  E<br />,E,
6,以项背强直，四肢抽搐，角弓反张为主要临床表现的疾病为<br />A.痉证<br />B.厥证<br />C.中风<br />D.破伤风<br />E.痫病<br />A  B  C  D  E<br />,A,
7,痉证重要的治疗方法为<br />A.舒筋解痉<br />B.清热祛湿<br />C.熄风镇痉<br />D.滋养营阴<br />E.活血化瘀<br />A  B  C  D  E<br />,D,
8,痉证之邪壅于经络证寒邪较甚的可用<br />A.羌活胜湿汤<br />B.防风通圣丸<br />C.葛根汤<br />D.荆防败毒散<br />E.桂枝汤<br />A  B  C  D  E<br />,C,
9,下列哪味中药不是肝经热盛之痉证的常用中药<br />A.钩藤<br />B.桑叶<br />C.防风<br />D.菊花<br />E.川贝<br />A  B  C  D  E<br />,C,
10,壮热汗出，项背强急，手足挛急，角弓反张，腹满便结，口渴喜冷饮，舌红，苔黄燥者，证属痉病之<br />A.邪壅经络证<br />B.肝经热盛证<br />C.阳明热盛证<br />D.心营热盛证<br />E.痰浊阻滞证<br />A  B  C  D  E<br />,C,
