id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,外感热病中，正邪相争，提示病变发展转折点的是______<br />A 战汗<br />B 自汗<br />C 盗汗<br />D 冷汗<br />E 热汗<br />,A,[解析] 战汗指先全身恶寒，战栗，接着大汗出，若汗出热退，脉静身凉，是邪去正复之佳兆，主疾病向愈；若汗出而身热不减，仍烦躁不安，脉来疾急，为邪胜正衰之危候，主病情恶化。
2,下列各项，属痰湿内阻头晕临床表现的是______<br />A 头晕胀痛<br />B 头晕昏沉<br />C 头晕眼花<br />D 头晕耳鸣<br />E 头晕欲仆<br />,B,
3,下列除哪项外，均提示病情严重，预后不良______<br />A 目暗睛迷<br />B 舌苔骤剥<br />C 脉微欲绝<br />D 抽搐吐沫<br />E 昏迷烦躁<br />,D,[解析] 选项A、B、C、E均为脏腑精气将绝，形体极度衰弱的表现，此种情况一旦出现多为失神之象，预后不良。D项为神乱意识障碍的主要临床表现，尚未达到病情严重预后不良的程度。故选择D。
4,风痰的特征是______<br />A 色黄黏稠<br />B 白而清稀<br />C 清稀多泡沫<br />D 白滑而量多<br />E 少而黏稠<br />,C,[解析] A项为热痰，因热邪内盛，煎熬、浓缩津液成痰。B项为寒：痰，因寒邪客肺，津凝成痰，或脾虚失运，聚湿为痰。C项为风痰。故选择C。D项多为湿痰，因脾失健运，水湿内停，聚而成痰。E项为燥痰，因燥邪犯肺，耗伤肺津，或肺阴虚，肺失润养所致。
5,舌绛少苔有裂纹，多见于______<br />A 热邪内盛<br />B 气血两虚<br />C 阴虚火旺<br />D 瘀血内阻<br />E 脾虚湿侵<br />,C,[解析] 绛舌主热入营血，阴虚火旺及疲血，舌绛而少苔或无苔，或有裂纹。则为阴虚火旺。故选择C。
6,下列哪项不属于听诊内容______<br />A 错语<br />B 呃逆<br />C 嗳气<br />D 咳嗽<br />E 耳鸣<br />,E,
7,唐代以前所称的哕，是指______<br />A 呃逆<br />B 嗳气<br />C 恶心<br />D 干呕<br />E 噫气<br />,A,
8,按寸口脉分候脏腑，右关脉可候______<br />A 心与膻中<br />B 肾与小腹<br />C 脾与胃<br />D 肝、胆与膈<br />E 肺与胸中<br />,C,[解析] 左寸可候心与膻中；右寸可候肺与胸中；左关可候肝胆与胝；右关可候脾与胃，左尺可候肾与小腹；右尺可候肾与小腹。故选择C。
9,下列除哪项外，指下均有脉气紧张之感觉______<br />A .弦<br />B .紧<br />C .长<br />D .革<br />E .牢<br />,C,
10,腹胀满，无压痛，叩之作空声，可见于______<br />A 水鼓<br />B 气胀<br />C 痰饮<br />D 积聚<br />E 内痈<br />,B,[解析] A项为腹部高度肿大，如鼓只状者，以手分置腹之两侧，一手轻拍，另一手可触到波动感，同时，按之如囊裹水，且腹壁有凹痕者，为水鼓。B项为腹部胀满，按之有充实感觉，有压痛，叩之作空声的，为气胀，多属虚满。C项痰饮多由外感六淫，或饮食所伤及七情内伤等，使肺、脾、肾及三焦等脏腑气化功能失常，津液代谢障碍，以致水液停滞而成。D项是指腹内的结块，或胀或痛的一种病症。E项为右小腹作痛，按之疼痛，故选择B。
11,下列哪项不属于八纲辨证的内容______<br />A 病性寒热<br />B 病变吉凶<br />C 邪正盛衰<br />D 病变类别<br />E 病变部位<br />,B,
12,下列除哪项外，均是虚寒证的临床表现______<br />A 畏寒喜暖<br />B 口淡不渴<br />C 脉沉而紧<br />D 小便清长<br />E 大便溏薄<br />,C,[解析] 虚寒证表现为经常畏冷，四肢不温，嗜睡蜷卧，面色白，口淡不渴，或渴喜热饮，或口泛清涎，小便清长，大使溏薄或完谷不化，舌淡胖，苔白滑，脉沉迟或细弱等。故选择C。
13,下列哪项不是火淫的临床表现______<br />A 壮热口渴<br />B 面红目赤<br />C 烦躁不宁<br />D 舌质红绛<br />E 脉象儒数<br />,E,[解析] 壮热，口渴，面红目赤，心烦，汗出，或烦躁谵妄，衄血，吐血，斑疹，或躁扰发狂，或见痈脓，舌质红绛，脉象洪数或细数，可见题目中脉象的描述与火淫的临床表现不符。故选择E。
14,情志郁结所致胸痛的表现是______<br />A 胸背彻痛<br />B 胸痛咳嗽<br />C 憋闷疼痛<br />D 胀痛走窜<br />E 刺痛不移<br />,C,[解析] 情志郁结可致肝失疏泄，气机不畅，而致两胁胀痛，胸闷，善叹息，或见急躁易怒。故选择C。
15,下列哪项是燥邪犯肺证与肺阴虚证的鉴别要点______<br />A 有无发热恶寒<br />B 有无胸痛咳血<br />C 有无口干咽燥<br />D 痰量的多少<br />E 咯痰的难易<br />,A,[解析] 燥邪犯肺证的临床表现为干咳无痰，或痰少而黏，不易咳出。唇、舌、咽、鼻干燥欠润，轻微发热恶寒，头身酸痛，舌尖红，苔薄而干，脉浮细。肺阴虚证的临床表现为咳喘无力，气少不足以息，动则益甚，体倦懒言，声音低怯，痰多清稀，面色由，或自汗畏风，易于感冒，舌淡苔白，脉虚弱。二者的区别为燥邪犯肺为燥邪袭表，肺卫失宣，而见轻微发热恶寒。肺阴虚为肺阴亏损，虚热内生，以干咳无痰或痰少而黏与阴虚见症为辨证要点。故选择A。
