id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},答题说明
1,以昼夜分阴阳，后半夜为<br />A 阴中之阳<br />B 阳中之阴<br />C 阳中之阳<br />D 阴中之阴<br />E 阴中之至阴<br />,A,
2,“重阴必阳”的理论依据是<br />A 阴阳交感<br />B 阴阳对立制约<br />C 阴阳转化<br />D 阴阳互根互用<br />E 阴阳消长<br />,C,
3,五行中火的“所胜”是<br />A 水<br />B 木<br />C 土<br />D 金<br />E 火<br />,D,
4,根据情志相胜法，可制约大怒的情志是<br />A 喜<br />B 思<br />C 悲<br />D 恐<br />E 惊<br />,C,
5,为人体气血化生之源的脏是<br />A 肾<br />B 心<br />C 肝<br />D 肺<br />E 脾<br />,E,
6,具有喜润恶燥特性的脏腑是<br />A 肝<br />B 肺<br />C 脾<br />D 胃<br />E 大肠<br />,D,
7,“太仓”所指的是<br />A 三焦<br />B 胃<br />C 小肠<br />D 脾<br />E 大肠<br />,B,
8,脏腑中有“主津”作用的是<br />A 脾<br />B 胃<br />C 大肠<br />D 小肠<br />E 三焦<br />,C,
9,“壮水之主，以制阳光”的治法，最适于治疗的是<br />A 阴盛则寒之证<br />B 阴虚则热之证<br />C 阴盛伤阳之证<br />D 阴损及阳之证<br />E 阳损及阴之<br />,B,
10,气机升降出入的枢纽是<br />A 肝、肺<br />B 肺、肾<br />C 脾、胃<br />D 肝、胆<br />E 心、肾<br />,C,
11,三焦经在上肢的循行部位是<br />A 外侧前缘<br />B 内侧中线<br />C 外侧后缘<br />D 内侧前缘<br />E 外侧中线<br />,E,
12,按十二经脉的流注次序，肝经向下流注的经脉是<br />A 膀胱经<br />B 胆经<br />C 三焦经<br />D 心经<br />E 肺经<br />,E,
13,六淫邪气中，具有“阻遏气机”特点的是<br />A 风<br />B 暑<br />C 湿<br />D 寒<br />E 火<br />,C,
14,依据《素问·宣明五气篇》理论，久卧易伤及的是<br />A 气<br />B 血<br />C 肉<br />D 精<br />E 筋<br />,A,
15,与病邪“从化”最为密切的因素是<br />A 病变部位<br />B 体质差异<br />C 治疗不当<br />D 病邪性质<br />E 邪正盛衰<br />,E,
16,最易发生阴阳互损的脏是<br />A 心<br />B 肝<br />C 脾<br />D 肺<br />E 肾<br />,E,
17,用补益药物治疗具有闭塞不通症状的虚证，其治则是<br />A 实者泻之<br />B 虚者补之<br />C 通因通用<br />D 塞因塞用<br />E 攻补兼施<br />,D,
18,下列各项，可用阴阳消长来解释的是<br />A 阳虚则寒<br />B 阳长阴消<br />C 寒者热之<br />D 阴损及阳<br />E 阴盛则阳病<br />,B,
19,“阴阳离决，精气乃绝”所反映的阴阳关系是<br />A 对立制约<br />B 互根互用<br />C 相互交感<br />D 消长平衡<br />E 相互转化<br />,B,
20,一年季节中，“长夏”所属的是<br />A 木<br />B 火<br />C 土<br />D 金<br />E 水<br />,未知,
21,五脏中，具有“刚脏”特性的是<br />A 心<br />B 肺<br />C 脾<br />D 肝<br />E 肾<br />,D,
22,下列被称为“元神之府”的是<br />A 脑<br />B 髓<br />C 骨<br />D 脉<br />E 胆<br />,A,
23,六淫邪气中，具有“重浊”特点的是<br />A 风<br />B 寒<br />C 暑<br />D 湿<br />E 火<br />,D,
24,七情刺激，易导致心气涣散的是<br />A 喜<br />B 怒<br />C 悲<br />D 恐<br />E 惊<br />,A,
25,首先提出“合病与并病”之说的著作是<br />A 《黄帝内经》<br />B 《伤寒杂病论》<br />C 《难经》<br />D 《中藏经》<br />E 《诸病源候论》<br />,未知,
26,《素问·六节藏象论》中，“封藏之本”所指的是<br />A 心<br />B 肺<br />C 脾<br />D 肝<br />E 肾<br />,E,
27,“通因通用”适用于治疗的病证是<br />A 实证<br />B 虚证<br />C 虚实错杂证<br />D 真虚假实证<br />E 真实假虚证<br />,E,
28,下列各项，不属面色青主病的是<br />A 寒证<br />B 惊风<br />C 湿证<br />D 气滞<br />E 血瘀<br />,C,
29,有形实邪闭阻气机所致的疼痛，其疼痛性质是<br />A 胀痛<br />B 灼痛<br />C 冷痛<br />D 绞痛<br />E 隐痛<br />,A,
30,大便中夹有不消化的食物，酸腐臭秽，其常见病因是<br />A 肝脾不调<br />B 寒湿内盛<br />C 大肠湿热<br />D 脾胃虚弱<br />E 食滞胃肠<br />,E,
31,舌淡白胖嫩，苔白滑者，常提示的是<br />A 阴虚夹湿<br />B 脾胃湿热<br />C 气分有湿<br />D 阳虚水停<br />E 瘀血内阻<br />,D,
32,外感风寒或风热之邪，或痰湿壅肺，肺失宣肃，导致的音哑或失音，称为<br />A 子喑<br />B 金破不鸣<br />C 金实不鸣<br />D 少气<br />E 短气<br />,C,
33,在脉象上濡脉与弱脉的主要区别是<br />A 节律<br />B 至数<br />C 脉力<br />D 脉位<br />E 流利度<br />,D,
34,暑淫证候的表现是<br />A 头昏沉，嗜睡，胸脘痞闷<br />B 口渴饮水，口唇鼻咽干燥<br />C 发热恶热，汗出，气短神疲<br />D 突发皮肤瘙痒、丘疹、●●<br />E 肠鸣腹泻，脘腹拘急冷痛<br />,C,
35,阳明经证与腑证的鉴别要点是<br />A 有无发热<br />B 有无汗出<br />C 有无神志改变<br />D 有无燥屎内结<br />E 有无舌苔黄燥<br />,D,
36,下列各项，不属气分证临床表现的是<br />A 心烦懊●<br />B 便秘尿赤<br />C 胁痛口苦<br />D 谵语狂乱<br />E 身热夜甚<br />,A,
37,病人口淡乏味，常提示的是<br />A 痰热内盛<br />B 湿热蕴脾<br />C 肝胃郁热<br />D 脾胃虚弱<br />E 食滞胃脘<br />,D,
38,下列各项，不能导致妇女月经先期的是<br />A 肾气不足<br />B 阳盛血热<br />C 营血亏损<br />D 阴虚火旺<br />E 脾气亏虚<br />,C,
39,疹的主要特点是<br />A 色深红或青紫<br />B 平铺于皮肤<br />C 抚之碍手<br />D 压之不褪色<br />E 点大成片<br />,C,
40,下列各项，可见口干但欲漱水不欲咽症状的是<br />A 湿热<br />B 阴虚<br />C 痰饮<br />D 瘀血<br />E 温病营分证<br />,D,
41,下列各项，不属亡阳证表现的是<br />A 脉微欲绝<br />B 唇舌淡白<br />C 气息微弱<br />D 汗出稀冷<br />E 四肢温和<br />,E,
42,下列各项，不是血虚证临床表现的是<br />A 经少经闭<br />B 头晕眼花<br />C 心烦失眠<br />D 面色淡白<br />E 肢体麻木<br />,C,
43,既治风寒表实无汗，又治风寒表虚有汗的药物是<br />A 麻黄<br />B 紫苏<br />C 桂枝<br />D 香薷<br />E 荆芥<br />,C,
44,薄荷、牛蒡子除均可疏散风热外，还具有的功效是<br />A 利咽透疹<br />B 宣肺祛痰<br />C 明目退翳<br />D 息风止痉<br />E 疏肝理气<br />,A,
45,功能泻火除烦，善于清泻三焦火邪的药物是<br />A 栀子<br />B 决明子<br />C 金银花<br />D 夏枯草<br />E 芦根<br />,A,
46,既能润肺止咳，又能润肠通便的药物是<br />A 郁李仁<br />B 薏苡仁<br />C 松子仁<br />D 火麻仁<br />E 酸枣仁<br />,A,
47,桑寄生、五加皮除均可祛风湿外，还具有的功效是<br />A 清热安胎<br />B 利尿消肿<br />C 定惊止痉<br />D 温通经络<br />E 补肝肾，强筋骨<br />,E,
48,白豆蔻、肉豆蔻的共同功效是<br />A 温中行气<br />B 涩肠止泻<br />C 化湿行气<br />D 温中止呕<br />E 温肾助阳<br />,A,
49,小茴香善于治疗的是<br />A 亡阳厥逆<br />B 厥阴头痛<br />C 寒饮咳喘<br />D 虚阳上浮<br />E 寒疝腹痛<br />,E,
50,驱虫药的服用时间是<br />A 饭前服<br />B 空腹服<br />C 饭后服<br />D 定时服<br />E 睡前服<br />,B,
51,善治血热便血、痔血及肝热目赤头痛的药物是<br />A 虎杖<br />B 槐花<br />C 小蓟<br />D 地榆<br />E 大蓟<br />,B,
52,既能解毒消痈，又能凉血止血的药物是<br />A 侧柏叶、茜草<br />B 艾叶、炮姜<br />C 三七、蒲黄<br />D 紫草、赤芍<br />E 大蓟、小蓟<br />,E,
