id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,与血液的运行没有直接关系的是<br />A.肺<br />B.肝<br />C.脾<br />D.心<br />E.肾<br />A  B  C  D  E<br />,E,
2,机体精神活动产生的物质基础是<br />A.气<br />B.血<br />C.津<br />D.精<br />E.液<br />A  B  C  D  E<br />,B,
3,津液输布的通道是<br />A.经络<br />B.三焦<br />C.脉管<br />D.腠理<br />E.分肉<br />A  B  C  D  E<br />,B,
4,在五神中，肝所藏为<br />A.神<br />B.魂<br />C.魄<br />D.意<br />E.志<br />A  B  C  D  E<br />,B,
5,治疗血行瘀滞，多配用补气、行气药，是由于<br />A.气能生血<br />B.气能行血<br />C.气能摄血<br />D.血能生气<br />E.血能载气<br />A  B  C  D  E<br />,B,
6,“吐下之余，定无完气”的理论依据是<br />A.气能生津<br />B.气能行津<br />C.气能摄津<br />D.津能生气<br />E.津能载气<br />A  B  C  D  E<br />,E,
7,“夺血者无汗”的理论依据是<br />A.精血同源<br />B.津血同源<br />C.肝肾同源<br />D.乙癸同源<br />E.以上都不是<br />A  B  C  D  E<br />,B,
8,在经络系统中，与脏腑有直接络属关系的是<br />A.十二经脉<br />B.十五别络<br />C.十二经筋<br />D.奇经八脉<br />E.十二经别<br />A  B  C  D  E<br />,A,
9,足厥阴肝经与足太阴脾经循行交叉，变换前中位置，是在<br />A.外踝上8寸处<br />B.内踩上2寸处<br />C.内踝上3寸处<br />D.内踝上5寸处<br />E.内踝上8寸处<br />A  B  C  D  E<br />,E,
10,在十二经脉走向中，足之三阴是<br />A.从胸走手<br />B.从头走足<br />C.从足走胸<br />D.从足走腹<br />E.从手走头<br />A  B  C  D  E<br />,D,
11,按十二经脉分布规律，少阳经行于<br />A.面额<br />B.后头<br />C.头侧<br />D.前额<br />E.面部<br />A  B  C  D  E<br />,C,
12,手三阳经与足三阳经交接在<br />A.四肢部<br />B.肩胛部<br />C.头面部<br />D.胸部<br />E.背部<br />A  B  C  D  E<br />,C,
13,绕阴器的经脉是<br />A.足厥阴经<br />B.手厥阴经<br />C.足少阴经<br />D.手太阴经<br />E.足太阴经<br />A  B  C  D  E<br />,A,
