id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,腹部触诊见腹胀满，无压痛，叩之作空声，其病证是<br />A 痰饮<br />B 水臌<br />C 气胀<br />D 内痈<br />E 积聚<br />,C,
2,望神观察重点是<br />A 面色<br />B 神情<br />C 形体<br />D 两目<br />E 姿态<br />,D,
3,在舌诊中，邪热夹酒毒上壅的舌象是<br />A 舌多瘀斑<br />B 舌色晦暗<br />C 舌脉粗长<br />D 舌色青紫<br />E 舌紫肿胀<br />,E,
4,青壮年头发稀疏易落者，多属<br />A 精血不足<br />B 肾虚或血热<br />C 血虚受风<br />D 疳积<br />E 脾胃虚损<br />,B,
5,八纲中的“寒热”指的是<br />A 辨病位的纲领<br />B 辨病因的纲领<br />C 辨虚实的纲领<br />D 辨病性的纲领<br />E 辨标本的纲领<br />,D,
6,我国现存最早的医学专著是<br />A 《五十二产病方》<br />B 《神农本草经》<br />C 《黄帝内经》<br />D 《中藏经》<br />E 《伤寒论》<br />,C,
7,中医四大经典著作是<br />A 《黄帝内经》、《神农本草经》、《伤寒论》、《金匮要略》<br />B 《黄帝内经》、《伤寒论》、《类经》、《难经》<br />C 《素问》、《灵枢》、《神农本草经》、《伤寒论》<br />D 《黄帝内经》、《类经》、《难经》、《脉经》<br />E 《素问》、《灵枢》、《神农本草经》、《中藏经》<br />,A,
8,中医理论体系的主要特点是<br />A 急则治标、缓则治本<br />B 辨病与辨证相结合<br />C 整体观念和辨证论治<br />D 异病同治和同病异治<br />E 以上都不是<br />,C,
9,中医精气神学说中“神”的含义是指<br />A 人体生命活动的主宰<br />B 人的精神意识<br />C 人体生命的基本物质<br />D 人体生命活动的动力<br />E 以上都不是<br />,A,
10,中医精气神学说的“精”是指<br />A 先天之精<br />B 水谷之精<br />C 生殖之精<br />D 肾中所藏之精<br />E 以上都不是<br />,D,
11,阴阳学说较准确的说法是<br />A 中医的经典理论<br />B 我国古代的一种哲学思想<br />C 对立统一的世界观<br />D 唯物论<br />E 我国古代朴素的唯物论和自发的辨证法思想<br />,E,
12,五行学说认为病情较重的色脉关系是<br />A 色与脉的五行属性相符<br />B 色与脉的五行属性相生<br />C 客色胜主色<br />D 色与脉的五行属性相克<br />E 以上都不是<br />,D,
13,主要体现按五行学说确立抑强扶弱兼用治则的治法是<br />A 抑木扶土法<br />B 佐金平木法<br />C 培土制水法<br />D 泻南补北法<br />E 以上都不是<br />,A,
14,区别事物阴阳属性的&#34;征兆&#34;是<br />A 日与月<br />B 天与地<br />C 水与火<br />D 升与降<br />E 左与右<br />,C,解　　析：“水火者，阴阳之征兆也”这是内经的原话。注意在考试中会有一些经典的内容。
