id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,痫病的病理因素以何为主<br />A .风<br />B .寒<br />C .火<br />D .痰<br />E 瘀血<br />,D,
2,痫证与痉证的鉴别要点是<br />A 有无神志丧失<br />B 是否突然发作<br />C 发作后有无后遗症<br />D 是不是发作性神志异常疾病<br />E 有无项背强直、角弓反张症状<br />,D,
3,癫痫相当于中医的痫病，其病位在<br />A 肺、肾<br />B 心、肾<br />C 脑、心<br />D 肝、胃<br />E 脾、肾<br />,C,
4,痫病的病机特点是脏腑亏虚为本，邪实为标，标实中最重要的是<br />A 风邪<br />B 火邪<br />C 痰浊<br />D 瘀血<br />E 肝阳<br />,C,
5,痫病，发作时面色潮红、紫红、青紫，或有颅脑外伤、产伤史者，病性属<br />A .风<br />B .痰<br />C .热<br />D .瘀<br />E .寒<br />,D,
6,痫病与厥证的共同点是<br />A 突然昏倒、不省人事<br />B 面色苍白、四肢逆冷<br />C 口噤拳握、手指拘急<br />D 四肢逆冷<br />E 四肢抽搐、有怪叫之声<br />,A,
7,诊断痫病的主要实验室检查方法是<br />A 脑CT<br />B 脑核磁共振<br />C 脑血管造影<br />D 脑血流图<br />E 脑电图<br />,E,
8,各种痫病共同的特点是<br />A 突然意识丧失<br />B 强直抽搐<br />C 两目上视<br />D 发作时怪叫声<br />E 发作后一如常人<br />,E,
9,治疗痫病的肝风痰浊证应首选<br />A 涤痰汤<br />B 定痫丸<br />C 六君子汤<br />D 左归丸<br />E 通窍活血汤<br />,B,
10,痫病服药，应坚持至完全控制发作多长时间<br />A 半年至1年<br />B 1～2年<br />C 2～3年<br />D 4～5年<br />E 5年以上<br />,D,
11,“痴呆”的辨证论治范围不包括<br />A 老年性痴呆<br />B 脑血管性痴呆<br />C 中老年性痴呆<br />D 混合痴呆<br />E 小儿先天性痴呆<br />,E,
12,张景岳所说，证有“千奇百怪”，脉有“变易不常”者，预后“有可愈者，有不可愈者”，指何病证<br />A 癫病<br />B 狂病<br />C 痫病<br />D 痴呆<br />E 郁证<br />,D,
13,提出痴呆是“髓减脑消”所致的是<br />A 张仲景<br />B 张景岳<br />C 巢元方<br />D 陈士铎<br />E 王清任<br />,D,
14,痴呆的病位在<br />A .心<br />B .肾<br />C .脑<br />D 心肾<br />E 心肝<br />,C,
15,痴呆与健忘的鉴别关键是痴呆有<br />A 善忘前事<br />B 善忘后事<br />C 表情呆滞<br />D 神志障碍<br />E 沉默寡言<br />,C,
16,治疗痴呆虚证必补的脏是<br />A .心<br />B .肝<br />C .脾<br />D .肾<br />E .肺<br />,D,
17,治疗痴呆常用的“血肉有情之品”是<br />A 龟板、鳖甲<br />B 海狗肾、蛤蚧<br />C 水蛭、虻虫<br />D 杜仲、猪骨髓<br />E 鹿角胶、龟板胶、阿胶<br />,E,
18,下列关于痴呆的预防调摄不正确的是<br />A 精神调摄<br />B 智能训练<br />C 饮食清淡<br />D 多食肥腻之品<br />E 戒烟酒<br />,D,
19,《伤寒杂病论》关于“厥”的概念主指<br />A 突然昏倒<br />B 手足逆冷<br />C 气机逆乱<br />D 四肢抽搐<br />E 血厥<br />,B,
20,《内经》之后记述厥证既有“手足厥冷”又有“昏不知人”两种情况的是<br />A 张仲景<br />B 张子和<br />C 张景岳<br />D 朱丹溪<br />E 王清任<br />,B,
