id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,下列疾病，可以出现凝血时间缩短的是<br />A 先天性凝血酶原缺乏症<br />B 纤维蛋白原缺乏症<br />C DIC 早期<br />D 血小板减少性紫癜<br />E 严重肝病<br />,C,[解析] 在DIC早期，血液呈高凝状态，故可以出现凝血时间缩短。
2,下列不属锥体束病变时的病理反射的是<br />A 巴宾斯基征<br />B 查多克征<br />C 戈登征<br />D 拉塞格征<br />E 奥本海姆征<br />,D,[解析] 拉塞格征是坐骨神经根受到刺激的表现。
3,下列情况，不出现尿酮体阳性的是<br />A 饥饿状态<br />B 暴饮暴食<br />C 妊娠剧烈呕吐<br />D 糖尿病酮症酸中毒<br />E 厌食症<br />,B,[解析] 脂肪分解加强，可出现尿酮体阳性。
4,下列不是生理性甲状腺肿大体征的是<br />A 轻度肿大<br />B 表面光滑<br />C 无任何症状<br />D 可闻及连续性血管杂音<br />E 质地柔软<br />,D,[解析] 生理性甲状腺肿大：除甲状腺肿大外，往往无自觉症状，甲状腺肿大往往在青年期前即开始，到青春期、妊娠和哺乳期则肿大明显。早期为弥漫性逐渐肿大，质软，以后可形成大小不等的结节、质地坚韧，无血管杂音及震颤。
5,过清音见于<br />A 叩击富有弹性、含气量正常的肺组织所产生的音响<br />B 叩击含有大量气体的空腔脏器时出现<br />C 叩击含气量增多、弹性减退的肺组织时出现<br />D 叩击不含气的实质性脏器时出现<br />E 叩击各种原因所致含气减少的肺组织时出现<br />,C,[解析] 过清音是属于鼓音范畴的一种变音，介于鼓音与清音之间。过清音的出现提示肺组织含气量增多，弹性减弱，临床常见于肺气肿。
6,下列不属谵妄表现的是<br />A 意识大部分丧失<br />B 谵语<br />C 躁动不安<br />D 意识模糊<br />E 错觉<br />,A,[解析] 谵妄是一种以兴奋性增高为主的高级神经中枢急性活动失调状态，是在意识清晰度降低的同时，表现有定向力障碍及自身认识障碍，并产生大量的幻觉、错觉并躁动不安，并无意识丧失。
7,下列疾病，表现为弛张热的是<br />A 肺炎球菌肺炎<br />B 疟疾<br />C 布鲁斯菌病<br />D 渗出性胸膜炎<br />E 风湿热<br />,E,[解析] 弛张热：体温在39℃以上，24小时波动范围达2℃以上，最低体温高于正常水平，见于败血症、风湿热、重症肺结核和化脓性炎症等。
8,出现大便隐血试验阳性，其上消化道出血量至少达到的数量是<br />A 5ml 以上<br />B 10ml<br />C 20m1<br />D 50ml<br />E 60ml<br />,A,[解析] 上消化道出血量达到5～10ml大便隐血试验阳性。
9,下列疾病，立位X 线透视可见膈下游离气体影的是<br />A 急性胃穿孔<br />B 肠梗阻<br />C 肠套叠<br />D 肝破裂<br />E 结肠肿瘤<br />,A,[解析] 急性胃穿孔的X线透视表现可见膈下游离气体影。肠梗阻可见气液平面。肠套叠X线检查见肠梗阻征象。肝破裂X线检查见右膈升高，肝正常外形消失。结肠肿瘤X线检查最初可出现肠壁僵硬、黏膜破坏，随之可见恒定的充盈缺损、肠管腔狭窄等。对较小病灶的发现还可畅腔注气做钡气双重对比造影检查效果更佳。
10,下列可引起中性粒细胞生理性增多的是<br />A 睡眠<br />B 妊娠末期<br />C 休息<br />D 缺氧<br />E 情绪激动<br />,C,[解析] 血白细胞总数增多的意义在于：①急性感染：包括化脓菌感染、杆菌感染引起肾盂肾炎、胆囊炎等，病毒感染引起传染性单核细胞增多症、乙型脑炎等，寄生虫感染引起急性血吸虫病，螺旋体病引起的钩端螺旋体病等。重度感染时可引起白细胞总数显著增高并可出现明显核左移。②严重烧伤、较大手术后、心肌梗死等引起的组织损伤、坏死。③数量极度增高时，见于恶性肿瘤、白血病，尤其是慢性白血病。④急性失血。⑤急性化学药物有机磷中毒，也见于糖尿病酮症酸中毒、尿毒症等引起的代谢性中毒。
11,下列可引起中枢性呕吐的是<br />A 幽门梗阻<br />B 洋地黄中毒<br />C 急性腹膜炎<br />D 急性心肌梗死<br />E 迷路炎<br />,B,[解析] 引起中枢性呕吐的疾病有：①中枢神经系统疾病(如脑血管疾病、肿瘤、外伤、偏头痛等)；②全身性疾病(如感染、内分泌与代谢紊乱等)；③药物反应与中毒药物(如洋地黄、吗啡中毒)。其余选项均引起周围性呕吐。
12,蜘蛛痣不应出现的部位是<br />A 手背<br />B 前胸<br />C 面部<br />D 腹部<br />E 颈部<br />,D,[解析] 蜘蛛痣出现的部位多在上腔静脉引流区。
13,胸骨明显压痛或叩击痛常见的疾病是<br />A 上呼吸道感染<br />B 肺炎<br />C 慢性支气管炎<br />D 肺结核<br />E 白血病<br />,E,[解析] 胸骨明显压痛或叩击痛常见的疾病为白血病。
14,下列是典型心绞痛的心电图改变的是<br />A 面对缺血区导联ST 段水平压低≥0.1mV，T 波倒置<br />B 面对缺血区导联ST 段抬高，T 波高尖<br />C 面对缺血区导联Q 波加深，深度≥R 波的1／4<br />D 面对缺血区导联Q 波加宽，宽度≥0.04 秒<br />E QRS 波群宽大畸形<br />,A,[解析] 典型心绞痛的心电图改变面对缺血区导联ST段水平压低＞0.1mV，T波倒置。
15,我国最常见的咯血原因是<br />A 支气管扩张<br />B 肺结核<br />C 二尖瓣狭窄<br />D 肺脓肿<br />E 支气管肺癌<br />,B,[解析] 在我国最常见的咯血原因是肺结核，发生咯血的肺结核多为浸润性肺结核、空洞型肺结核和干酪性肺炎。
16,下列可引起姿势性脊柱侧凸的是<br />A 佝偻病<br />B 先天性斜颈<br />C 胸膜肥厚<br />D 一侧腰肌瘫痪<br />E 儿童发育期坐或立姿势不良<br />,E,[解析] 青少年胸段下部及腰段均后凸，多为发育期姿势不良或患脊椎骨软骨炎的后果。
17,引起病理性血糖升高的原因不包括下列哪种疾病<br />A 甲状腺功能亢进症<br />B 嗜铬细胞瘤<br />C 糖尿病<br />D 肾上腺皮质功能亢进症<br />E 胰岛细胞瘤<br />,E,[解析] 胰岛细胞瘤或腺癌可致血糖降低。
18,心功能不全肺淤血时，在痰中出现的是<br />A 白细胞<br />B 夏科—雷登结晶体<br />C 上皮细胞<br />D 色素细胞<br />E 枯什曼螺旋体<br />,D,[解析] 白细胞增多见于各种呼吸道炎症；支气管哮喘及肺吸虫病患者可见夏科—雷登结晶；上呼吸道炎症多见口腔鳞状上皮细胞，气管、支气管炎症多见黏液柱状上皮细胞，下呼吸道炎症多见纤维柱状上皮细胞；色素细胞出现常见于心力衰竭、肺炎、肺气肿、肺出血等；支气管哮喘者可见杜什曼螺旋体。
19,下列各项，可出现金属样肠蠕动音的是<br />A 麻痹性肠梗阻<br />B 机械性肠梗阻<br />C 低血钾<br />D 急性肠炎<br />E 败血症<br />,B,[解析] 肠鸣音次数增多，且呈响亮、高亢的金属音，称肠鸣音亢进，多见于机械性肠梗阻。
20,下列疾病，蜘蛛痣有诊断意义的是<br />A 肝硬化<br />B 麻疹<br />C 猩红热<br />D 伤寒<br />E 药物过敏<br />,A,[解析] 蜘蛛痣多出现在上腔静脉分布的区域内，见于急、慢性肝炎及肝硬化患者。
21,下列各项，可见间歇热的是<br />A 急性肾盂肾炎<br />B 肺炎<br />C 风湿热<br />D 渗出性胸膜炎<br />E 霍奇金病<br />,A,[解析] 间歇热是指体温骤升达高峰后持续数小时，又迅速降至正常水平，无热期(间歇期)可持续1天至数天，如此高热期和间歇期反复交替出现，常见于疟疾、急性。肾盂肾炎等。
22,肺部叩诊出现实音应考虑的疾病是<br />A 肺炎<br />B 胸膜炎<br />C 肺空洞<br />D 肺气肿<br />E 大量胸腔积液<br />,E,[解析] 肺部叩诊出现实音应考虑的疾病是大量胸腔积液。
23,下列各项，可出现双侧瞳孔散大的是<br />A 阿托品影响<br />B 氯丙嗪影响<br />C 有机磷农药中毒<br />D 毒蕈中毒<br />E 毛果云香碱中毒<br />,A,[解析] 阿托品影响双侧瞳孔散大。
24,下列疾病，常使气管移向患侧的是<br />A 胸膜粘连<br />B 大量胸腔积液<br />C 胸腔积气<br />D 肺气肿<br />E 纵隔肿瘤<br />,A,[解析] 大量胸腔积液、气胸或纵隔肿瘤及不对称性甲状腺肿大，可将气管推向健侧；肺不张、胸膜粘连等可将气管拉向患侧。
25,方颅可见于<br />A 呆小症<br />B 先天性梅毒<br />C 脑膜炎<br />D 脑积水<br />E 小儿营养不良<br />,B,[解析] 呆小症：小颅同时伴有智力障碍(痴呆症)；先天性梅毒：方颅；脑积水：巨颅。C、E的头颅几乎为正常。
26,胸腔大量积气患者触觉语颤表现的是<br />A 增强<br />B 减弱或消失<br />C 稍增强<br />D 正常<br />E 无变化<br />,B,[解析] 语音震颤的强弱受到发音的强弱、音调的高低、胸壁的厚薄以及气道通畅程度的影响。减弱或消失主要见于肺泡内含气量过多、支气管阻塞、大量胸腔积液或气胸、胸膜高度增厚粘连、胸壁皮下气肿或皮下水肿。
27,下列不符合房颤听诊特点的是<br />A 心律完全不规则<br />B 脉搏短绌<br />C 心音强弱绝对不一致<br />D 常可闻及心脏杂音<br />E 心率快慢不一<br />,D,[解析] 房颤的听诊特点是心律绝对不规则，第一心音强弱不等和脉率少于心率(即脉搏短绌)。
28,下列疾病除哪项外，均可见到周围血管征<br />A 主动脉瓣关闭不全<br />B 发热<br />C 贫血<br />D 甲亢<br />E 主动脉瓣狭窄<br />,E,[解析] 周围血管征的产生原因是脉压增大，常见于主动脉瓣关闭不全、发热、贫血、甲亢等。
29,代谢性酸中毒可出现的呼吸改变是<br />A 潮式呼吸<br />B 叹息样呼吸<br />C 库斯莫尔呼吸<br />D 比奥呼吸<br />E 抽泣样呼吸<br />,C,[解析] 代谢性酸中毒时血浆pH降低，可刺激颈动脉体和主动脉体化学感受器，反射性地引起呼吸加深加快，CO2呼出增多，PaCO2和血浆H2CO 3均代偿性减少，[HCO3-]/(H2CO3)比值可能趋于正常。但重度酸中毒时呼吸深而慢，呼吸肌有力地收缩，尽量扩张胸廓出现Kussmaul式呼吸。
30,心肌梗死特征性心电图出现在I、aVL、V5(V6)导联，可以确定梗死的部位是<br />A 前间壁<br />B 前壁<br />C 侧壁<br />D 下壁(膈面)<br />E 正后壁<br />,C,[解析] 心肌梗死特征性心电图出现在I、aVL、V 5 (V 6 )导联，可以确定梗死的部位是侧壁。
31,下列各项中属乙类传染病的是<br />A 霍乱<br />B 鼠疫<br />C 传染性非典型肺炎<br />D 风疹<br />E 流行性感冒<br />,C,[解析] 根据《中华人民共和国传染病防治法》及其实施细则，将法定传染病分为三类：甲类、乙类和丙类，其中，鼠疫和霍乱属于甲类，风疹和流行性感冒属于丙类，2003年4月卫生部通知，将传染性非典型肺炎列入法定传染病管理，按乙类传染病管理。
32,下列不支持艾滋病诊断的是<br />A 口咽念珠菌感染<br />B 持续发热<br />C 头痛，进行性痴呆<br />D 皮肤粘膜出血<br />E 慢性腹泻<br />,D,[解析] 高危人群存在下列情况两项或两项以上者，应考虑艾滋病的可能：①近期体重下降10%以上；②慢性咳嗽或腹泻3个月以上；③间歇或持续发热1个月以上；④全身淋巴结肿大；⑤反复出现带状疱疹或慢性播散性单纯疱疹感染；⑥口咽念珠菌感染。A、B、E选项均支持艾滋病的诊断。结合艾滋病的临床表现，艾滋病在四期主要出现五种表现，其中神经系统症状主要表现有头痛、癫痫、进行性痴呆和下肢瘫痪等，故C项也支持艾滋病诊断。艾滋病对皮肤黏膜造成的损害，主要是肿瘤和感染等，并不出现出血症状，故皮肤黏膜出血不能作为艾滋病诊断的依据。
33,下列关于感染过程的描述，错误的是<br />A 病原体与人体相互作用，相互斗争的过程称为感染过程<br />B 感染过程的构成必须具备病原体、人体和外环境三个因素<br />C 病原体侵入人体，临床上出现相应的症状、体征则意味着感染过程的开始<br />D 病原体侵入的数量越大，出现显性感染的危险也越大<br />E 病原体的致病力包括毒力、侵袭力、病原体数量和变异性<br />,C,[解析] 病原体通过各种途径进入人体，就意味着感染过程的开始，而临床上是否出现相应的症状、体征，则取决于病原体的致病力和机体的免疫功能。
34,流行性出血热患者全身各组织器官都可有充血、出血、变性、坏死，表现最为明显的器官是<br />A 心<br />B 肺<br />C 肾<br />D 脑垂体<br />E 胃肠<br />,C,[解析] 流行性出血热的病理解剖可见脏器中肾脏病变最明显。肉眼可见肾脂肪囊水肿、出血，镜检肾小球充血。基底膜增厚；肾小管受压而变窄或闭塞；间质有细胞浸润。
35,下列不属急性重型肝炎典型表现的是<br />A 黄疸迅速加深<br />B 出血倾向明显<br />C 肝肿大<br />D 出现烦躁、谵妄等神经系统症状<br />E 急性肾功能不全<br />,C,[解析] 急性重型肝炎的肝脏体积明显缩小。
36,目前认为志贺菌致病必须具备的条件是<br />A 过度劳累<br />B 暴饮暴食<br />C 细菌变异性<br />D 痢疾杆菌对肠粘膜上皮细胞的侵袭力<br />E 发病季节<br />,D,[解析] 目前认为志贺菌致病必须具备三个条件：①具有介导细菌吸附的光滑性脂多糖O抗原；②具侵袭上皮细胞并在其中繁殖的能力；③侵袭、繁殖后可产生毒素。题目中的D选项符合其中的第二个必须条件，其他选项均不符合这三个必须条件中的一项。
37,伤寒患者出现玫瑰疹，多见于<br />A 潜伏期<br />B 发热初期<br />C 极期<br />D 缓解期<br />E 恢复期<br />,C,[解析] 典型的伤寒自然病程可为四期：①初期，发热是最早的症状，常伴有全身不适、食欲减退、咽痛和咳嗽等；②极期，常有典型的伤寒表现，如持续高热、明显食欲减退、中毒性脑病的表现、肝脾肿大和皮肤出现玫瑰疹等；③缓解期，体温下降、食欲好转；④恢复期，体温正常，食欲恢复。故伤寒患者多于极期出现玫瑰疹。
38,腹痛、腹泻、粘液脓血便，伴发热恶寒，最可能的诊断是<br />A 细菌性痢疾<br />B 阿米巴痢疾<br />C 急性胃肠炎<br />D 流行性脑脊髓炎<br />E 霍乱<br />,A,[解析] 阿米巴痢疾多不发热，粪便检查为喑红或果酱色血便；急性胃肠炎无发热症状，大便多为黄色水样便；流行性脑脊髓炎无典型的胃肠道症状；霍乱一般无发热，多数不伴腹痛(血清型发热、腹痛比较常见)，粪便检查可见黏液和少许的红、白细胞。
39,高热、头痛、呕吐，全身皮肤散在瘀点，颈项强直，最可能的诊断是<br />A 结核性脑膜炎<br />B 流行性脑脊髓膜炎<br />C 流行性乙型脑炎<br />D 伤寒<br />E 中毒性细菌性痢疾<br />,B,[解析] 高热、头痛、呕吐，全身皮肤散在瘀点，颈项强直等均为流行性脑脊髓膜炎的典型症状，首先考虑流行性脑脊髓膜炎，结核性脑膜炎，结核中毒症状之一是低热；流行性乙型脑炎皮肤一般无瘀点；伤寒常有中毒性脑病的表现，无脑膜刺激征，皮疹的典型特征为玫瑰疹；中毒性细菌性痢疾一般无脑膜刺激征。
40,治疗伤寒应首选的药物是<br />A 头孢唑啉<br />B 氯霉素<br />C 链霉素<br />D 环丙沙星<br />E 庆大霉素<br />,D,[解析] 治疗伤寒应首选的药物是喹诺酮类，环丙沙星属于喹诺酮类。
41,下列中毒性细菌性痢疾的治疗措施，错误的是<br />A 抗菌治疗<br />B 扩充血容量<br />C 纠正代谢性酸中毒<br />D 血管活性药物的应用<br />E 纠正代谢性碱中毒<br />,E,[解析] 本病病情凶险，应密切观察，采取对症治疗为主的综合抢救措施，治疗措施包括病原治疗和对症治疗。病原治疗，应用有效抗菌药物静脉滴注。对症治疗，重点是针对休克的相关治疗，包括迅速扩充血容量纠正代谢性酸中毒，使用血管活性药物改善微循环障碍和保护重要脏器等。
42,下列药物，不能用于艾滋病治疗的是<br />A 齐多夫定<br />B 双脱氧胞苷<br />C 双脱氧肌苷<br />D 阿糖腺苷<br />E 拉米夫定<br />,D,[解析] 目前抗HIV的药物可分为三大类：核苷类逆转录酶抑制剂、非核苷类逆转录酶抑制剂和蛋白酶抑制剂。核苷类逆转录酶抑制剂包括齐多夫定、双脱氧胞苷、双脱氧肌苷、拉米夫定和司他夫定等，A、B、C、E等均能用于艾滋病治疗。而阿糖腺苷主要应用于疱疹病毒感染的抗病毒治疗，对艾滋病治疗无效。
43,下列各项，不支持流行性脑脊髓膜炎诊断的脑脊液检查是<br />A 外观混浊呈脓性<br />B 蛋白质含量高<br />C 细胞数&#60;0.5×10 　6/L，以单个核细胞为主<br />D 糖含量明显减少<br />E 氯化物含量减少<br />,C,[解析] 流行性脑脊髓膜炎的脑脊液检查细胞数常达1000×106/L以上，以多核细胞为主。
44,发生霍乱时，对疫区接触者的检疫期是<br />A 3 天<br />B 5 天<br />C 7 天<br />D 9 天<br />E 12 天<br />,B,[解析] 霍乱的潜伏期为数小时至5天，故对疫区接触者的检疫期是5天。
45,下列各项，不属传染病基本特征的是<br />A 有病原体<br />B 有感染后免疫性<br />C 有流行病学特征<br />D 有发热<br />E 有传染性<br />,D,[解析] 发热属于传染病的临床特征之常见症状和体征。
46,下列各项，不符合淤胆型肝炎临床表现的是<br />A 黄疸深<br />B 自觉症状重<br />C 皮肤瘙痒<br />D 大便颜色变浅<br />E 血清胆固醇升高<br />,B,[解析] 淤胆型肝炎的自觉症状常较轻。
47,下列有关流行性出血热的描述，正确的是<br />A 发病以青少年为主<br />B 一般不经呼吸道传播<br />C 无明显季节性<br />D 所有患者均有五期经过<br />E 可有母婴传播<br />,E,[解析] 流行性出血热病毒可经人胎盘垂直传播感染胎儿。
48,下列有关伤寒肥达反应的描述，正确的是<br />A 只要阳性就有明确诊断价值<br />B 阴性结果即可除外伤寒<br />C 可根据“O”抗体效价的不同区别伤寒或副伤寒<br />D “H”抗体出现较早，消失快，更有利于诊断<br />E 检测Vi 抗体可用于慢性带菌者的调查<br />,E,[解析] 分析肥达反应的结果时，应注意以下几点：正常人血清中可能有低效价凝集抗体存在，通常O抗体效价在1:80以上，H抗体效价在1:160以上，才有诊断价值；有少数伤寒患者肥达反应始终呈阴性；伤寒与副伤寒有部分共同的O抗原，体内产生相同的O抗体，故不能通过O抗体效价区别伤寒或副伤寒；H抗体出现迟，可持续阳性数年；Vi抗体的检测可用于慢性带菌者的调查。
49,肺心病急性加重期治疗的关键是<br />A 抢救呼吸衰竭<br />B 控制心衰<br />C 防止肺性脑病<br />D 控制呼吸道感染<br />E 持续低流量吸氧<br />,D,[解析] 肺心病急性加重期治疗的关键是控制呼吸道感染。
50,支气管肺癌由原发癌肿引起的症状是<br />A 霍纳综合征<br />B 咳嗽、咯血、胸闷、气急<br />C 吞咽困难<br />D 头痛、呕吐、共济失调<br />E 厌食、肝区疼痛、黄疸<br />,B,
51,风心病并发心律失常最多见的是<br />A 室性早搏<br />B 窦性心动过速<br />C 房颤<br />D 房性心动过速<br />E 心房扑动<br />,C,[解析] 风湿性心脏病(风心病)并发心律失常，最常见为心房颤动(房颤)，发生于30%～40%风心病患者，尤其是左心房显著扩大的二尖瓣狭窄患者最多见。在房颤发生前，多先有房性期前收缩、心房扑动或阵发性房颤，以后才转为持久性房颤。
52,高血压合并下列哪种情况最适合使用β受体阻滞剂<br />A 急性心衰<br />B 支气管哮喘<br />C 冠心病<br />D 糖尿病<br />E 高脂血症<br />,C,[解析] 高血压合并冠心病时最适合使用β受体阻滞剂。
53,诊断肝细胞癌最特异的实验室指标是<br />A GGT-Ⅱ<br />B AFP<br />C ALT<br />D γ球蛋白<br />E AFU<br />,B,[解析] 甲胎蛋白(AFP)是肝癌目前特异性的标志物和主要诊断指标，但并不是绝对的。①AFP＞400μg/L，能排除活动性肝病、妊娠、生殖系胚胎源性肿瘤及转移性肝癌等，并能触及明显增大、坚硬及有结节状肿块的肝脏或影像学检查有肝癌特征的占位性病变者。②AFP≤400μg/L，能排除活动性肝病、妊娠、生殖系胚胎源性肿瘤及转移性肝癌等，并有两种影像学检查具有肝癌特征的占位性病变，或有两种肝癌标志物阳性及一种影像学检查有肝癌特征的占位性病变者。
54,目前诊断慢性胃炎最好的方法是<br />A X 线钡餐检查<br />B 胃液分析<br />C 胃镜加活检<br />D 大便隐血试验<br />E HP 检测<br />,C,[解析] 胃镜加活检是目前诊断慢性胃炎最好的方法。
55,下列降糖药服法，错误的是<br />A 磺脲类药物在餐前半小时服用<br />B 二甲双胍在餐前半小时服用<br />C 噻唑烷二酮可每天一次服用<br />D 瑞格列奈餐前15 分钟内服用<br />E α葡萄糖苷酶抑制剂在进餐时与第一口饭一起嚼服<br />,B,[解析] 二甲双胍消化道反应为主要不良反应，进餐时服药、从小剂量开始、逐渐增加剂量，可减少消化道不良反应。
56,下列对白血病的描述，错误的是<br />A 在我国，急性白血病比慢性白血病多见<br />B 成人患者中，急性粒细胞白血病多见<br />C 白细胞计数多数低于正常范围<br />D 急性白血病约半数以上以发热起病<br />E 中枢神经系统白血病多见于儿童<br />,C,[解析] 大多数患者白细胞增多。
57,下列关于慢性特发性血小板减少性紫癜的叙述，正确的是<br />A 儿童多见<br />B 发病前有感染病史<br />C 脾脏明显肿大<br />D 女性多见<br />E 多数自发缓解<br />,A,[解析] 慢性特发性血小板减少性紫癜的主要表现为：①起痛缓慢，病程长，多见于女性；②出血轻，一般为皮肤、鼻、齿龈出血和月经过多；③可以轻度脾大；④少部分可痊愈；⑤血小板多在50×109/L。
58,下列各项，不属有机磷农药中毒治疗中“阿托品化”临床表现的是<br />A 瞳孔较前扩大<br />B 心率加快<br />C 流涎加重<br />D 颜面潮红<br />E 肺部湿啰音消失<br />,C,[解析] 阿托品化的标准之一是口干、皮肤干燥、无汗。
59,大脑中动脉血栓形成的“三偏”征的表现是<br />A 偏瘫、偏身感觉障碍、同向偏视<br />B 偏瘫、偏盲、偏身感觉障碍<br />C 偏盲、偏身感觉障碍、同侧偏瘫<br />D 对侧偏瘫、偏身感觉障碍、同向偏盲<br />E 交叉性偏瘫、偏视、偏身感觉障碍<br />,D,[解析] 内囊—基底核出血(外侧型)可以出现三偏征，“三偏”征表现为偏瘫、偏身感觉障碍及偏盲。
