id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,下合穴中可治疗肠痈、痢疾的是______<br />A 足三里<br />B 上巨虚<br />C 下巨虚<br />D 委中<br />E 阳陵泉<br />,A,
2,属足太阴脾经的腧穴是______<br />A 血海<br />B 少海<br />C 小海<br />D 照海<br />E 气海<br />,A,[解析] 少海属于少阴心经，为手少阴心经合穴；小海属手太阳小肠经，为手太阳小肠经合穴；照海穴属足少阴肾经；气海穴为任脉上的穴位。只有血海为足太阴脾经的腧穴。故选择A。
3,地机穴位于______<br />A 胫骨内侧面后缘，内踝尖上5寸<br />B 胫骨内侧髁下方凹陷处<br />C 胫骨内侧面中央，内踝尖上5寸<br />D 胫骨内侧面中央，内踝尖上7寸<br />E 内踝尖与阴陵泉穴的连线上，阴陵泉下3寸<br />,E,[解析] 地机穴在小腿内侧，当内踝尖与阴陵泉的连线上，阴陵泉下3寸。故选择E。
4,属手少阴心经的腧穴是______<br />A 照海<br />B 气海<br />C 血海<br />D 少海<br />E 小海<br />,D,[解析] 照海是足少阴肾经的腧穴；气海是任脉的腧穴；血海是足太阴脾经的腧穴；少海是手少阴心经的腧穴；小海是手太阳小肠经的腧穴。故选择D。
5,治疗乳汁不足的俞穴是______<br />A 中冲<br />B 隐白<br />C 少泽<br />D 少冲<br />E 大敦<br />,C,[解析] 少泽穴的主治：乳痈、乳少等乳疾；昏迷、热病等急症、热证；头痛、目翳、咽喉肿痛等头面五官病证。故选择C。
6,太溪穴位于______<br />A 内踝下缘凹陷处<br />B 外踝下缘凹陷处<br />C 内踝前下方凹陷中<br />D 外踝高点与跟腱之间凹陷处<br />E 内踝高点与跟腱之间凹陷处<br />,E,[解析] 太溪穴的定位：在足内侧内踝后方，当内踝尖与跟腱之间的凹陷处。故选择E。
7,乳头直下，第七肋间隙的穴位是______<br />A 章门<br />B 期门<br />C 带脉<br />D 京门<br />E 日月<br />,E,[解析] 日月的定位：在上腹部，当乳头直下，第七肋间隙，前正中线旁开4寸。故选择E。
8,治疗疳积，应首选______<br />A 印堂<br />B 二白<br />C 太阳<br />D 四缝<br />E 八风<br />,D,[解析] 四缝穴主治小儿疳积、百日咳。故选择D。
9,雀琢灸属于______<br />A 天灸<br />B 艾炷灸<br />C 温针灸<br />D 温灸器灸<br />E 艾条灸<br />,E,[解析] 雀琢灸是指施灸时，艾条点燃的一端与施灸部位的皮肤并不固定在一定的距离，而是像鸟雀琢食一样，一上一下施灸。故选择E。
