id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,病人，女，47岁。近4天来呃逆连声，常因情志不畅而诱发或加重，胸胁满闷，脘腹胀满，暖气纳减，肠鸣矢气，苔薄白，脉弦。首选方剂为<br />A.五磨饮子<br />B.玉女煎<br />C.柴胡疏肝散<br />D.一贯煎<br />E.理中丸<br />A  B  C  D  E<br />,A,
2,病人，男，35岁。下腹部疼痛半年余，痛如针刺，痛处固定，每于夜间加重，痛处拒按喜温，舌紫暗，脉涩。首选方剂为<br />A.小建中汤<br />B.大建中汤<br />C.良附丸合正气天香散<br />D.失笑散合丹参饮<br />E.少腹逐瘀汤<br />A  B  C  D  E<br />,E,
3,病人，女，38岁。泄泻腹痛，泻下不爽，粪色黄褐，气味臭秽，肛门灼热，腹痛阵作，烦热口渴，尿黄，苔黄腻，脉滑数。首选方剂为<br />A.大承气汤<br />B.藿香正气散加减<br />C.清中汤加减<br />D.保和丸加减<br />E.葛根苓连汤加减<br />A  B  C  D  E<br />,E,
4,病人，女，50岁。2年来每于睡醒后即觉腹部疼痛、肠鸣，随即泄泻，泻后则安。此症状在睡时加被褥可减轻或消失。形寒股冷，舌淡苔白，脉细无力。宜用<br />A.真人养脏汤加减<br />B.藿香正气散加减<br />C.附子理中汤加减<br />D.参苓白术散加减<br />E.四神丸加减<br />A  B  C  D  E<br />,E,
5,病人，女，40岁。病人平素情绪易于激动，常于情志不舒、恼怒时发生腹痛泄泻、肠鸣，矢气较频。诊见胁肋胀闷，苔白，脉弦。应首选何方治疗<br />A.痛泻要方<br />B.柴胡疏肝散<br />C.四七汤<br />D.逍遥散<br />E.保和丸加减<br />A  B  C  D  E<br />,A,
6,病人，男，72岁。久泻未愈，每日黎明前登厕，泻下清稀，形寒肢冷，腰膝酸软，苔白脉沉细。治法错误的为<br />A.健脾<br />B.温肾<br />C.固涩<br />D.理气<br />E.止泻<br />A  B  C  D  E<br />,D,
7,病人，男，29岁。今天下痢赤白黏冻，有时或见脓血便，腹痛，里急后重，肛门灼热，小便短赤。舌红，苔黄腻，脉滑数。治疗应首选<br />A.附子理中汤<br />B.白头翁汤<br />C.芍药汤<br />D.胃苓汤<br />E.连理汤<br />A  B  C  D  E<br />,C,
8,病人，男，14岁。急骤发病，壮热口渴，头痛烦躁，腹痛剧烈，痢下鲜紫脓血，便次频繁且里急后重较甚，时有神昏痉厥。舌红绛，苔黄燥，脉滑数。查体：体温40℃，嗜睡，可见四肢肌肉颤动。实验室检查：直肠拭子采样检查发现红细胞与白细胞，头颅CT扫描未见异常。其治法是<br />A.养阴泄热，清肠止痢<br />B.温化寒湿，调气和血<br />C.清热化湿解毒，调气行血导滞<br />D.清热凉血，解毒化积，佐以开窍<br />E.温中散寒，燥湿止痢<br />A  B  C  D  E<br />,D,
9,病人，男，36岁。夜间受凉，当晚腹痛，里急后重，下痢赤白，白多赤少，伴恶寒发热，脘腹胀满，头身困重，舌苔薄腻，脉濡缓。最佳治疗方剂是<br />A.不换金正气散<br />B.新加香薷饮<br />C.芍药汤<br />D.藿香正气散<br />E.荆防败毒散合香连丸<br />A  B  C  D  E<br />,A,
10,病人，男，60岁，患痢疾月余未愈。泻下白凉，时或清稀，肛门坠胀，常久蹲于厕不起。腹部隐痛，喜温喜按，体瘦形寒，四肢不温，食少神疲，诊见舌淡苔白，脉沉弱。首选方剂为<br />A.黄连阿胶汤加减<br />B.桃花汤合真人养脏汤<br />C.不换金正气散加减<br />D.理中汤加减<br />E.连理汤加减<br />A  B  C  D  E<br />,B,
11,某女，35岁。下痢月余，泻下黏稠脓血，腹部灼痛，心烦口干，午后低热，舌绛少津，脉细数。宜用<br />A.连理汤加减<br />B.开噤散<br />C.白头翁汤加味<br />D.驻车丸加减<br />E.芍药汤加减<br />A  B  C  D  E<br />,D,
12,病人，男，40岁。大便干结，4～5日一次，诊见口臭，面红心烦，小便黄赤，苔黄燥，脉滑数，宜用<br />A.大承气汤加减<br />B.六磨汤加减<br />C.润肠丸加减<br />D.麻子仁丸加减<br />E.增液汤加减<br />A  B  C  D  E<br />,D,
13,病人，女，29岁。产后大便秘结难下，诊见心悸气短，头晕目眩，唇舌色淡，苔白，脉细，首选方剂<br />A.黄芪汤<br />B.润肠丸<br />C.济川煎<br />D.当归补血汤<br />E.枳实导滞丸<br />A  B  C  D  E<br />,B,
14,病人，男，55岁。因外伤后两胁刺痛。两胁肋疼痛尤剧，痛处固定，可见瘀斑，面色晦暗，表情痛苦，舌紫暗，脉沉弦。其治疗宜首选<br />A.身痛逐瘀汤<br />B.旋覆花汤<br />C.复元活血汤<br />D.身痛逐瘀汤<br />E.鳖甲煎丸<br />A  B  C  D  E<br />,C,
15,病人，男，32岁。患甲型肝炎3年。目前身目俱黄，黄色晦暗，脘腹胀闷，神疲畏寒，口淡不渴，纳减便溏。苔白腻，脉沉迟。其证型是<br />A.热重于湿证<br />B.寒湿阻遏证<br />C.湿重于热证<br />D.脾虚血亏证<br />E.疫毒内陷证<br />A  B  C  D  E<br />,B,
16,病人，男，57岁。既往有胆石症的病史。昨晚酒后突发身目发黄，黄色鲜明，脘胁胀痛，胸闷心烦，口苦口干，发热，身重倦怠，大便秘结，尿黄。舌红，苔黄腻，脉弦滑数。其证型是<br />A.肝气郁滞证<br />B.胃肠积热证<br />C.热重于湿证<br />D.湿重于热证<br />E.胆腑郁热证<br />A  B  C  D  E<br />,C,
17,病人，男，54岁。患有“乙型肝炎”10年。1年来面暗消瘦，腹部积块渐大，按之较硬，痛处不移，体倦乏力，饮食减少，时有寒热，舌质青紫，有瘀斑，脉弦滑。治疗首选方剂<br />A.柴胡疏肝散合失笑散<br />B.八珍汤合化积丸<br />C.六磨汤<br />D.膈下逐瘀汤合六君子汤<br />E.逍遥散、木香顺气散<br />A  B  C  D  E<br />,D,
18,病人腹大胀满不舒，早宽暮急，面色苍黄，脘闷纳呆，神倦怯寒，四末不温，尿少不利，舌淡胖而紫，脉沉弦无力。其证候为<br />A.水热蕴结<br />B.脾胃虚弱<br />C.气滞湿阻<br />D.阳虚水盛<br />E.寒湿困脾<br />A  B  C  D  E<br />,D,
19,腹大坚满，脘腹胀急，烦热口苦，渴不欲饮，大便秘，小便赤，舌红，苔黄腻，脉弦数，宜选用<br />A.中满分消丸合茵陈蒿汤加减<br />B.保和丸合舟车丸加减<br />C.龙胆泻肝丸合舟车丸加减<br />D.枳实消痞丸合茵陈蒿汤加减<br />E.甘露消毒丹合舟车丸加减<br />A  B  C  D  E<br />,A,
20,腹胀，按之如囊裹水，下肢浮肿，神困，怯寒懒动，尿少便溏，苔白腻，脉缓。宜选用<br />A.五苓散<br />B.济生肾气丸<br />C.中满分消丸<br />D.实脾饮<br />E.防己茯苓汤<br />A  B  C  D  E<br />,D,
21,腹大胀满，胁肋隐痛，内热烦躁，舌红，少苔，属阴虚肝郁者，宜选用<br />A.沙参麦冬汤<br />B.一贯煎<br />C.麦门冬汤<br />D.补肝汤<br />E.杞菊地黄丸<br />A  B  C  D  E<br />,B,
22,治疗鼓胀病人必须时时顾护正气，邪实正虚时除祛邪还应调理的脏器是<br />A.肺脾<br />B.脾肾<br />C.心脾<br />D.脾胃<br />E.心肾<br />A  B  C  D  E<br />,D,
