id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,濡脉与弱脉不同之处的主要表现是<br />A.脉形粗细<br />B.脉位浮沉<br />C.脉力强弱<br />D.脉之频率快慢<br />E.脉之紧张程度<br />A  B  C  D  E<br />,B,
2,弦滑数脉不常见于下列哪项病证<br />A.肝火夹痰<br />B.肝胆湿热<br />C.肝阳上亢<br />D.痰火内蕴<br />E.肝郁气滞<br />A  B  C  D  E<br />,E,
3,关于真脏脉，下列说法错误的是<br />A.表示病邪深重<br />B.元气衰竭<br />C.三阴寒极，亡阳于外，虚阳外浮<br />D.胃气衰败<br />E.脉律仍有序<br />A  B  C  D  E<br />,E,
4,小儿指纹偏红提示<br />A.外感表证<br />B.里实热证<br />C.疼痛惊风<br />D.血络郁闭<br />E.脾虚疳积<br />A  B  C  D  E<br />,A,
5,虚里搏动迟弱者，可见于<br />A.气胸<br />B.悬饮<br />C.鼓胀<br />D.心阳不足<br />E.心肺气绝<br />A  B  C  D  E<br />,D,
6,按肌肤尚温，汗出如油，脉躁疾无力者是<br />A.实热证<br />B.亡阳证<br />C.亡阴证<br />D.阴虚证<br />E.气虚证<br />A  B  C  D  E<br />,C,
7,肌肤初扪之不觉很热，稍久即感灼手者，多属<br />A.真热假寒证<br />B.表热证<br />C.里热证<br />D.湿热蕴结证<br />E.阴虚内热证<br />A  B  C  D  E<br />,D,
8,下列不属八纲辨证内容的有<br />A.表证，里证<br />B.标证，本证<br />C.虚证，实证<br />D.阳证，阴证<br />E.热证，寒证<br />A  B  C  D  E<br />,B,
9,下列不属表证症状的是<br />A.恶寒发热<br />B.鼻塞喷嚏<br />C.脉浮苔薄<br />D.咳嗽吐痰<br />E.头身疼痛<br />A  B  C  D  E<br />,D,
10,对于里证的表现，下列哪项认识最准确<br />A.恶寒、发热<br />B.壮热、口渴<br />C.腹痛、腹泻<br />D.心悸、气喘<br />E.无代表症状<br />A  B  C  D  E<br />,E,
11,关于表证与里证的区别点，错误的是<br />A.表证一般脉浮，里证一般脉沉<br />B.表证病程较短，里证病程较长<br />C.表证病情较轻，里证病情较重<br />D.表证恶寒为主，里证发热为主<br />E.表证苔薄，里证舌苔多有变化<br />A  B  C  D  E<br />,D,
12,“寒热”是<br />A.辨病因的纲领<br />B.辨虚实的纲领<br />C.辨病位的纲领<br />D.辨病性的纲领<br />E.辨标本的纲领<br />A  B  C  D  E<br />,D,
13,寒证的临床表现一般不包括下述哪项<br />A.经常畏冷<br />B.不渴不饮<br />C.恶心呕吐<br />D.舌淡苔白<br />E.脉象沉紧<br />A  B  C  D  E<br />,C,
14,下述寒证和热证的鉴别要点，错误的是<br />A.寒证恶寒喜热，热证恶热喜凉<br />B.寒证口和不渴，热证口渴喜饮<br />C.寒证不渴尿少，热证喜饮尿多<br />D.寒证舌苔白润，热证舌苔黄干<br />E.寒证脉迟而紧，热证脉数或洪<br />A  B  C  D  E<br />,C,
15,“虚”的含义主要是指<br />A.虚邪中人<br />B.邪气不盛<br />C.正气亏虚<br />D.气血亏虚<br />E.阴液亏虚<br />A  B  C  D  E<br />,C,
16,下述哪种情况少见实证<br />A.体质壮实<br />B.病情激剧<br />C.长期泄泻<br />D.新起暴病<br />E.外感六淫<br />A  B  C  D  E<br />,C,
17,久病畏寒，多见于哪种证候<br />A.气虚<br />B.阳虚<br />C.表寒<br />D.实寒<br />E.以上均非<br />A  B  C  D  E<br />,B,
18,下述哪项最应归属于阴证<br />A.表虚寒证<br />B.表虚热证<br />C.里实寒证<br />D.里虚寒证<br />E.里虚热证<br />A  B  C  D  E<br />,D,
19,“表虚”主要是指<br />A.伤风表疏证<br />B.风热表疏证<br />C.有汗之表证<br />D.卫表不固证<br />E.太阳中风证<br />A  B  C  D  E<br />,D,
20,下列哪项是虚热证与实热证的鉴别要点<br />A.发热口干<br />B.盗汗颧红<br />C.大便干结<br />D.小便短赤<br />E.舌红而干<br />A  B  C  D  E<br />,B,
21,真热假寒的病机是<br />A.阴损及阳<br />B.阳损及阴<br />C.阳盛格阴<br />D.阴盛格阳<br />E.阳盛阴虚<br />A  B  C  D  E<br />,C,
22,“大实如羸状”、“至虚有盛候”是说明下述哪项<br />A.虚实转化<br />B.寒热转化<br />C.虚实真假<br />D.寒热真假<br />E.以上均不是<br />A  B  C  D  E<br />,C,
23,最常见的外风证候是<br />A.咳嗽，喉痒，鼻塞<br />B.风疹，肤痒，麻木<br />C.面浮，肢肿，少尿<br />D.恶风，微热，汗出<br />E.眩晕，抽搐，震颤<br />A  B  C  D  E<br />,D,
24,发热微恶寒，口渴咽干，干咳，舌干苔黄，脉浮数。证属<br />A.伤暑证<br />B.温燥证<br />C.凉燥证<br />D.内燥证<br />E.阴虚证<br />A  B  C  D  E<br />,B,
25,下列哪项不是湿淫证的特点<br />A.易阻遏气机<br />B.多损伤阳气<br />C.只能从寒化<br />D.病程黏滞缠绵<br />E.病性重浊趋下<br />A  B  C  D  E<br />,C,
26,阳虚证最主要的表现是<br />A.舌质淡白，苔薄白<br />B.口不渴或少饮<br />C.面色白而无华<br />D.脉沉细无力<br />E.经常畏寒肢凉<br />A  B  C  D  E<br />,E,
27,脏腑阴虚的共同症状是<br />A.心悸失寐<br />B.干咳痰少<br />C.饥不欲食<br />D.眩晕目涩<br />E.舌红少津<br />A  B  C  D  E<br />,E,
28,危重病人，突然汗出如油，味咸而黏，身灼肢热，属于<br />A.亡阴<br />B.亡阳<br />C.阳虚<br />D.阴虚<br />E.以上均非<br />A  B  C  D  E<br />,A,
29,下列哪项不属于气虚证的表现<br />A.脉虚无力<br />B.畏寒肢冷<br />C.少气懒言<br />D.神疲乏力<br />E.舌质淡嫩<br />A  B  C  D  E<br />,B,
