id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},一、单选题
1,患者，女，58岁。绝经数年，忽又来潮，量多、色淡，肌热面赤，烦渴欲饮，脉洪大而虚。治疗应选用<br />A 归脾汤<br />B 四物汤<br />C 当归补血汤<br />D 温经汤E．黄土汤<br />,C,
2,患者身热多汗，心胸烦闷，气逆欲呕，口干喜饮，舌红少苔，脉虚数。治疗应首选：<br />A 导赤散<br />B 凉膈散<br />C 生脉散<br />D 竹叶石膏汤E．清暑益气汤<br />,D,
3,黄土汤治疗便血的主要适应证是<br />A 便血色红，大便不畅或稀溏，舌质红，苔黄腻，脉濡数<br />B 便血色红或紫黯，食少，体倦，舌质淡，脉细<br />C 便血紫黯，甚则黑色，腹部隐痛，喜热饮，便溏，舌质淡，脉细<br />D 便血鲜红，或有腹痛，口苦，舌质红，苔黄腻，脉濡E．便血紫黯，面色萎黄，心悸，舌质淡，脉细<br />,C,
4,下列哪项不属于炙甘草汤的组成药物<br />A 白芍、黄芪<br />B 人参、生地<br />C 桂枝、阿胶<br />D 麦冬、麻仁E．生姜、大枣<br />,A,
5,心烦神乱，失眠多梦，惊悸怔忡，胸中懊，舌红，脉细数者，治宜选用<br />A 天王补心丹<br />B 珍珠母丸<br />C 磁朱丸<br />D 朱砂安神丸E．以上都不适宜<br />,D,
6,大黄牡丹汤中配伍大黄的意义在于<br />A 泻肠中湿热瘀结之毒<br />B 泻下通便，荡涤肠胃<br />C 清热泻火止血<br />D 生肌敛疮E．清热解毒消肿<br />,A,
7,患者一身悉肿，肢体沉重，心腹胀满，上气喘急，小便不利，苔白腻，脉沉缓，治宜选用<br />A 五皮散<br />B 五苓散<br />C 真武汤<br />D 防已黄芪汤E．以上都不适宜<br />,A,
8,痛泻要方的组成药物中不含<br />A 白术<br />B 芍药<br />C 陈皮<br />D 柴胡E．防风<br />,D,
9,少阴不足，阳明有余，症见烦热干渴，头痛牙痛，齿龈出血，舌红苔黄而干，或消渴善饥者，治宜选用<br />A 琼玉膏<br />B 玉女煎<br />C 玉液汤<br />D 增液汤E．清胃散<br />,B,
10,除哪项外均为治燥剂选方用药原则<br />A 须辨清外燥与内燥<br />B 多配伍甘寒清热或益气生津之品<br />C 以轻宣滋润药物为主<br />D 宜用辛香苦寒之品E．素体多湿者忌用<br />,D,
11,面色苍白或萎黄，头晕目眩，四肢倦怠，气短懒言，心悸怔忡，食欲不振，舌质淡，苔薄白，脉虚细者，治宜选用<br />A 归脾汤<br />B 八珍汤<br />C 炙甘草汤<br />D 四物汤E．四君子汤<br />,B,
12,镇肝熄风汤中重用生怀牛膝的主要用意是<br />A 补益肝肾<br />B 活血利水<br />C 祛瘀通经<br />D 引血下行E．以上都不是<br />,D,
13,人参败毒散中人参的作用是<br />A 生津而资汗源<br />B 甘温补脾，益气生津<br />C 大补元气而益肺脾<br />D 扶助正气，鼓邪外出E．祛邪而不伤正<br />,D,
14,补气活血，主治“因虚致瘀”，半身不遂的方剂是<br />A 复元活血汤<br />B 桂枝茯苓丸<br />C 补中益气汤<br />D 补阳还五汤E．内补黄芪汤<br />,D,
15,半夏厚朴汤的组成药物是<br />A 半夏、厚朴、茯苓、白术、甘草<br />B 半夏、厚朴、茯苓、生姜、甘草<br />C 半夏、厚朴、茯苓、陈皮、甘草<br />D 半夏、厚朴、茯苓、生姜、苏叶E．半夏、厚朴、茯苓、白术、生姜<br />,D,
16,下列方中，用炮姜的是<br />A 温经汤<br />B 半夏泻心肠<br />C 少腹逐瘀汤<br />D 生化汤E．失笑散<br />,D,
17,平胃散的功用是<br />A 行气化湿，和胃止呕<br />B 化湿和胃，理气健脾<br />C 燥湿运脾，和中益气<br />D 燥湿运脾，行气和胃E．以上均不是<br />,D,
