id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},答题说明
1,外科疾病辨证的总纲是<br />A 脏腑<br />B 经络<br />C 气血<br />D 阴阳<br />E 局部<br />,D,[解析] 阴阳不仅是八纲辨证的总纲，也是外科疾病辨证的总纲。
2,肿势或软如绵，或硬如馒，形态各异，不红不热。其肿的性质是<br />A 热肿<br />B 寒肿<br />C 风肿<br />D 痰肿<br />E 湿肿<br />,D,[解析] 痰肿常见于瘰疬、脂瘤等。
3,下列各项，不属“痒”病因的是<br />A 血瘀<br />B 热胜<br />C 湿胜<br />D 虫淫<br />E 风胜<br />,A,[解析] “痒”的病因：风胜、湿胜、热胜、虫淫、血虚。
4,下列各项，不属确认成脓方法的是<br />A 按触法<br />B 推拿法<br />C 穿刺法<br />D 透光法<br />E 点压法<br />,B,[解析] 确认成脓的方法：按触法、透光法、点压法、穿刺法、B超。
5,下列各项，不属溻渍法适应证的是<br />A 阳证疮疡初起<br />B 阴证疮疡<br />C 美容<br />D 保健<br />E 创面干燥，僵而不敛<br />,E,[解析] 溻渍法适应证：阳证疮疡初起、渍后，半阴半阳证及阴证疮疡，药浴美容、浸足保健等。
6,下列疔疮，容易损筋伤骨的是<br />A 烂疔<br />B 红丝疔<br />C 颜面疔<br />D 疫疔<br />E 手足疔<br />,E,[解析] 发于颜面部的疔疮很容易走黄而有生命危险；发于手足部的疔疮则易损筋伤骨而影响功能。
7,下列各项，不属疗疮走黄原因的是<br />A 麻痘余毒未清<br />B 误食辛热之品<br />C 早期失治<br />D 挤压碰撞<br />E 过早切开<br />,A,[解析] 生疔之后，早期失治，毒势不得控制，或挤压碰伤，过早切开，疔毒虽未鸱张，每得以直入营血，或误食辛热及酒肉鱼腥等发物，或艾灸疮头，更增火毒，均可促使疔毒发散，入营入血，内攻脏腑而成。
8,下列各项，与瘰疬的病因病机无关的是<br />A 心阳不足<br />B 肝气郁结<br />C 脾失健运<br />D 肺阴不足<br />E 肾阴亏虚<br />,A,[解析] 忧思恚怒，肝气郁结，气郁伤脾，脾失健运，痰湿内生，结于颈项而成瘰疬；日久痰浊化热，或肝郁化火，下烁肾阴，热胜肉腐而成脓，溃后脓水淋漓，耗伤气血，经久难愈。也可因素体肺肾阴亏，以致阴虚火旺，肺津不能输布，灼津为痰，痰火凝结而形成。
9,乳痈切开排脓的切口应该是<br />A 切口尽量大<br />B 切口宜高<br />C 纵切口<br />D 横切口<br />E 按乳络方向<br />,E,[解析] 应按乳络方向切口，避免损伤乳腺导管。
10,治疗气瘿应首选<br />A 海藻玉壶汤<br />B 四海舒郁丸<br />C 开郁散<br />D 逍遥散<br />E 桃红四物汤<br />,B,
