id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,实证感冒的治疗原则是<br />A 辛温发汗<br />B 辛凉清解<br />C 清暑解表<br />D 解表达邪<br />E 调和营卫<br />,D,题中所述实证感冒，包括了风寒、风热、暑湿等感受实邪所引发的感冒，其治疗当以解表达邪为基本大法，可以概括对各种实证感冒的治疗方法，故正确答案应为D.而A、B、C、E所列诸法只是针对某一特定实证感冒而设，故均须排除。
2,在外感咳嗽中，病程缠绵，久则导致肺阴亏耗的是<br />A 风寒<br />B 风热<br />C 暑湿<br />D 风燥<br />E 风湿<br />,D,风燥之邪虽有温凉之分，但仍以燥邪化热者居多。燥热袭肺，最易灼伤肺阴，尤其燥热延久，病程缠绵时，肺阴损伤更是严重。而风热之邪虽也可袭肺伤阴，然其最多时还是热邪客肺，煎熬津液成痰，而成痰热蕴肺之变。故标准答案为D.至于风寒、暑湿、风湿之邪，均属阴邪，易伤人体阳气而不易伤人体阴液，故均非正选答案。
3,哮证发作的主因是<br />A 外邪<br />B 饮食<br />C 情志<br />D 伏痰<br />E 风邪<br />,D,哮证的基本病理变化以痰为主，其伏藏于肺，成为发病的“夙根”，在此基础上，如遇气候突变、饮食不当、情志失调、劳累等多种诱因，而引起发作。故本题的正确答案应为D，而A、B、C、E等均为诱因，故非正选答案。
4,喘证的辨证，首先应审其<br />A 表里<br />B 寒热<br />C 虚实<br />D 阴阳<br />E 标本<br />,C,喘证的发生，主要缘于肺失宣肃，而导致肺失宣肃的病因则有外感、内伤之别，无论邪从外袭还是病从内伤，引起的病理变化均可概括为虚实两个方面。正如《景岳全书？喘促》篇说：“实喘者有邪，邪气实也；虚喘者无邪，元气虚也。”故历代喘证的辨证，均首当审其虚实。故正确答案为C.而若以阴阳为纲，则过于笼统，病性不够准确，表里、寒热、标本，只能从某一侧面反映喘证病性，而不能全面概括，故均非正选答案。
5,自汗和盗汗的总病机是<br />A 卫外失固，腠理疏松<br />B 虚火内盛，津液外泄<br />C 邪热交争，湿热熏蒸<br />D 肺气不足，营卫不和<br />E  阴阳失调，腠理不固<br />,E,《内经》谓汗出的病理，主要缘于“阳加阴、谓之汗”，阳旺于内，或阴虚阳旺，均可以迫液外泄；或阳衰于外卫阳不能固护津液，也致外泄，均可引起自汗、盗汗，故E为正确答案。而A、B、C、D只是从一个侧面阐述了自汗、盗汗的病理因素，而不是概括总的病理，故都是错误的。
6,外邪侵袭，损伤脉络而引起出血，最为多见的邪气是<br />A 风<br />B 寒<br />C 暑<br />D 热<br />E 燥<br />,D,《景岳全书？血证》指出：“凡治血证，须知其要，而血动之由，惟火惟气耳。”引起出血之因，最主要是热，无论实热、虚热，均可以迫血妄行而致血溢脉外，引起出血。故正确答案为D.而暑邪、燥邪、风邪只有化热之后，才能动血出血，至于寒邪，则属阴邪，只能使血脉收引凝滞，不会动血、出血，故均非正选答案。
7,痹证日久引起心悸，其主要病机是<br />A 心阳不振<br />B 瘀血阻络<br />C 水饮凌心<br />D 心血不足<br />E 阴虚火旺<br />,B,痹证引起心悸，主要是由于风寒湿或风湿热之邪，由经络而病及脏腑，而导致心痹的结果。此病理变化是邪恋经络，气血痹阻不通，因此瘀血阻络是心痹最主要的病理所在。故标准答案为B.而A、C、D、E所列病机虽在心痹病程的某个阶段中出现，但往往不能贯穿始终，故均可以排除。
8,阴虚火旺之心悸，若兼见五心烦热、梦遗腰痠者，治疗应首选<br />A 天王补心丹<br />B 六味地黄丸<br />C 麦味地黄丸<br />D 知柏地黄九<br />E 　金锁固精丸<br />,D,阴虚火旺之心悸，若兼见五心烦热，梦遗腰痠者，是在阴液亏虚基础上以相火妄动更为显著，治疗应在滋养阴液的同时，重用清泻相火之品，故以知柏地黄丸最为贴切，正确答案为D.而A方虽能养阴安神但清相火不足；B、C方则养阴为主，也是清相火力弱；E方能固精止遗，而非滋阴降火之品，故均非正选答案。
9,不寐的基本病机是<br />A 本虚标实，气血失调<br />B 阳盛阴衰，阴阳失调<br />C  阳气不足，阴寒内盛<br />D 气血凝滞，心脉痹阻<br />E 气机逆乱，升降失常<br />,B,中医认为阳入于阴则寐，阳出于阴则寤，不寐主要在于阳不交阴。阳为什么不入于阴，从阳这一面考虑，多缘于阳气太盛，阳主动、阳盛则动而不静故而不能入阴；从阴这一面考虑，多缘于阴液太亏，阴虚则不能潜阳，虚阳浮越亦不能入阴。故阳盛阴衰，阴阳失调是不寐的基本病机，标准答案为B.A、C、D、E均未涉及不寐的最基本病机，因此是错误的。
