id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,下列各项中属乙类传染病的是______<br />A 霍乱<br />B 鼠疫<br />C 传染性非典型肺炎<br />D 风疹<br />E 流行性感冒<br />,C,[解析] 根据《中华人民共和国传染病防治法》及其实施细则，将法定传染病分为三类：甲类、乙类和丙类。其中，鼠疫和霍乱属于甲类，风疹和流行性感冒属于丙类。传染性非典型肺炎为乙类传染病。但采取甲类传染病的预防、控制措施。
2,流行性出血热患者全身各组织器官都可有充血、出血、变性、坏死，表现最为明显的器官是______<br />A .心<br />B .肺<br />C .肾<br />D 脑垂体<br />E 胃肠<br />,C,[解析] 流行性出血热的病理解剖可见脏器中肾脏病变最明显，肉眼可见肾脂肪囊水肿、出血，镜检肾小球充血，基膜增厚；肾小管受压而变窄或闭塞；间质有细胞浸润。
3,下列药物，不能用于艾滋病治疗的是______<br />A 齐多夫定<br />B 双脱氧胞苷<br />C 双脱氧肌苷<br />D 阿糖腺苷<br />E 拉米夫定<br />,D,[解析] 目前抗HIV的药物可分为三大类：核苷类逆转录酶抑制剂、非核苷类逆转录酶抑制剂和蛋白酶抑制剂，核苷类逆转录酶抑制剂包括齐多夫定、双脱氧胞苷、双脱氧肌苷、拉米夫定和司他夫定等，两糖腺苷主要应用于疱疹病毒感染的抗病毒治疗，对艾滋病治疗无效。
4,下列不支持艾滋病诊断的是______<br />A 口咽念珠菌感染<br />B 持续发热<br />C 头痛，进行性痴呆<br />D 皮肤黏膜出血<br />E 慢性腹泻<br />,D,
5,普通型流脑临床特征性体征是皮肤______<br />A 瘀点或瘀斑<br />B 水疱<br />C 黑痂<br />D 斑丘疹<br />E 脓肿<br />,A,[解析] 70%左右的流脑患者皮肤黏膜可见瘀点或瘀斑。病情严重者瘀点、瘀斑可迅速扩大，且因血栓形成发生大片坏死。
6,伤寒患者出现玫瑰疹，多见于______<br />A 潜伏期<br />B 发热初期<br />C 极期<br />D 缓解期<br />E 恢复期<br />,C,[解析] 典型的伤寒自然病程可分为四期：①初期，发热是最早的症状，常伴有全身不适、食欲减退、咽痛和咳嗽等；②极期，常有典型的伤寒表现，如持续高热、明显食欲减退、中毒性脑病的表现、肝脾肿大和皮肤出现玫瑰疹等；③缓解期，体温下降、食欲好转；④恢复期，体温正常，食欲恢复。伤寒患者多于极期出现玫瑰疹。
7,下列有关伤寒肥达反应的描述，正确的是______<br />A 只要阳性就有明确诊断价值<br />B 阴性结果即可除外伤寒<br />C 可根据“O”抗体效价的不同区别伤寒或副伤寒<br />D “H”抗体出现较早，消失快，更有利于诊断<br />E 检测Vi抗体可用于慢性带菌者的调查<br />,E,[解析] 正常人血清中可能有低效价凝集抗体存在，通常O抗体效价在1:80以上，H抗体效价在1:160以上，才有诊断价值；有少数伤寒患者肥达反应始终呈阴性：伤寒与副伤寒有部分共同的O抗原，体内产生相同的O抗体，不能通过O抗体效价区别伤寒或副伤寒；H抗体出现迟，可持续阳性数年；Vi抗体的检测可用于慢性带菌者的调查。
8,治疗伤寒应首选的药物是______<br />A 头孢唑啉<br />B 氯霉素<br />C 链霉素<br />D 环丙沙星<br />E 庆大霉素<br />,D,[解析] 伤寒的抗菌治疗，喹诺酮类药物为首选。常用的该类药物有氧氟沙星、环丙沙星和依诺沙星等。
9,腹痛、腹泻、黏液脓血便，伴发热恶寒，最可能的诊断是______<br />A 细菌性痢疾<br />B 阿米巴痢疾<br />C 急性胃肠炎<br />D 流行性脑脊髓膜炎<br />E 霍乱<br />,A,[解析] 腹痛、腹泻、黏液脓血便，伴发热恶寒符合细菌性痢疾的典型症状，阿米巴痢疾多不发热，粪便检查为暗红或果酱色血便；急性胃肠炎无发热症状，大便多为黄色水样便；流行性脑脊髓炎无典型的胃肠道症状；霍乱一般无发热，多数不伴腹痛；血清型发热、腹痛比较常见，粪便检查可见黏液和少许的红、白细胞。
10,下例各项，不属于中国古代医德思想内容的是______<br />A 救死扶伤、一视同仁的道德准则<br />B 仁爱救人、赤诚济世的事业准则<br />C 清廉正直、不图钱财的道德品质<br />D 认真负责、一丝不苟的服务态度<br />E 不畏权贵、忠于医业的献身精神<br />,D,[解析] 中国古代医德思想内容包括仁爱救人、赤诚济世的事业准则；清廉正直、不图钱财的道德品质；不畏权贵、忠于医业的献身精神；救死扶伤、一视同仁的道德准则；一心救活、不畏艰苦的服务态度。
11,下列各项，不符合道德要求的是______<br />A 尽量为患者选择安全有效的药物<br />B 要严格遵守各种抗生素的用药规则，尽可能开患者要求的好药，贵重药物<br />C 在医疗过程中要为患者保守秘密<br />D 对婴幼患儿、老年患者的用药应该谨慎，防止肾功能损害<br />E 钻研药理知识，防止粗疏和盲目用药<br />,B,[解析] 尽量为患者选择安全有效的药物，属于道德要求中的义务。在医疗过程中要为患者保守秘密属于保密。婴幼患儿、老年患者的用药应该谨慎，防止肾功能损害属于审慎。钻研药理知识，防止粗疏和盲目用药属于审慎。
12,下列人体实验类型中，不需要付出道德代价的是______<br />A 自体实验<br />B 自愿实验<br />C 欺骗实验<br />D 强迫实验<br />E 天然实验<br />,E,[解析] 人体实验的类型包括自体实验、向愿实验、强迫实验。这些实验都需要付出道德代价。天然实验也是人体实验的类型，但其不需要付出道德代价。
13,医学道德评价的方式有______<br />A 内心信念<br />B 社会舆论<br />C 传统习惯<br />D 以上都是<br />E 以上都不是<br />,D&#44;E,[解析] 医德评价的方式有：社会舆论、内心信念、传统习俗。
