id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,呃逆与干呕、嗳气在病机上的共同点是______<br />A 胃气上逆<br />B 寒气上逆<br />C 肝胃气逆<br />D 肺胃气逆<br />E 积热上冲<br />,A,[解析] 呕吐是指胃失和降，气逆于上，迫使胃中之物从口中吐出的一种病证，无物有声谓之干呕；呃逆是指胃气上逆动膈，以气逆上冲，喉间呃呃连声，声短而频，令人不能自制为主要表现的病证；嗳气乃胃气阻郁，气逆于上所致，食后多发；三者的共同病机为“胃气上逆”，故选择A。
2,呃逆的基本治法是______<br />A 理气化瘀降逆<br />B 疏肝解郁降逆<br />C 和胃降逆止呃<br />D 健脾温中止呃<br />E 清热和胃止呃<br />,C,[解析] 呃逆一证，总由胃气上逆而成，故理气和胃，降逆止呃为基本治法，故选择C。而造成胃气上逆的原因又有很多，兼有血瘀的用理气化瘀降逆，兼有肝郁气滞的用疏肝解郁降逆，兼有脾阳不足的健脾温中止呃，兼有胃热的清热和胃止呃。故不选A、B、D、E。
3,提出著名的“治泻九法”的医家是______<br />A 张仲景<br />B 陈无择<br />C 张景岳<br />D 李中梓<br />E 叶天士<br />,D,
4,疫毒痢的治法是______<br />A 清热解毒化湿<br />B 活血解毒和胃<br />C 凉血清热利湿<br />D 清热利湿和胃<br />E 清热凉血解毒<br />,E,[解析] 清热解毒化湿适用于湿热痢，排除A；活血解毒和胃适用于寒湿痢，排除B；凉血清热利湿适用于湿热痢，排除C；清热利湿和胃适用于湿热痢，排除D；清热凉血解毒适用于疫毒痢，故选择E。
5,治疗便秘气秘证，应首选______<br />A 大黄附子荡<br />B 麻子仁丸<br />C 大承气汤<br />D 润肠丸<br />E 六磨汤<br />,E,[解析] 便秘不外冷热虚实，气秘实证用六磨汤顺气导滞，降逆通便；热秘实证用大承气汤峻下热结，或麻子仁丸泻热导滞，润肠通便。气虚便秘用黄芪汤补气健脾，润肠通便：血虚便秘用润肠丸养血润燥，滋阴通便；阳虚冷秘用大黄附子汤温阳通便。故选择E。
6,最早指出黄疸有传染性的中医文献是______<br />A 《黄帝内经》<br />B 《伤寒论》<br />C 《金匮要略》<br />D 《丹溪心法》<br />E 《沈氏尊生书》<br />,E,
7,黄疸最具特征的表现是______<br />A 面黄<br />B 目黄<br />C 小便黄<br />D 恶心纳呆<br />E 腹胀呕吐<br />,B,
8,下列各项，不属积聚病因的是______<br />A 情志失调<br />B 饮食所伤<br />C 感受寒邪<br />D 病后所致<br />E 跌打损伤<br />,E,[解析] 积聚是因正气亏虚，脏腑失和，气滞、血瘀、痰浊蕴结于腹，引发腹内结块，或胀或痛为主要临床特征的病证，都是内伤。跌打损伤是外伤，不属积聚病因。故选择E。
9,治疗鼓胀水湿困脾证，应首选______<br />A 柴胡疏肝散合胃苓汤<br />B 实脾饮<br />C 中满分消丸<br />D 调营饮<br />E 附子理苓汤<br />,B,[解析] 鼓胀分类有气滞湿阻、水湿困脾、水热蕴结、疲结水留、阳虚水盛、阴虚水停。本证水湿困脾，故腹大胀满，按之如囊裹水，颜面水肿；脾不运化故胸脘胀闷；阳气不足而遇热则舒，精神困倦，怯寒懒动，小便少，大便溏，舌苔白腻，脉缓，治宜温阳健脾，行气利水，用实脾饮。气滞湿阻用柴胡疏肝散。阳虚水停，用附子理苓汤。瘀结水留用调营汤。
10,雷头风发作的病机多是______<br />A 风热夹痰上冲<br />B 湿热夹痰上冲<br />C 风热夹湿上扰<br />D 风湿夹火上扰<br />E 风热夹瘀上扰<br />,B,
11,阳明头痛的“引经药”应首选______<br />A 葛根、白芷、知母<br />B 羌活、川芎、蔓荆子<br />C 柴胡、黄芩、川芎<br />D 藁本，吴茱萸、钩藤<br />E 细辛、白芷、羌活<br />,A,[解析] 根据头痛部位的不同，参照经络循行部位选用适当的引经药，可提高疗效。太阳经常用羌活、蔓荆子、川芎。阳明经常用葛根、白芷、知母。少阳经常用柴胡、黄芩、川芎。太阴经常用苍术，少阴经常用杜仲、桑寄生、续断。厥阴经常用吴茱萸、藁本。故选择A。
