id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,心包经的原穴是______<br />A 神门<br />B 间使<br />C 大陵<br />D 内关<br />E 太渊<br />,C,[解析] 神门是心经的原穴，大陵是心包经的原穴，内关是心包经的络穴，太渊是肺经的原穴。间使是心包经五输穴之经(金)穴。
2,公孙穴所通的奇经是______<br />A 任脉<br />B 督脉<br />C 冲脉<br />D 阳维脉<br />E 阳跷脉<br />,C,[解析] 公孙穴通冲脉，任脉与列缺穴相通，督脉与后溪穴相通，阳维脉与外关穴相通，阳晓脉与申脉穴相通。
3,耻骨联合上缘至股骨内上髁上缘的骨度分寸是______<br />A 18寸<br />B 19寸<br />C 20寸<br />D 21寸<br />E 22寸<br />,A,[解析] 耻骨联合上缘至股骨内上髁上缘的骨度分寸是18寸。
4,十二经脉中，多气多血之经是______<br />A 足厥阴肝经<br />B 足太阳膀胱经<br />C 手阳明大肠经<br />D 足少阳胆经<br />E 手少阴心经<br />,C,[解析] 阳明经为多气多血之经。
5,手三里位于阳溪穴与曲池穴连线上，曲池穴下______<br />A 5寸<br />B 4寸<br />C 3寸<br />D 2寸<br />E 1寸<br />,D,[解析] 手三里穴的定位在前臂背面桡侧，当阳溪与曲池穴连线上，肘横纹(曲池穴)下2寸。
6,下列各穴中，常用于保健并具有强壮作用的穴位是______<br />A 百会<br />B 肾俞<br />C 脾俞<br />D 足三里<br />E 气海俞<br />,D,[解析] 各选项中只有足三里穴具有强壮作用，为保健要穴。
7,公孙穴位于______<br />A 第一跖骨小头后缘，赤白肉际处<br />B 第一跖骨小头前缘，赤白肉际处<br />C 第一跖骨趾关节部，赤白肉际处<br />D 第一跖骨基底部前下缘，赤白肉际处<br />E 第一跖骨基底部后下缘，赤白肉际处<br />,D,[解析] 公孙穴的定位在足内侧缘，当第一跖骨基底的前下方。
8,治疗痛经，在下列穴位中应首选______<br />A 漏谷<br />B 阳陵泉<br />C 冲门<br />D 地机<br />E 公孙<br />,D,[解析] 地机穴的主治要点为腹痛、泄泻、小便不利、水肿、月经不调、遗精、腰痛不可俯仰、食欲不振等病。
9,心经的原穴是______<br />A 神门<br />B 间使<br />C 大陵<br />D 内关<br />E 太渊<br />,A,[解析] 神门是心经的原穴、输穴。
10,耳屏前，下颌骨髁状突后缘的腧穴是______<br />A 下关<br />B 听宫<br />C 听会<br />D 耳门<br />E 颧髎<br />,B,[解析] 听宫穴的定位：在面部，耳屏前，下颌骨髁状突的后方，张口时呈凹陷处。
11,属足少阴肾经的腧穴是______<br />A 血海<br />B 少海<br />C 小海<br />D 照海<br />E 气海<br />,D,[解析] 血海是足太阴脾经的腧穴；少海是手少阴心经的腧穴；小海是手太阳小肠经的腧穴；照海是足少阴肾经的腧穴；气海是任脉的腧穴。
12,翳风穴位于______<br />A 胸锁乳突肌后缘，平下颌角处<br />B 乳突前下方与下颌角之间的凹陷中<br />C 乳突后下方凹陷中<br />D 胸锁乳突肌与斜方肌上端之间的凹陷中<br />E 后发际正中直上0.5寸，旁开1.3寸，当斜方肌外缘凹陷中<br />,B,[解析] 翳风穴在耳垂后方，当乳突与下颂角之间的凹陷处。
13,悬钟穴位于______<br />A 外踝后缘中点上3寸，腓骨前缘<br />B 外踝前缘中点上3寸，腓骨前缘<br />C 外踝下缘中点上3寸，腓骨前缘<br />D 外踝高点上3寸，腓骨前缘<br />E 外踝上缘中点上3寸，腓骨前缘<br />,D,[解析] 悬钟穴在小腿外侧，当外踝尖上3寸，腓骨前缘。
14,治疗癃闭、遗尿的穴位是______<br />A 太冲<br />B 大陵<br />C 神门<br />D 内关<br />E 阴郄<br />,A,[解析] 太冲穴主治头痛、眩晕、目赤肿痛、口喁、胁痛、遗尿、疝气、崩漏、月经不调、癫痫、呕逆、小儿惊风、下肢瘘痹。
15,治疗昏迷，高热，应首选______<br />A 四缝<br />B 曲池<br />C 八邪<br />D 合谷<br />E 十宣<br />,E,[解析] 十宣穴的主治昏迷、癫痫、高热、咽喉肿痛，是急救的要穴。
16,下列哪项属行针基本手法______<br />A 捻转法，震颤法<br />B 提插法，弹针法<br />C 震颤法，弹针法<br />D 提插法，刮柄法<br />E 提插法，捻转法<br />,E,[解析] 行针手法基本丰法有提插法和捻转法。刮柄法、弹针法、震颤法等均属于辅助手法。
17,化脓灸属于______<br />A 直接灸<br />B 间接灸<br />C 温和灸<br />D 回旋灸<br />E 实按灸<br />,A,[解析] 化脓灸又称瘢痕灸，是直接灸的一种。
