id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,泄泻的病理因素最为多见的是______<br />A .寒<br />B .湿<br />C .热<br />D .滞<br />E .痰<br />,B,[解析] 泄泻的病变主脏在脾，病理因素主要是湿。
2,治疗寒湿痢，应首选______<br />A 胃苓汤<br />B 桃花汤<br />C 连理汤<br />D 黄土汤<br />E 真人养脏汤<br />,A,[解析] 寒湿痢为寒湿之邪内盛，属实用胃苓汤(新版大纲代表方不换金正气散)。虚寒痢用桃花汤、合真人养脏汤。休息痢发作期虚实夹杂，用连理汤。黄土汤用于脾不统血的，失血证。
3,血虚便秘证，阴血已复，便仍干燥，治疗应首选______<br />A 黄芪汤<br />B 增液汤<br />C 润肠丸<br />D 五仁丸<br />E 青麟丸<br />,D,
4,黄疸形成的关键病理因素是______<br />A 热邪<br />B 寒邪<br />C 疫毒<br />D 瘀血<br />E 湿邪<br />,E,[解析] 黄疸病理因素有湿邪、热邪、寒邪、疫毒、气滞、瘀血六种，其中以湿邪为主。
5,治疗黄疸阴黄证，应首选______<br />A 麻黄连翘赤小豆汤<br />B 栀子柏皮汤<br />C 茵陈五苓散<br />D 茵陈术附汤<br />E 茵陈蒿汤<br />,D,[解析] 黄色晦暗如烟熏，证属阴黄，寒湿内盛，治宜温化寒湿，健脾退黄，方用茵陈术附汤。茵陈蒿汤用于阳黄热重于湿。茵陈五苓散用于阳黄湿重于热。麻黄连翘赤小豆汤用于湿热兼表证。栀子柏皮汤用于湿热证。
6,中风之中脏腑与中经络的鉴别要点是______<br />A 神志不清<br />B 半身不遂<br />C 语言不利<br />D 肢体软瘫<br />E 口舌歪斜<br />,A,[解析] 中风有中经络、中脏腑之分，半身不遂、语肓不利、肢体瘫软、口舌歪斜是中风中经络和中脏腑的共同表现。中脏腑见神志不清。
7,水肿的关键病位是______<br />A .心<br />B .肝<br />C .肺<br />D .脾<br />E .肾<br />,E,[解析] 水肿等症，乃肺脾肾三脏相干之病，盖水为至阴，其本在肾；水化于气，其标在肺；水惟畏土，其治在脾。最关键的是肾。
8,阳水之风水相搏证的治法是______<br />A 疏风清热，宣肺行水<br />B 宣肺解毒，利湿消肿<br />C 健脾化湿，温阳利水<br />D 温运脾阳，以利水湿<br />E 分利湿热，攻下逐水<br />,A,[解析] 阳水风水相搏宜疏风清热，宣肺行水。
9,与石淋的发病关系最为密切的病机是______<br />A 脾虚中气下陷<br />B 肾虚下元不固<br />C 湿热蕴结下焦<br />D 热盛迫血妄行<br />E 气郁化火伤阴<br />,C,[解析] 脾虚中气下陷多为气淋虚证，遇劳即发则为劳淋，肾虚下元不固不能制约脂液则为膏淋，热盛破血妄行的是血淋，气郁化火伤阴少腹作胀，小便艰涩而痛的属气淋实证，湿热蕴结下焦，尿液受其煎熬，日久杂质结为砂石，则为石淋。
