id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,治疗阴虚发热，应首选______<br />A 六味地黄丸<br />B 一贯煎<br />C 清骨散<br />D 二阴煎<br />E 三圣散<br />,C,[解析] 六味地黄丸滋阴补肾，用于肾阴虚证，排除A；一煎滋阴疏肝，用于阴虚肝郁证，排除B；清骨散清虚热，退骨蒸，用于阴虚内热证，故选择C；二阴煎侧重滋阴，降火力量不足，排除D；三圣散用于涌吐风痰，排除E。
2,虚劳以气虚为主时，主要病变的脏是______<br />A 肺、脾<br />B 心、肾<br />C 肺、肾<br />D 脾、肾<br />E 心、肺<br />,A,[解析] 虚劳是多脏虚弱。肺主气，气虚肯定有肺。肺金脾土，肺虚日久，子盗母气，脾气也虚，故主要是肺、脾。选择A。
3,拟定补中益气汤的医家是______<br />A 张仲景<br />B 钱乙<br />C 李东垣<br />D 张景岳<br />E 秦景明<br />,C,
4,治疗虚劳应以补益下列哪项为主______<br />A 心、肾<br />B 心、肺<br />C 肺、肾<br />D 脾、肾<br />E 肝、肾<br />,D,[解析] 虚劳的病损部位主要在五脏，尤以脾、肾两脏更为重要，为先后天之本。故选择D。
5,治疗虚劳心阳虚者，应首选______<br />A 桂枝甘草汤<br />B 苓桂术甘汤<br />C 拯阳理劳汤<br />D 炙甘草汤<br />E 人参养荣丸<br />,C,[解析] 桂枝甘草汤的功效为补心气，温心阳，用于心阳不足之轻证，排除A；苓桂术甘汤健脾利湿，温阳化饮，用于中阳不足之痰饮，排除B；拯阳理劳汤功效为温补心肾，益气温阳，用于心阳虚证，故选择C(2015版大纲细则选方为保元汤)；炙甘草汤益气养血，通阳复脉，用于气血阴阳俱虚之证，排除D；人参养荣丸益气补血，养心安神，用于心脾气血两虚证，排除E。
6,治疗虚劳脾胃阴虚者，应首选______<br />A 玉女煎<br />B 益胃汤<br />C 沙参麦冬汤<br />D 麦门冬汤<br />E 一贯煎<br />,B,[解析] 虚劳脾胃阴虚证治法：养阴和胃。代表方：益胃汤加减。肺阴虚用沙参麦冬汤，心阴虚用天王补心丹，肝阴虚用补肝汤，肾阴虚用左归丸。
7,下列各项，属着痹特点的是______<br />A 疼痛游走不定<br />B 病势较剧，痛有定处<br />C 关节酸痛、重着、漫肿<br />D 关节肿胀局限，见皮下结节<br />E 关节肿胀僵硬，疼痛不移<br />,C,[解析] 痹证分热痹、着痹、行痹、痛痹四种，分别以热、湿、风、寒为主要病邪。着痹以湿为重，湿性重着，特点是关节酸痛、重着、漫肿。
8,治疗行痹，应首选______<br />A 乌头汤<br />B 薏苡仁汤<br />C 防风汤<br />D 宣痹汤<br />E 白虎加桂枝汤<br />,C,[解析] 乌头汤温经散寒，祛风除湿，侧重温阳，用于寒重的痛痹，排除A；薏苡仁汤除湿通络，祛风散寒，侧重祛湿，用于湿重的着痹，排除B；防风汤祛风通络，散寒除湿，侧重祛风，用于风重的行痹，故选择C；宣痹汤清热利湿，通络止痛，用于湿热蕴于经络的湿热痹证，排除D；白虎加桂枝汤清热通络，祛风除湿，用于热痹，排除E。
9,治疗久痹风、寒、湿偏盛不明显者，可选用的方剂是______<br />A 防风汤<br />B 薏苡仁汤<br />C 宣痹汤<br />D 蠲痹汤<br />E 乌头汤<br />,D,
