id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,流行性腮腺炎可出现骢腺管开口处黏膜红肿，其部位在______<br />A 上颌第二臼齿相对应的颊黏膜上<br />B 下领第二臼齿相对应的颊黏膜上<br />C 舌下<br />D 上颌第一白齿相对应的颊黏膜上<br />E 下领第一臼齿相对应的颊黏膜上<br />,A,[解析] 腮腺管开口部位在上颌第二臼齿相对应的颊黏膜上。
2,胸腔大量积气患者触觉语颤表现的是______<br />A 增强<br />B 减弱或消失<br />C 稍增强<br />D 正常<br />E 无变化<br />,B,[解析] 语音震颤的强弱受到发音的强弱、音调的高低、胸壁的厚薄以及气道通畅程度的影响。减弱或消失主要见于肺泡内含气量过多、支气管阻塞、大量胸腔积液或气胸、胸膜高度增厚粘连、胸壁皮下气肿或皮下水肿。
3,肺气肿时，肺部叩诊音应是______<br />A 清音<br />B 过清音<br />C 浊音<br />D 鼓音<br />E 实音<br />,B,[解析] 肺气肿时，肺部叩诊音因含气量多，呈过清音。
4,心包摩擦音通常在什么部位听诊最清楚______<br />A 心尖部<br />B 心底部<br />C 胸骨左缘第三、四肋间<br />D 胸骨右缘第三、四肋间<br />E 左侧腋前线三、四肋间<br />,C,[解析] 心包摩擦音可在整个心前区听到，但以胸骨左缘第三、四肋间最响，坐位前倾时更明显。
5,在胸骨左缘第三、四肋间触及收缩期震颤，应考虑为______<br />A 主动脉瓣关闭不全<br />B 室间隔缺损<br />C 二尖瓣狭窄<br />D 三尖瓣狭窄<br />E 肺动脉瓣狭窄<br />,B,[解析] 胸骨左缘第三至四肋间收缩期震颤，应首先考虑为室间隔缺损(先天性)。
6,高血压性心脏病左心室增大，其心脏浊音界呈______<br />A 靴形<br />B 梨形<br />C 烧瓶形<br />D 普大型<br />E 心腰部凸出<br />,A,[解析] 左心室增大，心脏浊音界向左下扩大，心腰部相对内陷，使心脏浊音区呈靴形，常见于主动脉瓣关闭不全，称为主动脉型心脏，亦可见于高血压性心脏病、主动脉瓣狭窄。
7,颈动脉搏动，多见于______<br />A 二尖瓣关闭不全<br />B 主动脉瓣关闭不全<br />C 三尖瓣关闭不全<br />D 肺动脉瓣关闭不全<br />E 二尖瓣狭窄<br />,B,[解析] 安静状态下出现明显的颈动脉搏动，提示心排血量增加或脉压增大的疾病，常见于发热、甲状腺功能亢进症、高血压、主动脉瓣关闭不全或严重贫血等。
8,下列哪项体征最能提示腹膜炎的存在______<br />A 肠鸣音减弱<br />B 叩出移动性浊音<br />C 腹部压痛<br />D 腹部触及肿块<br />E 反跳痛<br />,E,[解析] 反跳痛是腹腔内脏器的炎症已累及腹膜壁层的征象，当突然抬手时腹膜被牵拉而引起剧烈疼痛。
9,腹部叩诊出现移动性浊音，应首先考虑的是______<br />A 尿潴留<br />B 幽门梗阻<br />C 右心功能不全<br />D 巨大卵巢囊肿<br />E 急性胃炎<br />,C,[解析] 尿潴留呈圆形浊音区，则可能为胀大的膀胱。幽门梗阻出现振水音。右心功能不全出现移动性浊音。巨大卵巢囊肿为实音。急性胃炎在胃泡鼓音区的上界，再做水平方向叩诊鼓音区变大。
10,下列可引起姿势性脊柱侧凸的是______<br />A 佝偻病<br />B 先天性斜颈<br />C 胸膜肥厚<br />D 侧腰肌瘫痪<br />E 儿童发育期坐或立姿势不良<br />,E,[解析] 青少年胸段下部及腰段均后凸，多为发育期姿势不良或患脊椎骨软骨炎的后果。
11,下列除哪项外，均可出现周围性呕吐______<br />A 洋地黄中毒<br />B 急性胃炎<br />C 胃穿孔<br />D 胆囊炎<br />E 咽部受激惹<br />,A,[解析] 周围性呕吐可见于急性胃炎、胃癌、幽门梗阻、各种急腹症如肠梗阻、腹膜炎、阑尾炎、胆道及胰腺疾病。周围感觉器官疾病引起反射性呕吐如咽部或迷路遭受刺激时(急性迷路炎、梅尼埃病)、心肌梗死也可引起呕吐。
12,下列哪项不属于神经反射的深反射______<br />A 肱二头肌反射<br />B 肱三头肌反射<br />C 膝腱反射<br />D 腹壁反射<br />E 跟腱反射<br />,D,[解析] 深反射检查包括(肱二头肌、膝腱、跟腱反射)。
13,血小板减少，常见于______<br />A 脾切除术后<br />B 急性胃出血后<br />C 急性溶血后<br />D 急性白血病<br />E 以上均非<br />,D,[解析] 血小板减少常见于血小板减少性紫癜脾功能亢进、再生障碍性贫血和白血病等症。
14,下列除哪项外，常可出现红细胞沉降率明显增快______<br />A 风湿病的病情趋于静止时<br />B 亚急性细菌性(感染性)心内膜炎<br />C 重度贫血<br />D 心肌梗死<br />E 多发性脊髓瘤<br />,A,[解析] 引起红细胞沉降率加快的原因有：①风湿热和急性传染病：麻疹、猩红热、脑膜炎或败血症等；②活动性结核病；③炎症：肺炎、乳突炎、化脓性胆囊炎、输卵管炎、动脉炎等；④血液和心血管疾病：各类贫血、白血病、多发性骨髓瘤，组织变性或坏死性疾病如心肌梗死、胶原病等；⑤其他：如严重酒精中毒、恶性肿瘤、黑热病、疟疾、注射异型蛋白和手术等。
15,下列关于血清尿素氮的改变及临床意义的叙述，正确的是______<br />A 上消化道出血时，血清尿素氮减少<br />B 大面积烧伤时，血清尿素氮减少<br />C 严重的肾盂肾炎，血清尿素氮减少<br />D 血清尿素氮对早期肾功能损害的敏感性差<br />E 血清尿素氮对早期肾功能损害的敏感性强<br />,D,[解析] 血清尿素氮正常值为3.2～7.1mmol/L慢性肾炎、肾血管硬化症等可引起血尿素氮增高；尿量显著减少或无尿，如脱水、循环衰竭、尿路结石或前列腺肿大引起的尿路梗阻等均可引起血尿素氮增高；体内蛋白质过度分解疾病，如急性传染病、上消化道出血、大面积烧伤等可引起血尿素氮增高。
16,成人血清钠的正常值是______<br />A 110～120mmol/L<br />B 121～130mmol/L<br />C 135～145mmol/L<br />D 150～155mmol/L<br />E 156～160mmol/L<br />,C,[解析] 成人血清钠的正常值是135～145mmol/L。
17,天门冬氨酸氨基转移酶(AST)的正常参考值为______<br />A ＜10U/L<br />B ＜20U/L<br />C ＜30U/L<br />D ＜40U/L<br />E ＜50U/L<br />,D,[解析] 天门冬氨酸氨基转移酶(AST)的正常参考值为10～40U/L。AST增高情况可以反映出组织损害和坏死程度AST/ALT比值正常约为1.5，急性或轻型肝炎时比值降低为0.56左右，在急性病程中AST/ALT升高往往预示重型肝炎。
18,诊断慢性肺心病的主要依据是______<br />A 长期肺结核病<br />B 长期慢性支气管炎<br />C 肺动脉高压及右心室肥大<br />D 肺动脉狭窄<br />E 两下肢浮肿<br />,C,[解析] 肺心病由慢性广泛性肺—胸疾病发展而来，呼吸和循环系统的症状常混杂出现。一般认为凡有慢性广泛性肺、胸疾病患者，一旦发现有肺动脉高压、右心室增大而同时排除了引起右心增大的其他心脏病可能时，即可诊断为本病。
19,哮喘持续状态是指重度哮喘发作持续时间超过______<br />A 8小时<br />B 12小时<br />C 24小时<br />D 36小时<br />E 48小时<br />,C,[解析] 哮喘持续发作24小时以上不缓解即是哮喘持续状态。
20,下列关于哮喘持续状态的紧急处理哪项是错误的______<br />A 静脉滴注地塞米松<br />B 补充水、电解质<br />C 纠正酸中毒<br />D 吸氧<br />E 口服氨茶碱<br />,E,[解析] 哮喘持续状态的治疗：①吸氧；②迅速缓解气道痉挛，常用琥珀酸氯化可的松、甲泼尼松龙或地塞米松静脉滴注或注射；③及时进行人工通气；④注意并发症：包括预防和控制感染：补充足够液体量，避免痰液黏稠：纠正严重酸中毒和调整水电解质平衡等。
21,胃溃疡最主要的症状是______<br />A 嗳气，反酸<br />B 恶心，呕吐<br />C 呕吐，黑便<br />D 上腹疼痛<br />E 食欲减退<br />,D,[解析] 胃溃疡的主要症状是周期性，节律性上腹痛。
