id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,患者，男，27岁。左眉上出现一坚硬肿块，约1cm×1cm，中有一粟粒样脓头，坚硬根深，如钉丁之状，疼痛剧烈，左上眼睑肿胀明显，不能睁眼，伴发热头痛。其诊断是______<br />A .痈<br />B .发<br />C .疖<br />D 疔疮<br />E 有头疽<br />,D,[解析] 疔的特点是疮形小，根脚坚硬，有如钉丁之状，发病迅速，易于变化。生于眉心者叫眉心疔，又称印堂疔；生于眉棱者称眉棱疔。
2,脂瘤独有的特征是______<br />A 数目不等，大小不一，肿形如馒，推之可移<br />B 青筋垒垒，盘曲成团，质地柔软，表面青蓝<br />C 瘤中心有粗大毛囊孔，可挤出臭味脂浆<br />D 瘤体单发，质地硬韧，界限清楚，推之可移<br />E 瘤体深隐，质地坚硬，境界清楚，推之不移<br />,C,[解析] 脂瘤是以皮肤间出现圆形质软的肿块，溃破后可见粉渣样物溢出，瘤中心有粗大毛囊孔，可挤出臭味脂浆，又称粉瘤，相当于西医的皮脂腺囊肿。
3,地机穴位于______<br />A 胫骨内侧面后缘，内踝尖上5寸<br />B 胫骨内侧髁下方凹陷处<br />C 胫骨内侧面中央，内踝尖上5寸<br />D 胫骨内侧面中央，内踝尖上7寸<br />E 内踝尖与阴陵泉穴的连线上，阴陵泉下3寸<br />,E,[解析] 地机为郄穴，在小腿内侧，当内踝尖与阴陵泉的连线上，阴陵泉下3寸。主治：痛经、崩漏、月经不调等妇科病；脾胃病；小便不利、水肿等脾不运化水湿病证。
4,疟疾患者，热多寒少，汗出不畅，头痛，骨节酸痛，口渴引饮，便秘，溲赤，舌红苔黄，脉弦数。其治法是______<br />A 和解表里，温阳达邪<br />B 祛邪截疟，和解表里<br />C 解毒除瘴，清热保津<br />D 益气养血，扶正祛邪<br />E 清热解表，和解祛邪<br />,E,[解析] 热多寒少，口渴引饮，便秘，溲赤，舌红苔黄，脉弦数为热；头痛，骨节酸痛，为在表。故选E。
5,患者，女，50岁。精神恍惚，心神不宁，多疑易惊，悲忧善哭，喜怒无常。舌质淡，脉弦。治疗应首选______<br />A 丹栀逍遥丸<br />B 半夏厚朴汤<br />C 甘麦大枣汤<br />D 归脾汤<br />E 天王补心丹合六味地黄丸<br />,C,[解析] 该患者为郁证之心神失养证，应选用甘麦大枣汤甘润缓急，养心安神。
6,患者，女，38岁。月经来潮，量多、色淡，肌热面赤，烦渴欲饮，脉洪大而虚。治疗应选用______<br />A 归脾汤<br />B 四物汤<br />C 当归补血汤<br />D 温经汤<br />E 黄土汤<br />,C,[解析] 本题辨证要点为血虚阳浮发热，当归补血汤补气生血，用于血虚发热证，症见肌热面红，烦渴欲饮，脉洪大而虚，重按无力；或妇人经期、产后血虚，发热头痛；或疮疡溃后，久不愈合。当归补血汤中，黄芪用量5倍于当归，重在补气。
7,治疗肾虚腰痛而无明显阴阳偏盛者，可选用的方剂是______<br />A 杜仲丸<br />B 青蛾丸<br />C 补髓丹<br />D 虎潜丸<br />E 补血荣筋丸<br />,B,[解析] 肾虚腰痛，阴虚用左归丸，阳虚用右归丸，无明显偏盛者用青娥丸。
8,石膏的性味是______<br />A 辛，苦，大寒<br />B 辛，咸，大寒<br />C 辛，酸，大寒<br />D 辛，甘，大寒<br />E 甘，淡，大寒<br />,D,[解析] 石膏的性味：辛，甘，大寒。
9,哺乳期乳房疼痛有肿块，按之痛重。首先考虑的诊断是______<br />A 乳癖<br />B 乳痈<br />C 乳癌<br />D 乳核<br />E 乳痨<br />,B,[解析] 乳痈是由热毒侵入乳房所引起的一种急性化脓性疾病，常发生于产后未满月的哺乳妇女，特点乳房结块，红肿热痛，故结合临床表现特点，此诊断为乳痈。答案选B。
10,患者，女，40岁。双乳肿块界限不清，经前乳房胀痛，伴有月经不调，腰酸乏力，舌质淡红，苔白，脉细。治疗应首选______<br />A 左归丸<br />B 开郁散<br />C 逍遥蒌贝散<br />D 二仙汤合四物汤<br />E 六味地黄汤<br />,D,[解析] 此证为乳癖之冲任失调证。治法：调摄冲任。方用二仙汤合四物汤。乳癖之肝郁痰凝证予逍遥蒌贝散加减。
11,患者，女，45岁。月经不规律8个月，现阴道出血40天，量时多时少，近3天量极多，色淡、质稀，伴气短神疲，面浮肢肿，舌淡苔薄白，脉缓弱。治疗应首选______<br />A 举元煎<br />B 补中益气汤<br />C 固本止崩汤<br />D 清热固经汤<br />E 保阴煎<br />,C,[解析] 月经周期紊乱，行经时间超过半月以上，量时多时少，近3天量极多——崩漏；气短神疲，面浮肢肿，舌淡苔薄白，脉缓弱——脾虚表现。所以此为崩漏之脾虚证，治宜补气摄血，固冲止崩，方用固本止崩汤或固冲汤。
