id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,我国现存最早的药学专著是( )<br />A 《海药本草》<br />B 《新修本草》<br />C 《神农本草经》<br />D 《五十二病方》<br />E 《本草经集注》<br />,C,
2,世界最早的药典专著是( )<br />A 《本草纲目》<br />B 《证类本草》<br />C 《海药本草》<br />D 《新修本草》<br />E 《本草经集注》<br />,D,
3,“方药兼收”起自下列哪种书籍( )<br />A 《本经》<br />B 《证类本草》<br />C 《本草纲目》<br />D 《本草经集注》<br />E 《本草纲目拾遗》<br />,B,
4,最早增列“诸病通用药”书籍的是( )<br />A 《海药本草》<br />B 《证类本草》<br />C 《本草纲目》<br />D 《本草经集注》<br />E 《本草纲目拾遗》<br />,D,
5,属于云南道地药材的是( )<br />A 阿胶<br />B 三七<br />C 附子<br />D 人参<br />E 当归<br />,B,
6,可以随时采收的药材是( )<br />A 矿物药<br />B 动物药<br />C 根类植物药<br />D 叶类植物药<br />E 树皮类植物药<br />,A,
7,以下哪项是炮制“炙”的辅料( )<br />A 土<br />B 米<br />C 蜜<br />D 蛤粉<br />E 滑石粉<br />,C,
8,以下哪项是炮制“炒”的辅料( )<br />A 酒<br />B 土<br />C 醋<br />D 姜汁<br />E 盐水<br />,B,
9,淡味药的功效是( )<br />A 发散<br />B 行气<br />C 活血<br />D 利水<br />E 泻下<br />,D,
10,具有“补虚”功效的药味是( )<br />A 苦<br />B 甘<br />C 咸<br />D 酸<br />E 辛<br />,B,
11,具有“发散、行气、行血”功效的药味是( )<br />A 苦<br />B 甘<br />C 咸<br />D 酸<br />E 辛<br />,E,
12,酸、涩之味药的功效是( )<br />A 利水渗湿<br />B 清热解毒<br />C 软坚散结<br />D 收敛固涩<br />E 缓急止痛<br />,D,
13,具有“燥湿”功效的药味是( )<br />A 苦<br />B 涩<br />C 咸<br />D 淡<br />E 辛<br />,A,
14,咸味药的功效是( )<br />A 活血行气<br />B 降逆止呕<br />C 软坚散结<br />D 收敛固涩<br />E 缓急止痛<br />,C,
15,苦味药可以治疗( )<br />A 自汗证<br />B 盗汗证<br />C 气虚证<br />D 血虚证<br />E 便秘证<br />,E,
16,一种药物能够减轻或消除另一种药物的毒副作用，称为( )<br />A 相须<br />B 相使<br />C 相畏<br />D 相杀<br />E 相恶<br />,D,
17,属于十八反的配伍是( )<br />A 甘草与芫花<br />B 大戟与海藻<br />C 贝母与半夏<br />D 瓜蒌与黎芦<br />E 白及与瓜蒌<br />,A,
18,入汤剂应当后下的药物是( )<br />A 川乌<br />B 牡蛎<br />C 旋复花<br />D 白豆蔻<br />E 代赭石<br />,D,
19,入汤剂应当先煎的药物是( )<br />A 甘草<br />B 阿胶<br />C 旋覆花<br />D 番泻叶<br />E 石决明<br />,E,
20,入汤剂应当包煎的药物是( )<br />A 麻黄<br />B 阿胶<br />C 石膏<br />D 西洋参<br />E 车前子<br />,E,
21,下列应当冲服的药物是( )<br />A 蜂蜜<br />B 阿胶<br />C 石膏<br />D 五灵脂<br />E 金银花<br />,A,
22,治疗风寒表实证，首选的药物是( )<br />A 麻黄<br />B 桂枝<br />C 紫苏<br />D 生姜<br />E 羌活<br />,A,
23,具止血功效的药物是( )<br />A 白芷<br />B 荆芥<br />C 防风<br />D 蝉蜕<br />E 牛蒡子<br />,B,
24,素有&#34;呕家圣药&#34;之称的药物是( )<br />A 生姜<br />B 黄连<br />C 竹茹<br />D 吴茱萸<br />E 旋覆花<br />,A,
25,风寒、风热表证均可使用的药物是( )<br />A 荆芥<br />B 麻黄<br />C 细辛<br />D 羌活<br />E 紫苏<br />,A,
