id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,脾经的郄穴是______<br />A 外丘<br />B 梁丘<br />C 中都<br />D 地机<br />E 金门<br />,D,[解析] 外丘是胆经的郄穴，梁丘是胃经的郄穴，中都是肝经的郄穴，地机是脾经的郄穴，金门是膀胱经的郄穴。故选择D。
2,膀胱经的合穴是______<br />A 上巨虚<br />B 下巨虚<br />C 足三里<br />D 委阳<br />E 委中<br />,E,
3,脾枢至膝中的骨度分寸是______<br />A 14寸<br />B 15寸<br />C 16寸<br />D 18寸<br />E 19寸<br />,E,[解析] 髀枢即股骨大转子至膝中即胴横纹的分寸是19寸。故选择E。
4,下列经脉循行除哪项外，都经过心______<br />A 手厥阴经<br />B 手少阳经<br />C 手太阳经<br />D 手阳明经<br />E 足少阴经<br />,D,[解析] 手厥阴心经起于心中；手少阳三焦经经脉散络于心包；手太阳小肠经交会于大椎，向下进入缺盆部，联络心脏；足少阴肾经其支脉从肺出来络心，注入胸中，故A、B、C、E项均排除。只有手阳明大肠经未经过心。故选择D。
5,迎香穴位于______<br />A 鼻孔外缘，旁开0.5寸<br />B 鼻翼外缘，旁开0.5寸<br />C 鼻翼外缘中点，旁开0.5寸<br />D 鼻翼上缘中点，旁开0.5寸<br />E 平鼻孔，当鼻唇沟中<br />,C,
6,循行于腹中线旁开2寸，胸中线旁开4寸的经脉是______<br />A 手太阴肺经<br />B 足阳明胃经<br />C 足少阴肾经<br />D 足太阴脾经<br />E 足厥阴肝经<br />,B,
7,下列穴位与关元相平的是______<br />A 归来<br />B 大赫<br />C 大横<br />D 外陵<br />E 水道<br />,E,[解析] 水道穴的定位：在下腹部，肖胳中下3寸，距胳正中线2寸，与关元穴相平，故选择E，归来穴在胳中下4寸，与中极穴相平，故排除A。
8,下列哪项不属足太阴经的主治范围______<br />A 妇科病<br />B 口舌痛<br />C 前阴病<br />D 胸胁痛<br />E 脾胃病<br />,B,[解析] 足太阴脾经腧六主治脾胃病、妇科病、前阴病和经脉循行部位的其他痛证如下肢痿痹、胸胁痛等。故选择B。
9,下列穴位归经，错误的是______<br />A 太白—肝经<br />B 列缺—肺经<br />C 合谷—大肠经<br />D 阳陵泉—胆经<br />E 阴陵泉—脾经<br />,A,[解析] 太白穴是脾经的输穴、原穴，故选择A。
10,腕横纹尺侧端，尺侧腕屈肌腱桡侧凹陷中的腧穴是______<br />A 神门<br />B 大陵<br />C 列缺<br />D 太渊<br />E 内关<br />,A,[解析] 神门穴的定位：在腕部，腕掌横纹尺侧端，尺侧腕屈肌腱的桡侧凹陷处。故选择A。
11,治疗胎位不正最常用的腧穴是______<br />A 合谷<br />B 至阴<br />C 三阴交<br />D 太冲<br />E 足三里<br />,B,
12,下列腧穴中，归经错误的是______<br />A 合谷—大肠经<br />B 太溪—肝经<br />C 列缺—肺经<br />D 阳陵泉—胆经<br />E 阴陵泉—脾经<br />,B,[解析] 太溪穴属于足少阴肾经的腧穴，故选择B。
13,腕横纹中央，掌长肌腱与桡侧腕屈肌腱之间的穴位是______<br />A 阳溪<br />B 太渊<br />C 大陵<br />D 神门<br />E 腕骨<br />,C,[解析] 大陵穴的定位：在腕掌横纹的中点处，当掌长肌腱与桡侧腕屈肌腱之间。故选择C。
14,“循喉咙之后，上入颃颡”的经脉是______<br />A 足厥阴肝经<br />B 足少阴肾经<br />C 足少阳胆经<br />D 足太阴脾经<br />E 足阳明胃经<br />,A,
15,四缝穴的位置在______<br />A 手第一至五指间，指蹼缘后方赤白肉际处<br />B 手第一至四指掌侧，指骨关节横纹中点处<br />C 手第二指掌测，近端指骨关节横纹中点<br />D 手第一至四指掌侧，近端指骨关节横纹中点处<br />E 手第二至五指掌侧，掌指关节横纹中点处<br />,C,
16,针刺肌肉浅薄部位的腧穴，常用的进针法是______<br />A 指切<br />B 挟持<br />C 舒张<br />D 提捏<br />E 套管<br />,D,[解析] A项指切适用于短针的进针，B项挟持适用于长针的进针，C项舒张适用于皮肤松弛部位腧穴的进针，D项提捏适用于皮肉浅溥部位的进针。E项套管可以代替押手，但是不常用，均排除，故选择D。
