id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,下列哪项提示左心功能不全______<br />A 脉搏强而大<br />B 舒张早期奔马律<br />C 奇脉<br />D 脉搏过缓<br />E 脉搏绝对不齐<br />,B,[解析] 脉搏强而大见于高热患者。舒张早期奔马律见于器质性心脏病。奇脉见于心包积液和缩窄性心包炎。脉搏过缓常见于颅内压增高、房室传导阻带、洋地黄中毒等。脉搏绝对不齐见于心房颤动的患者。故选择B。
2,肝硬化腹壁静脉曲张时，其血管杂音常可被闻及的部位是______<br />A 上腹部<br />B 下腹部<br />C 右侧腹部<br />D 左侧腹部<br />E 右肋缘下<br />,A,
3,下列疾病除哪项外，均可见到周围血管征______<br />A 主动脉瓣关闭不全<br />B 发热<br />C 贫血<br />D 甲亢<br />E 主动脉瓣狭窄<br />,E,[解析] ①枪击音见于主动脉瓣关闭不全、甲状腺功能亢进症、严重贫血等；②杜氏双重杂音见于主动脉瓣关闭不全等脉压增大的疾病；③毛细血管搏动征见于脉压增大的疾病，如主动脉瓣关闭不全、甲状腺功能亢进症等；④颈动脉搏动增强：在脉压增大的情况下，查体时可见增强的颈动脉搏动增强或伴点头运动。颈动脉搏动增强水冲脉、毛细血管搏动征、枪击音和杜氏双重杂音等阳性体征，可统称为周围血管征阳性。故选择E。
4,仰卧位时前腹壁与胸骨下端到耻骨联合的连线大致在同一水平面上，称为______<br />A 腹部平坦<br />B 腹部饱满<br />C 腹部膨隆<br />D 腹部低平<br />E 腹部凹陷<br />,A,
5,下列哪项不是腹水的表现______<br />A 蛙状腹<br />B 移动性浊音<br />C 波动感<br />D 振水音<br />E 直立时下腹饱满<br />,D,[解析] 胃内有大量液体及气体存留时，触诊可出现振水音。
6,下列脊椎病变，除哪项外，脊椎叩痛常为阳性______<br />A 脊椎结核<br />B 棘间韧带损伤<br />C 骨折<br />D 骨质增生<br />E 椎间盘脱出<br />,D,[解析] 在受损部位可产生叩击痛，叩击痛阳性可见于脊椎结核、骨折及椎间盘突出、棘间韧带损伤。故本题选择D。
7,血白细胞总数增多，可见于______<br />A 伤寒杆菌感染<br />B 再生障碍性贫血<br />C 急性失血<br />D 使用氯霉素的影响<br />E 脾功能亢进<br />,C,[解析] 血白细胞总数增多的意义在于：①急性感染：包括化脓菌感染、杆菌感染引起肾盂肾炎、胆囊炎等，病毒感染引起传染性单核细胞增多症、乙型脑炎等，寄生虫感染引起急性血吸虫病，螺旋体病引起的钩端螺旋体病等。重度感染时可引起白细胞总数显著增高并可出现显著核左移。②严重烧伤、较大手术后、心肌梗死等引起的组织损伤、坏死。③数量极度增高时，见于恶性肿瘤、白血病，尤其是慢性白血病。④急性失血。⑤急性化学药物有机磷中毒，也见于糖尿病酮症酸中毒、尿毒症等引起的代谢性中毒。故选择C。
8,下列疾病，可以出现凝血时间缩短的是______<br />A 先天性凝血酶原缺乏症<br />B 纤维蛋白原缺乏症<br />C DIC早期<br />D 血小板减少性紫癜<br />E 严重肝病<br />,C,
9,下列检查结果中，最能反映慢性肾炎患者肾实质严重损害的是______<br />A 尿蛋白明显增多<br />B 尿中白细胞明显增多<br />C 尿中红细胞明显增多<br />D 尿中出现管型<br />E 尿比重固定于1.010左右<br />,E,[解析] 慢性肾炎晚期则出现尿比重固定1.010左右的等张尿，表明肾小管重吸收功能很差。
10,对心肌缺血与心内膜下梗死的鉴别，最有意义的是______<br />A 淀粉酶<br />B 血清转氨酶<br />C γ-谷氨酰基转肽酶<br />D 肌酸磷酸激酶<br />E 血清碱性磷酸酶<br />,D,[解析] 肌酸磷酸激酶有3种同工酶，其中CK-MB来自心肌，其诊断敏感度和特异度均极高，分别达到100%和99%，它升高的幅度和持续的时间常用于判定梗死的范围和严重性。故选择D。
11,对诊断系统性红斑狼疮最有意义的检查是______<br />A 免疫球蛋白测定<br />B 抗核抗体<br />C 总补体溶血活力测定<br />D E玫瑰花试验<br />E 淋巴细胞转化试验<br />,B,
12,反映左、右心房电激动过程的是______<br />A P波<br />B P—R段<br />C QRS波群<br />D ST段<br />E T波<br />,A,
13,对腹部实质性脏器病变，最简便易行的检查方法是______<br />A X线摄片<br />B CT扫描<br />C 同位素扫描<br />D B型超声波检查<br />E 纤维内镜检查<br />,D,[解析] B型超声波检查在临床上应用广泛，B型超声波检查可用于对肝脏、胆囊、胰腺、肾脏、膀胱等脏器病变的诊断，在妇产科常规用于肿瘤等疾病的诊断与鉴别诊断以及胎儿先天性疾病等的产前诊断。故选择D。
14,气管向患侧移位，可见于______<br />A 胸腔积液<br />B 气胸<br />C 肺气肿<br />D 肺不张<br />E 肺实变<br />,D,[解析] 患侧胸腔压力低于健侧。
15,肺结核早期诊断最主要的办法是______<br />A 痰结核菌检查<br />B X线检查<br />C 结核菌素试验<br />D 红细胞沉降率<br />E 白细胞计数和分类<br />,B,[解析] 胸部X线检查可以发现肺内病变的部位、范围、有无空洞或空洞大小、洞壁厚薄等。各类结核病变的透过度不同。通过X线检查大致能估计结核病灶的病理性质，并能早期发现肺结核，以及判断病情发展及治疗效果，有助于决定治疗方案。必须指出，不同病因引起的肺内病变，可能呈现相似的X线影像，故亦不能仅凭X线检查轻易确定肺结核的诊断故选择B。
16,下列关于胸肺部X线检查临床应用的叙述，错误的是______<br />A 诊断呼吸系统疾病<br />B 检测呼吸功能<br />C 防癌<br />D 防痨<br />E 防职业病<br />,B,
17,对脾大与腹腔肿块的鉴别，最有意义的是______<br />A 质地<br />B 活动度<br />C 有无压痛<br />D 有无切迹<br />E 叩诊音的差异<br />,D,
