id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,治疗虚寒性崩漏下血宜首选<br />A.地榆<br />B.槐花<br />C.灶心土<br />D.炮姜<br />E.艾叶<br />A  B  C  D  E<br />,E,
2,既能温中止血，又可治疗胃寒呕吐、脾虚久泻的药物是<br />A.艾叶<br />B.仙鹤草<br />C.降香<br />D.灶心土<br />E.生姜<br />A  B  C  D  E<br />,D,
3,下列关于活血化瘀药的说法中不正确的是<br />A.主归肝、心经<br />B.入血分<br />C.以通畅血行，消散瘀血为主要作用<br />D.无耗血动血之弊<br />E.孕妇慎用<br />A  B  C  D  E<br />,D,
4,川芎归经为<br />A.肝、胆、心包<br />B.肝、胆、心<br />C.肝、脾、心<br />D.肝、脾、心包<br />E.以上都不是<br />A  B  C  D  E<br />,A,
5,功能活血行气，善治风湿痹证的药物是<br />A.羌活<br />B.桂枝<br />C.秦艽<br />D.乳香<br />E.姜黄<br />A  B  C  D  E<br />,E,
6,善“上行头目”，功能祛风止痛，为治头痛的要药是<br />A.羌活<br />B.川芎<br />C.细辛<br />D.白芷<br />E.吴茱萸<br />A  B  C  D  E<br />,B,
7,兼有消肿生肌之效的活血祛瘀药有<br />A.乳香<br />B.三棱<br />C.煅石膏<br />D.丹参<br />E.桃仁<br />A  B  C  D  E<br />,A,
8,“行血中气滞，气中血滞，专治一身上下诸痛”的药物是<br />A.郁金<br />B.川芎<br />C.延胡索<br />D.姜黄<br />E.乳香<br />A  B  C  D  E<br />,C,
9,郁金既能活血止痛，又能行气止痛，治疗气滞血瘀痛证，常配伍<br />A.木香<br />B.香附<br />C.檀香<br />D.沉香<br />E.青木香<br />A  B  C  D  E<br />,A,
10,下列关于川芎说法错误的是<br />A.可用于头痛，风湿痹痛<br />B.有活血行气，祛风止痛功效<br />C.辛温，归肝、胆、心包经<br />D.用于血瘀气滞的痛证<br />E.有消肿生肌的功效<br />A  B  C  D  E<br />,E,
11,下列不属于郁金主治病证的是<br />A.热病神昏，癫痫痰闭之证<br />B.气滞血瘀的胸腹疼痛<br />C.吐血、衄血等气火上逆之出血证<br />D.肝胆湿热证<br />E.跌打损伤，血肿疼痛<br />A  B  C  D  E<br />,E,
12,具有活血化瘀、凉血消痈、养血安神等作用的药物是<br />A.大蓟<br />B.川芎<br />C.丹参<br />D.远志<br />E.磁石<br />A  B  C  D  E<br />,C,
13,肺痈、肠痈初起属热邪瘀滞，在使用清热药物的同时，常佐用<br />A.牛膝<br />B.郁李仁<br />C.白及<br />D.丹参<br />E.桃仁<br />A  B  C  D  E<br />,E,
14,具有利水消肿功效的药物是<br />A.益母草<br />B.鸡血藤<br />C.丹参<br />D.川芎<br />E.郁金<br />A  B  C  D  E<br />,A,
15,既能活血通经，又能利水消肿的药物是<br />A.当归<br />B.川芎<br />C.香附<br />D.益母草<br />E.鸡血藤<br />A  B  C  D  E<br />,D,
16,下列除哪味药外，均为兼行气作用的活血化瘀药<br />A.川芎<br />B.郁金<br />C.姜黄<br />D.延胡索<br />E.丹参<br />A  B  C  D  E<br />,E,
17,具有活血通经、补肝肾强筋骨、利水通淋、引血下行功效的药物是<br />A.蒲黄<br />B.川芎<br />C.红花<br />D.郁金<br />E.牛膝<br />A  B  C  D  E<br />,E,
18,既能活血调经，又能补血的药物是<br />A.红花<br />B.益母草<br />C.丹参<br />D.鸡血藤<br />E.桃仁<br />A  B  C  D  E<br />,D,
