id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,治疗湿滞脾胃证的基础方剂是<br />A.藿香正气散<br />B.平胃散<br />C.四君子汤<br />D.理中丸<br />E.三仁汤<br />A  B  C  D  E<br />,B,
2,藿香正气散的功效是<br />A.祛暑解表，清热化湿<br />B.宣畅气机，清热利湿<br />C.解表化湿，理气和中<br />D.发汗解表兼清里热<br />E.温阳化气，利水渗湿<br />A  B  C  D  E<br />,C,
3,平胃散主治证的病机是<br />A.湿滞脾胃<br />B.湿热中阻<br />C.外寒内湿<br />D.脾虚失运<br />E.湿热下注<br />A  B  C  D  E<br />,A,
4,平胃散功效是<br />A.健脾和胃，降逆止呕<br />B.燥湿运脾，行气和胃<br />C.燥湿和胃<br />D.健脾燥湿，和胃止痛<br />E.健脾燥湿，行气止痛<br />A  B  C  D  E<br />,B,
5,下列哪项是小蓟饮子和八正散共同的功用<br />A.凉血止血<br />B.利湿化浊<br />C.利水通淋<br />D.燥湿解毒<br />E.泻火养阴<br />A  B  C  D  E<br />,C,
6,三仁汤中的“三仁”是指<br />A.杏仁、桃仁、郁李仁<br />B.火麻仁、杏仁、桃仁<br />C.杏仁、豆蔻仁、薏苡仁<br />D.桃仁、冬瓜仁、薏苡仁<br />E.松子仁、柏子仁、胡麻仁<br />A  B  C  D  E<br />,C,
7,茵陈蒿汤主治证候中具有的特征性症状是<br />A.舌苔黄腻<br />B.腹微满<br />C.一身面目俱黄，黄色鲜明<br />D.小便不利<br />E.口渴<br />A  B  C  D  E<br />,C,
8,甘露消毒丹的功用有<br />A.利水通淋<br />B.利湿化浊<br />C.清热凉血<br />D.利水消肿<br />E.燥湿运脾<br />A  B  C  D  E<br />,B,
9,茵陈蒿汤主治证的病机是<br />A.湿热阻遏中焦，熏蒸肝胆<br />B.痰湿阻滞中焦<br />C.寒湿困阻中焦<br />D.湿热流注下焦<br />E.湿热郁蒸经络<br />A  B  C  D  E<br />,A,
10,八正散与小蓟饮子组成中均含有的药物是<br />A.木通、小蓟<br />B.生地黄、滑石<br />C.栀子、大黄<br />D.竹叶、生地黄<br />E.木通、滑石<br />A  B  C  D  E<br />,E,
11,能宣畅气机，清利湿热的方剂是<br />A.五苓散<br />B.三仁汤<br />C.八正散<br />D.平胃散<br />E.二陈汤<br />A  B  C  D  E<br />,B,
12,治疗湿热黄疸的常用方是<br />A.茵陈四逆汤<br />B.甘露消毒丹<br />C.茵陈蒿汤<br />D.当归拈痛汤<br />E.导赤散<br />A  B  C  D  E<br />,C,
13,三仁汤中不包含的药物组是<br />A.杏仁、滑石<br />B.竹叶、白蔻仁<br />C.薏苡仁、厚朴<br />D.陈皮、薏苡仁<br />E.白通草、半夏<br />A  B  C  D  E<br />,D,
14,下列除哪项外均是五苓散的主治病证<br />A.外有表证，内停水湿<br />B.痰饮<br />C.水湿内停之泄泻<br />D.水湿内停之小便不利<br />E.黄疸<br />A  B  C  D  E<br />,E,
15,五苓散、猪苓汤组成中均含有的药物是<br />A.桂枝<br />B.阿胶<br />C.滑石<br />D.白术<br />E.泽泻<br />A  B  C  D  E<br />,E,
16,《华氏中藏经》五皮散的组成药物中不含<br />A.生姜皮<br />B.桑白皮<br />C.茯苓皮<br />D.大腹皮<br />E.五加皮<br />A  B  C  D  E<br />,E,
17,实脾散与真武汤共有的药物是<br />A.附子、干姜、茯苓、白术<br />B.附子、干姜、茯苓、甘草<br />C.附子、生姜、白芍、白术<br />D.附子、木香、茯苓、甘草<br />E.附子、生姜、茯苓、白术<br />A  B  C  D  E<br />,E,
18,真武汤的组成药物中含有<br />A.熟地黄<br />B.阿胶<br />C.当归<br />D.芍药<br />E.生地黄<br />A  B  C  D  E<br />,D,
