id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,中医外科成为独立专科的年代是______<br />A 商代<br />B 周代<br />C 秦代<br />D 汉代<br />E 明代<br />,B,
2,世界上最早进行死骨剔出术和解剖术的外科学家是______<br />A 扁鹊<br />B 郑玄<br />C 华佗<br />D 医询<br />E 张仲景<br />,C,
3,明代最有成就的中医外科学著作是______<br />A 《外科正宗》<br />B 《疡科心得集》<br />C 《外科大成》<br />D 《外科全生集》<br />E 《霉疮秘录》<br />,A,
4,以疾病特性命名的外科疾病是______<br />A 背疽<br />B 肺痈<br />C 破伤风<br />D 白驳风<br />E 流注<br />,E,[解析] A为部位命名，B为脏腑命名，C为病因命名，D为颜色命名，E为疾病特性命名。故选择E。
5,黄水疮命名的依据是______<br />A 部位<br />B 症状<br />C 形态<br />D 疾病特征<br />E 范围大小<br />,B,
6,“七恶”中，症见“皮肤枯槁，痰多音喑，呼吸喘急，鼻翼煽动”者，称为______<br />A 心恶<br />B 肝恶<br />C 脾恶<br />D 肺恶<br />E 气血衰竭<br />,D,[解析] “恶”就是坏的征象，在病程中出现恶的症状表示预后较差。“七恶”包括心恶、肝恶、脾恶、肺恶、肾恶、脏腑败坏、气血衰竭(脱证)。心恶为神志昏惚，心烦舌燥，疮色紫黑，言语呢喃；肝恶为身体强直，目难正视，疮流血水，惊悸时作；脾恶为形容消瘦，疮陷脓臭，不思饮食，纳药呕吐；肺恶为皮肤枯槁，痰多音喑，呼吸喘急，鼻翼扇动；肾恶为时渴引饮，面容惨黑，咽喉干燥，阴囊内缩；脏腑败坏为身体浮肿，呕吐呃逆，肠鸣泄泻，口糜满布；气血衰竭为疮陷色暗，时流污水，汗出肢冷，嗜卧语低。
7,下列各项，不属于岩的病因病机的是______<br />A 情志郁结<br />B 六淫之邪<br />C 脏腑失调<br />D 饮食不节<br />E 感受特殊之毒<br />,E,[解析] 特殊之毒包括虫毒、蛇毒、疯犬毒、漆毒、药毒、食物毒和疫毒、无名毒。岩的病因病机包括A、B、C、D项。故选择E。
8,下列各项，属外科辨别阴证、阳证要点的是______<br />A 有无麻木<br />B 有无脓液<br />C 有无出血<br />D 有无灼热<br />E 有无瘙痒<br />,D,
9,外科辨肿，“肿而皮肉重垂胀急，深则按之如烂棉不起，浅则光亮如水疱，破滚黄水”。其成因属______<br />A .风<br />B .虚<br />C .火<br />D .湿<br />E .痰<br />,D,[解析] 湿肿而皮肉重垂胀急，深则按之如烂棉不起，浅则水亮如水疱，搔破流黄水，浸淫皮肤。而容易混淆的E项是肿势或软如棉，或硬如结核，不红不热，故选择D。
10,辨溃疡，疮面呈翻花或如岩穴属______<br />A 瘰疬溃疡<br />B 麻风溃疡<br />C 梅毒溃疡<br />D 岩性溃疡<br />E 流痰溃疡<br />,D,[解析] 岩性溃疡，疮面多呈翻花如岩穴，有的在溃疡底部见有珍珠样结节，内有紫黑坏死组织，渗流血水。瘰疬之溃疡，疮口有空腔或伴瘘管，疮面肉色不鲜，脓水清稀，并夹有败絮状物。附骨疽、流痰之溃疡，疮口呈凹陷形，常伴瘘管形成。麻风溃疡呈穿凿形，常可深及骨部。梅毒性溃疡，其边缘削直而如凿成或略微内凹，基底高低不平。故选择D。
11,中医外科内治法的总则是______<br />A 温、托、补<br />B 清、消、补<br />C 清、补、托<br />D 消、通、补<br />E 消、托、补<br />,E,
12,调制箍围药，取其清凉解毒作用的，应选用______<br />A .醋<br />B .葱<br />C 鸡子清<br />D 麻油<br />E 丝瓜叶汁<br />,E,[解析] 以醋调者，取其散瘀解毒；以酒调者，取其助行药力；以葱、姜、韭、蒜捣汁调者，取其辛香散邪；以菊花汁、丝瓜叶汁、银花露调者，取其清凉解毒，而其中用丝瓜叶汁调制的玉露散治疗暑天疖肿效果较好；以鸡子清调者，取其缓和刺激；以油类调者，取其润泽肌肤。故选择E。
13,下列切开法的注意事项中，错误的是______<br />A 在关节部位，宜谨慎开刀，切口应越过关节<br />B 血瘤、岩肿不宜切开<br />C 患者体弱应先内服调补药，然后开刀<br />D 面部疔疮，尤其是口鼻部位，忌早期开刀<br />E 进刀时，刀头要求向上挑取，不宜向下割划<br />,A,
14,下列关于切开法切开方向的叙述，错误的是______<br />A 一般疮疡，宜循经直开，刀头向上<br />B 乳部宜放射形切开<br />C 面部脓肿沿皮肤纹理切开<br />D 手指脓肿，最好从正面切开，免伤屈伸功能<br />E 关节附近宜用横切口<br />,D,
15,下列外治法，可用于治疗白秃疮、肥疮的是______<br />A 拔发法<br />B 挑治法<br />C 挂线法<br />D 结扎法<br />E 熏法<br />,A,
16,适用于乳漏疮口漏乳不止，脓腐已脱尽后的外治法是______<br />A 腐蚀法<br />B 垫棉法<br />C 切开法<br />D 挂线法<br />E 结扎法<br />,B,[解析] 垫棉法适用于溃疡脓出不畅有袋脓者；或创口窦道形成脓水不易排尽者；或溃疡脓腐已尽，新肉已生，但皮肉一时不能黏合者。故选择B。
