id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,最善活血祛瘀而调经，为妇科经产要药的是( )<br />A 姜黄<br />B 香附<br />C 郁金<br />D 益母草<br />E 延胡索<br />,D,
2,既能活血祛瘀，又能引血下行的药物是( )<br />A 姜黄<br />B 牛膝<br />C 郁金<br />D 香附<br />E 延胡索<br />,B,
3,能活血补血的药物是( )<br />A 丹参<br />B 鸡血藤<br />C 益母草<br />D 延胡索<br />E 五灵脂<br />,B,
4,具有活血祛瘀，利尿消肿功效的药物是( )<br />A 丹参<br />B 红花<br />C 益母草<br />D 五加皮<br />E 鸡血藤<br />,C,
5,女，52岁。突然神昏，牙关紧闭，口噤不开，肢体强痉，面赤气粗，喉中痰鸣，二便不通，脉弦滑而数。针灸时选<br />A 内关、水沟、太冲、合谷、十二井穴<br />B 风池、太冲、百会、心俞三阴交、委中<br />C 风池、合谷、内关、水沟、太冲、三阴交<br />D 关元、三阴交、丰隆、神阙、足三里、四神聪<br />E 丰隆、合谷、地仓、颊车、水沟、三阴交<br />,A,
6,男，43岁。头晕目眩，泛泛欲吐，甚至昏眩欲仆，兼见腰膝酸软，舌淡，脉沉细。针灸时选<br />A 丰隆、中脘、内关、解溪、肝俞、足三里<br />B 风池、百会、肝俞、肾俞、足三里、太溪<br />C 脾俞、足三里、太冲、丰隆、气海、百会<br />D 风池、脾俞、肝俞、阴陵泉、内关、足三里<br />E 气海、百会、肾俞、内关、四神聪<br />,B,
7,女，有偏头痛病史3年，头目昏重，神疲乏力，面色不华，操劳或用脑过度则加甚，脉细弱，舌质淡。针灸时选<br />A 督脉及足阳明、足少阳经穴为主<br />B 足少阴肾经、手足少阳经穴为主<br />C 足太阴脾经、手足少阳经穴为主<br />D 手足少阳经、足太阳经膀胱经穴为主<br />E 手足阳明经、足厥朝肝经穴为主<br />,A,
8,男，27岁。左侧面部板滞、麻木、口角向健侧斜，病侧露睛流泪，额纹消失，鼻唇沟平坦。针灸时选<br />A 阳白、鱼腰、地仓、颊车、合谷、昆仑<br />B 地仓、颊车、足三里、内庭、三阴交<br />C 地仓、颊车、侠溪、合谷、足三里<br />D 地仓、颊车、中渚、太冲、后溪<br />E 地仓、合谷、颊车、内庭<br />,A,
9,女，36岁。膝关节疼痛，得热痛减，遇冷则加剧，舌苔白，脉弦紧。针灸时选<br />A 血海、犊鼻、梁丘、阳陵泉<br />B 大椎、膝阳关、梁丘、犊鼻<br />C 肾俞、关元、犊鼻、梁丘、阿是穴<br />D 膈俞、犊鼻、梁丘、膝阳关<br />E 曲池、犊鼻、梁丘、阳陵泉<br />,C,
