id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,治疗气虚感冒，应首选<br />A 玉屏风散<br />B 再造散<br />C 参苏饮<br />D 加减葳蕤汤<br />E 杏苏散<br />,C,[解析] 参苏饮益气解表，化痰止咳。主治气虚外感风寒，内有痰湿，恶寒发热，无汗，头痛，咳嗽，气短，脉弱等症。
2,治疗咳嗽迁延不愈或愈而复发，应首选<br />A 止嗽散<br />B 三拗汤<br />C 桑杏汤<br />D 泻白散<br />E 华盖散<br />,A,[解析] 三拗汤和止嗽散均能宣肺止咳化痰，但前方以宣肺散寒为主，用于风寒闭肺；后方以疏风润肺为主，用于咳嗽迁延不愈或愈而复发者。
3,治疗肺痈溃脓期，应首选<br />A 千金苇茎汤<br />B 加味桔梗汤<br />C 如金解毒散<br />D 桔梗杏仁煎<br />E 桔梗白散<br />,B,[解析] 肺痈溃脓期表现为：咳吐大量脓痰，或如米粥，或痰血相兼，腥臭异常，有时咯血，胸中烦满而痛，甚则气喘不能卧，身热面赤，烦渴喜饮，舌苔黄腻，舌质红，脉滑数或数实。治宜排脓解毒，方用加味桔梗汤。
4,确立以滋阴降火为肺痨治疗大法的医家是<br />A 张仲景<br />B 华佗<br />C 孙思邈<br />D 朱丹溪<br />E 葛可久<br />,D,[解析] 朱丹溪倡“痨瘵主乎阴虚”之说，确立了滋阴降火的治疗大法。
5,肺胀晚期，病变为主的脏是<br />A 肺、脾、肾<br />B 肺、脾、心<br />C 肺、肾、心<br />D 脾、肾、心<br />E 肺、肝、肾<br />,C,[解析] 肺胀早期由肺而及脾、肾，多属气虚、气阴两虚；晚期以肺、肾、心为主，气虚及阳，或阴阳两虚，但纯属阴虚者罕见。
6,治疗心悸心血不足证，应首选<br />A 天王补心丹<br />B 安神定志丸<br />C 桂枝甘草龙骨牡蛎汤<br />D 归脾汤<br />E 朱砂安神丸<br />,D,[解析] 心悸心虚胆怯证用安神定志丸。心血不足证用归脾汤，补血养心，益气安神。肝背肾阴虚火不旺者用天王补心丹，热象较著者用朱砂安神丸。心阳不足证用桂枝甘草龙骨牡蛎汤。
7,胸痹的主要病机为<br />A 气滞血瘀<br />B 寒凝气滞<br />C 痰瘀交阻<br />D 阳气虚衰<br />E 心脉痹阻<br />,E,[解析] 前四个选项是导致心脉痹阻的原因，胸痹的表现都是心脉不通引起的疼痛。
8,不寐的病位主要在<br />A 心<br />B 脑<br />C 肝<br />D 脾<br />E 肾<br />,A,[解析] 不寐的病位主要在心，与肝、脾、肾密切相关。
9,痫病与五脏均有关联，但主要责之于<br />A 肺、脾<br />B 肝、肾<br />C 心、肝<br />D 肺、肾<br />E 肝、脾<br />,C,[解析] 痫病的表现主要是：①精神恍惚，昏不知人；责之于心；②口吐涎沫，两目上视，四肢抽搐；肝主筋，筋脉拘挛，责之于肝。2013年以后大纲对该知识点描述的变化为：痫病发生的主要病理基础为肝、脾、肾的损伤。
10,治疗胃痛脾胃虚寒证，应首选<br />A 小建中汤<br />B 理中丸<br />C 附子理中丸<br />D 良附丸<br />E 黄芪建中汤<br />,E,[解析] 脾胃虚寒证治宜温中健脾，和胃止痛，方用黄芪建中汤加减。
11,治疗噎膈痰气交阻证，应首选<br />A 通幽汤<br />B 丁香散<br />C 启膈散<br />D 通关散<br />E 四七汤<br />,C,[解析] 噎膈痰气交阻证治宜开郁化痰，润燥降气。方用启膈散加减。
12,治疗腹痛湿热壅滞证，应首选<br />A 大承气汤、<br />B 龙胆泻肝汤<br />C 清中汤<br />D 枳实导滞丸<br />E 泻心汤合连朴饮<br />,A,[解析] 腹痛湿热壅滞证治宜泄热通腑，行气导滞。方药：大承气汤加减。
13,提出著名的“治泻九法”的医家是<br />A 张仲景<br />B 陈无择<br />C 张景岳<br />D 李中梓<br />E 叶天士<br />,D,[解析] 李中梓《医宗必读》概括出著名的治泻九法。
14,血虚便秘证，阴血已复，便仍干燥，治疗应首选<br />A 黄芪汤<br />B 增液汤<br />C 润肠丸<br />D 五仁丸<br />E 青麟丸<br />,D,[解析] 血虚便秘证的代表方是润肠丸加减。血虚便秘证，阴血已复，便仍干燥，治疗应首选五仁丸润滑肠道。
15,黄疸形成的关键病理因素是<br />A 热邪<br />B 寒邪<br />C 疫毒<br />D 瘀血<br />E 湿邪<br />,E,[解析] 黄疸的病因有外感和内伤两个方面，外感多属湿热疫毒所致，内伤常与饮食、劳倦、病后有关，黄疸的病机关键是湿，由于湿邪困遏脾胃，壅塞肝胆，疏泄失常，胆汁泛溢而发生黄疸。
16,下列各项，不属积聚病因的是<br />A 情志失调<br />B 饮食所伤<br />C 感受寒邪<br />D 病后所致<br />E 跌打损伤<br />,E,[解析] 积聚的发生，多因情志失调，饮食所伤，寒邪内犯，及他病之后，肝脾受损，脏腑失和，气机阻滞，瘀血内结而成。
17,治疗鼓胀水湿困脾证，应首选<br />A 柴胡疏肝散合胃苓汤<br />B 实脾饮<br />C 中满分消丸<br />D 调营饮<br />E 附子理苓汤<br />,B,[解析] 鼓胀分类有气滞湿阻、水湿困脾、水热蕴结、瘀结水留、阳虚水盛、阴虚水停。本证水湿困脾，用实脾饮。气滞湿阻用柴胡疏肝散。阳虚水停，用附子理苓汤。瘀结水留用调营汤。
18,阳明头痛，可选用的引经药是<br />A 羌活、蔓荆子<br />B 羌活、川芎<br />C 葛根、白芷<br />D 柴胡、川芎<br />E 吴茱萸、藁本<br />,C,[解析] 太阳头痛用羌活、蔓荆子、川芎；阳明头痛用葛根、白芷、知母；少阳头痛用柴胡、黄芩、川芎；厥阴头痛用吴茱萸、藁本等。
19,首见“疟疾”病名的医籍是<br />A 《内经》<br />B 《金匮要略》<br />C 《神农本草经》<br />D 《诸病源候论》<br />E 《瘟疫论》<br />,A,[解析] 疟疾之名首见于《内经》，《素问·疟论》指出疟疾的病因是“疟气”，该篇还描述了疟疾发作的典型症状。
20,以小腹胀满疼痛，小便涩滞，淋沥不宣为特征的病证是<br />A 热淋<br />B 血淋<br />C 石淋<br />D 气淋<br />E 劳淋<br />,D,[解析] 脾虚中气下陷多为气淋虚证；遇劳即发则为劳淋，肾虚下元不固不能制约脂液则为膏淋；热盛破血妄行的是血淋；湿热蕴结下焦，尿液受其煎熬，日久杂质结为砂石，则为石淋；气淋以小腹胀满疼痛为特点。
21,尿血与淋证的鉴别要点是<br />A 有无发热<br />B 有无尿痛<br />C 有无腹痛<br />D 有无排尿困难<br />E 出血量的多少<br />,B,[解析] 一般以痛者为血淋，不痛者为尿血。
22,治疗吐血胃热壅盛证，应首选<br />A 玉女煎<br />B 龙胆泻肝汤<br />C 加味清胃散合泻心汤<br />D 地榆散合槐角丸<br />E 泻心汤合十灰散<br />,E,[解析] 吐血胃热壅盛，治宜清泻胃火，凉血止血方用泻心汤名为泻心，实则泻胃。十灰散泻热凉血，收涩止血。
23,治疗湿热腰痛，应首选<br />A 甘姜苓术汤<br />B 四妙丸<br />C 羌活胜湿汤<br />D 薏苡仁汤<br />E 乌头汤<br />,B,[解析] 腰痛实证总以祛邪活络为要，湿热者应清热利湿，舒筋通络，用四妙丸最宜。薏苡仁汤重于化湿，清热力不强。甘姜苓术汤用于寒湿腰痛。羌活胜湿汤用于汗出当风或久居湿地，风湿之邪侵袭肌表。薏苡仁汤治疗中风手足流注疼痛，麻痹不仁，难以屈伸。乌头汤用于脚气疼痛，不可屈伸。
24,下列除哪项外，均是中风闭证的特点<br />A 突然昏仆<br />B 牙关紧闭<br />C 口噤不开<br />D 肢体强痉<br />E 二便自遗<br />,E,[解析] 二便自遗属于中风脱证的特点。
25,支饮，饮邪停留的部位是<br />A 胁下<br />B 胸肺<br />C 肢体<br />D 胃<br />E 肠<br />,B,[解析] 饮停胃肠属痰饮，饮流胁下属悬饮，饮溢肢体属溢饮，饮邪支撑胸肺属支饮。
26,消渴的病机主要是<br />A 气阴两虚<br />B 阴虚燥热<br />C 阴阳两虚<br />D 血脉瘀滞<br />E 燥热内结<br />,B,[解析] 消渴的病机主要在于阴津亏损，燥热偏胜，而以阴虚为本，燥热为标。病变的脏腑主要在肺、胃、肾，尤以肾为关键，三脏之中，虽有所偏重，但往往又互相影响。
27,拟定补中益气汤的医家是<br />A 张仲景<br />B 钱乙<br />C 李东垣<br />D 张景岳<br />E 秦景明<br />,C,[解析] 补中益气汤是李东垣创立。
28,下列除哪项外，均为喘证的病因<br />A 外邪侵袭<br />B 饮食不当<br />C 情志所伤<br />D 痰热素盛<br />E 劳欲久病<br />,D,[解析] 喘证常由多种疾病引起，病因复杂，概言之有外感、内伤两大类，外感为六淫外邪侵袭肺系；内伤为饮食不当、情志失调、劳欲久病等导致肺气上逆，升降失职：或气失所主，肾失摄纳而成。
29,虚劳以气虚为主时，主要病变的脏是<br />A 肺、脾<br />B 心、肾<br />C 肺、肾<br />D 脾、肾<br />E 心、肺<br />,A,[解析] 一般来说，气虚以肺、脾为主，但病重者每可影响心、肾。
30,下列各项，属着痹特点的是<br />A 疼痛游走不定<br />B 痛势较剧，痛有定处<br />C 关节酸痛、重着、漫肿<br />D 关节肿胀局限，见皮下结节<br />E 关节肿胀僵硬，疼痛不移<br />,C,[解析] 痹证分热痹、着痹、行痹、痛痹四种。分别以热、湿、网、寒为主要病邪，着痹以湿为重，湿性重着，特点是关节酸痛、重着、漫肿。
31,治疗久痹风、寒、湿偏盛不明显者，可选用的方剂是<br />A 防风汤<br />B 薏苡仁汤<br />C 宣痹汤<br />D 蠲痹汤<br />E 乌头汤<br />,D,[解析] 久痹风、寒、湿偏盛不明显者，可选用蠲痹汤。
32,治疗肾虚腰痛而无明显阴阳偏盛者，可选用的方剂是<br />A 杜仲丸<br />B 青娥丸<br />C 补髓丹<br />D 虎潜丸<br />E 补血荣筋丸<br />,B,[解析] 肾虚腰痛，偏阳虚者用右归丸，偏阴虚者用左归丸，无阴阳偏盛者用青娥丸单纯补肾。虎潜丸用于肝肾阴虚内热的痿证。
33,首创六郁学说的医家是<br />A 张仲景<br />B 巢元方<br />C 朱丹溪<br />D 虞抟<br />E 叶天士<br />,C,[解析] 《丹溪心法》将郁证列为一个专篇，提出气、湿、火、食、湿、痰六郁之说。
34,水肿的关键病位是<br />A 心<br />B 肝<br />C 肺<br />D 脾<br />E 肾<br />,E,[解析] 水肿的病位在肺、脾、肾，关键在肾。
35,“无痰不作眩”，出自的医著是<br />A 《素问·六元正纪大论》<br />B 《金匮要略》<br />C 《丹溪心法》<br />D 《景岳全书》<br />E 《医学正传》<br />,C,[解析] 朱丹溪在《丹溪心法》中提出“无痰不作眩”，倡导痰火致眩学说。
36,泄泻的病理因素，最为多见的是<br />A 寒<br />B 湿<br />C 热<br />D 滞<br />E 脾虚<br />,B,[解析] 外感寒湿暑热之邪均可引起泄泻，其中以湿邪最为多见。
37,呃逆病变的关键脏腑是<br />A 肝<br />B 脾<br />C 肺<br />D 胃<br />E 胆<br />,D,[解析] 呃逆之病位在膈，病变的关键脏腑在胃，还与肝、脾、肺、肾诸脏腑有关。基本病机是胃失和降，膈间气机不利，胃气上逆动膈。
38,认为生姜为“呕家圣药”的医家是<br />A 张仲景<br />B 孙思邈<br />C 刘完素<br />D 朱丹溪<br />E 龚廷贤<br />,B,[解析] 孙思邈指出：“凡呕者，多食生姜，此是呕家圣药。”
39,中风的病理基础是<br />A 风火痰瘀<br />B 气血逆乱<br />C 心肝火旺<br />D 肝阳上亢<br />E 肝肾阴虚<br />,A,[解析] 中风的病理基础是风火痰瘀这些病理原因和产物，其余选项都是病因，不是病理因素。
40,治疗痿证肝肾亏损证，应首选<br />A 虎潜丸<br />B 圣愈汤<br />C 鹿角胶丸<br />D 补血荣筋丸<br />E 独活寄生汤<br />,A,[解析] 冶疗痿证肝肾亏损证宜补益肝肾、滋阴清热。方用虎潜丸加减。本方滋阴降火，强壮筋骨，用于治疗肝肾阴亏有热之痿证。
41,治疗痫病风痰闭阻证，应首选<br />A 定痫丸<br />B 涤痰汤<br />C 顺气导痰汤<br />D 生铁落饮<br />E 羚角钩藤汤<br />,A,[解析] 痫病的病因病机为风火气痰疲，蒙蔽心窍，壅塞经络，气机逆乱，元神失控。风痰闭阻证治应豁痰息风，开窍定痫，用定痫丸合适。其余选项或只祛痰，或只息风，不能开窍定痫。
42,治疗哮病之虚哮证，应首选<br />A 三子养亲汤<br />B 六君子汤<br />C 平喘固本汤<br />D 金水六君煎<br />E 金匮肾气丸<br />,C,[解析] 哮证虚哮有肺虚、脾虚、肾虚。肺虚用玉屏风散；脾虚用六君子汤；肾虚用金匮肾气丸；金水六君煎用于肺肾虚寒、痰湿喘急；三子养亲汤用于寒痰夹食证。以上都不适宜。治哮应以平喘为最终目的，虚哮还需补肺肾之虚，故用平喘固本汤最宜。
43,下列除哪项外，均是厥证的病因<br />A 情志内伤<br />B 体虚劳倦<br />C 亡血失津<br />D 饮食不节<br />E 感受暑热<br />,E,[解析] 引起厥证的病因主要有情志内伤、体虚劳倦、亡血失津、饮食不节等方面。而其病机主要是气机突然逆乱，升降乖戾，气血阴阳不相顺接。
44,治疗狂证痰热瘀结证，应首选<br />A 顺气导痰汤<br />B 越鞠丸<br />C 生铁落饮<br />D 琥珀养心丹<br />E 癫狂梦醒汤<br />,E,[解析] 治疗狂证痰热瘀结证方用癫狂梦醒汤加减。
