id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,冻疮的命名方法是______<br />A 以病因命名<br />B 以部位命名<br />C 以疾病特征命名<br />D 以形态命名<br />E 以范围大小命名<br />,A,[解析] 以病因命名者，如冻疮、水火烫伤、破伤风、毒蛇咬伤、漆疮。故选择A。
2,下列各项，不属“痒”病因的是______<br />A 血瘀<br />B 热胜<br />C 湿胜<br />D 虫淫<br />E 风胜<br />,A,[解析] 痒是因风、湿、热、虫之邪客于皮肤肌表，引起皮肉间气血不和；或由于血虚风燥，肤失濡养而成。瘀血一般致疼致肿，不会引起痒的症状。故选择A。
3,肿势或软如绵，或硬如馒，形态各异，不红不热。其肿的性质是______<br />A 热肿<br />B 寒肿<br />C 风肿<br />D 痰肿<br />E 湿肿<br />,D,
4,下列各项，不属确认成脓方法的是______<br />A 按触法<br />B 推拿法<br />C 穿刺法<br />D 透光法<br />E 点压法<br />,B,[解析] 按触法、穿刺法、点压法、透光法属于辨脓的办法，而推拿法则属于禁忌证，易引起脓液扩散。故选择B。
5,溃疡疮口太小，脓腐难去，常用的腐蚀药是______<br />A 红灵丹<br />B 白降丹<br />C 七三丹<br />D 八宝丹<br />E 九黄丹<br />,B,[解析] 白降丹，适用于溃疡疮口太小，脓腐难去，用桑皮纸或丝棉纸做成裹药，插入疮口，使疮口开大，脓腐易出。故选择B。
6,下列各项中，需用贬镰法治疗的是______<br />A 托盘疔<br />B 颜面部疔<br />C 红丝疔<br />D 蛇眼疔<br />E 蛀节疔<br />,C,[解析] 贬镰法适用于急性阳证疮疡，如丹毒、红丝疔等。故选择C。
7,贯穿结扎法最适用的是______<br />A 内痔嵌顿<br />B 静脉曲张性外涛<br />C 血栓性外痔<br />D 赘皮外痔<br />E Ⅱ、Ⅲ期内痔<br />,E,
8,下列各项，不属溻渍法适应证的是______<br />A 阳证疮疡初起<br />B 阴证疮疡<br />C 美容<br />D 保健<br />E 创面干燥，僵而不敛<br />,E,[解析] 溻是将饱含药液的纱布或棉絮湿敷患处，溃是将患处浸泡在药液中。溻渍法是通过湿敷、淋洗、浸泡对患处的物理作用，以及不同药物对患部的药效作用，而达到治疗目的的一种方法。溻溃法适用于阳证疮疡初起、溃后，半阴半阳证及阴证疮疡，美容、保健等。故选择E。
9,患者，女，24岁。患腿痈1周，溃腐3天，脓腐稠厚且多，不易脱落。外用掺药应首选______<br />A 青黛散<br />B 八二丹<br />C 红灵丹<br />D 八宝丹<br />E 三石散<br />,B,
10,患儿，女，7岁。结喉处红肿绕喉，根盘散漫，肿势延及颈部两侧，按之中软，有应指感。治疗应首选______<br />A 内服普济消毒饮<br />B 外治以菊花汁调制玉露散箍围束毒<br />C 半流质饮食<br />D 切开排脓<br />E 药线引流<br />,D,[解析] 痈之大者名发。说明发的病变范围较痈为大，生于结喉处的，称为锁喉痈。根据题干提示脓已成则需要切开排脓。其他的都是辅助疗法或早期的疗法。故选择D。
11,乳疬相当于西医学的病名是______<br />A 乳腺囊肿<br />B 乳腺增生病<br />C 乳腺纤维腺瘤<br />D 乳房异常发育症<br />E 导管内乳头状瘤<br />,D,[解析] 乳疬是以男性、儿童单侧或双侧乳晕部发生扁圆形肿块，触之疼痛为主要表现的乳房异常发育症，分为男性乳房发育异常和儿童乳房发育异常两大类，前者见于中、老年男性，多为继发性；后者见于10岁左右儿童，多为原发性。乳疬相当于西医的男性、儿童乳房发育异常症。故选择D。
12,诊断瘿病的重要体征是______<br />A 肿块的位置<br />B 有无压痛<br />C 有无震颤<br />D 是否随吞咽上下移动<br />E 有无波动感<br />,D,[解析] 甲状腺分左右两叶，覆盖并黏附在喉和气管起始部的两侧，吞咽时亦随之上下移动。甲状腺的两叶由甲状腺峡部连接，其位置一般在第二和第三气管软骨环之前。除D项外其他都是次要的特征。故选择D。
13,瘿在古代文献中，有五瘿之分，下列各项，不属于五瘿的是______<br />A 瘿痈<br />B 血瘿<br />C 肉瘿<br />D 石瘿<br />E 筋瘿<br />,A,[解析] 瘿在古代文献中，根据其临床表现以及与五脏的配属关系，分为五瘿：“筋瘿”、“血瘿”、“肉瘿”、“气瘿”、“石瘿”。
14,在肿块触诊中，不属癌性肿块特性的是______<br />A 高低不平<br />B 坚硬如石<br />C 推之不能移动<br />D 表面与皮肤粘连<br />E 表面光滑<br />,E,
15,治疗失荣早期气郁痰结证，应首选______<br />A 和营散坚丸<br />B 柴胡清肝汤<br />C 桃红四物汤<br />D 化痰开郁方<br />E 二陈汤<br />,D,[解析] 此为肝郁痰凝，阻隔经络所致，治法宜疏肝解郁，化痰散结。故应选择D。A项散结效果好，但是不能化痰；B项只是疏肝，不能散结；C项化痰和散结效果都不好。E项化痰效果好，但是不能散结。
16,下列各项，不属淋病特点的是______<br />A 尿频尿急<br />B 尿道刺痛<br />C 尿道溢脓<br />D 排尿困难<br />E 腹股沟淋巴结肿大<br />,D,[解析] 淋病以尿道刺痛、尿道口排出脓性分泌物为特征，严重时可并发包茎，尿道黏膜外翻，腹股沟淋巴结感染肿大。部分患者可有尿频、尿急、夜尿增多，无排尿困难。所以选择D。
17,创面边缘整齐，坚硬削直而如凿成，基底部高低不平，有稀薄臭秽分泌物。其溃疡属于______<br />A 麻风性溃疡<br />B 压迫性溃疡<br />C 疮痨性溃疡<br />D 梅毒性溃疡<br />E 岩性溃疡<br />,D,[解析] 岩性溃疡，疮面多呈翻花如岩穴，有的在溃疡底部见有珍珠样结节，内有紫黑坏死组织，渗流血水。麻风溃疬呈穿凿形，常可深及骨部。梅毒性溃疡，其边缘削直如凿，略微内凹，基底高低不平。故选择D。
