id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,川芎茶调散主治<br />A.外感风邪头痛<br />B.肝阳上亢头痛<br />C.瘀血阻络头痛<br />D.血虚不荣头痛<br />E.气虚不升头痛<br />A  B  C  D  E<br />,A,
2,牵正散的组成是<br />A.白附子、僵蚕、全蝎<br />B.白附子、僵蚕、地龙<br />C.白附子、蜈蚣、全蝎<br />D.僵蚕、蜈蚣、全蝎<br />E.全蝎、川芎、白附子<br />A  B  C  D  E<br />,A,
3,消风散的组成药物中含有<br />A.薄荷<br />B.细辛<br />C.胡麻<br />D.秦艽<br />E.桑叶<br />A  B  C  D  E<br />,C,
4,组成中含有细辛、薄荷的方剂是<br />A.小青龙汤<br />B.川芎茶调散<br />C.大秦艽汤<br />D.银翘散<br />E.败毒散<br />A  B  C  D  E<br />,B,
5,关于川芎茶调散中药物功效描述不正确的是<br />A.川芎长于止痛<br />B.白芷善治太阳经头痛<br />C.羌活善治太阳经头痛<br />D.川芎善治少阳、厥阴经头痛<br />E.细辛善治少阴经头痛<br />A  B  C  D  E<br />,B,
6,下列哪项不是地黄饮子所治瘖痱证的临床表现<br />A.舌强不能言<br />B.足废不能用<br />C.口干不欲饮<br />D.脉沉细弱<br />E.高热不能退<br />A  B  C  D  E<br />,E,
7,镇肝熄风汤主治证的病机是<br />A.肝阳偏亢，肝风上扰<br />B.肝经热盛，热极动风<br />C.肝肾阴亏，肝阳上亢，气血逆乱<br />D.热极动风，兼有阴伤<br />E.以上均不是<br />A  B  C  D  E<br />,C,
8,牵正散的药物组成是<br />A.荆芥、防风、附子<br />B.全蝎、蜈蚣、地龙<br />C.蜈蚣、天麻、地龙<br />D.蝉蜕、苍术、牛蒡子<br />E.白附子、白僵蚕、全蝎<br />A  B  C  D  E<br />,E,
9,消风散的组成药物中含有<br />A.防风、羌活<br />B.荆芥、白芷<br />C.防风、细辛<br />D.白芍、木通<br />E.知母、石膏<br />A  B  C  D  E<br />,E,
10,羚角钩藤汤的功用是<br />A.镇肝熄风，滋阴潜阳<br />B.凉肝熄风，增液舒筋<br />C.滋阴熄风，养心安神<br />D.凉血解毒，清热熄风<br />E.平肝熄风，补益肝肾<br />A  B  C  D  E<br />,B,
