id,front,back,detail
,<h2>{{front}}</h2>,<h2><span style='color:red;font-weight:bold;'>{{back}}</span></h2><span style='color:#C0C0C0'>题号{{id}} 看了{{count}}次</span><br />{{detail}},
1,患者，男，48岁。头胀痛近2年，时作时止，伴目眩，易怒，面赤口苦，舌红苔黄，脉弦数。治疗除取主穴外应选用______<br />A 头维、内庭、三阴交<br />B 血海、风池、足三里<br />C 风池、列缺、太阳<br />D 太溪、侠溪、太冲<br />E 丰隆、太阳、风门<br />,D,[解析] 本证肝阳上亢头痛，当取足厥阴经、足少阳经穴以平息亢逆之风阳。主穴为百会、头维、风池，肝阳头痛加太冲、太溪、侠溪。
2,患者，男，20岁。突发胸闷，气急，咳嗽。听诊：两肺满布哮鸣音。应首先考虑的是______<br />A 慢性支气管炎喘息型<br />B 急性支气管炎<br />C 心源性哮喘<br />D 支气管哮喘<br />E 气胸<br />,D,[解析] 患者属于青少年，突然起病，带哮鸣音的呼气性呼吸困难，咳嗽，听诊两肺满布哮鸣音，符合支气管哮喘的特点。而慢性支气管炎病史需2年以上，本症不支持，支气管炎一般无胸闷气急，且肺部听诊无哮鸣音。心源性哮喘一般为老年人心力衰竭后表现。气胸可出现胸闷气急，但肺部无哮鸣音体征。
3,不寐实证，其病位多在______<br />A 心、脾、肾<br />B 心、肝、小肠<br />C 心、肺、大肠<br />D 心、脾、肝<br />E 肝、胃、心<br />,E,[解析] 不寐的病位在心，与肝、脾、肾密切相关。实证多由肝火内扰或胃火宿食，痰热内盛所致；虚证多由阴虚火旺，脾虚不运，心胆气虚所致。故不寐实证与肝、胃、心相连。
4,4周岁小儿的身长应为______<br />A 90cm<br />B 98cm<br />C 103cm<br />D 105cm<br />E 110cm<br />,C,[解析] 人体身高增长有两个高峰期：①生后第一年；②青春期。小儿初生时身长约50cm，1周岁时约75cm。小儿2岁以后身长计算公式为：身长=周岁数×7+75。所以本题算式：4×7+75=103。
5,婴儿(＜1岁)服用的中药煎出量是______<br />A 10～20ml<br />B 21～30ml<br />C 31～40ml<br />D 41～50ml<br />E 60～100ml<br />,E,
6,暑淫证候的表现是______<br />A 头昏沉，嗜睡，胸脘痞闷<br />B 口渴饮水，口唇鼻咽干燥<br />C 发热恶热，汗出，气短神疲<br />D 突发皮肤瘙痒、丘疹<br />E 肠鸣腹泻，脘腹拘急冷痛<br />,C,[解析] 暑淫证临床表现：发热恶寒，汗出，口渴喜饮，气短，神疲，肢体困倦，小便短黄，舌质红，苔白或黄，脉虚数(暑性炎热升散，耗气伤津)；或发热，猝然昏倒，汗出不止，气喘，甚至昏迷、惊厥、抽搐等；或见高热、神昏、胸闷、腹痛、呕恶、无汗等。暑淫证的辨证依据：夏月有感受暑热之邪的病史，发热、口渴、汗出、疲乏、尿黄。
7,患者，女，42岁。全身水肿，下肢明显，按之没指，小便短少，身体困重，胸闷，纳呆，泛恶，舌苔白腻。治疗应首选______<br />A 五皮饮合胃苓汤<br />B 麻黄连翘赤小豆汤<br />C 越婢加术汤<br />D 实脾饮<br />E 疏凿饮子<br />,A,[解析] 小便短少，身体困重，胸闷，纳呆，泛恶，舌苔白腻，脉沉缓为水湿浸渍，故选五皮饮合胃苓汤。前方理气化湿利水，后方通阳利水，燥湿运脾，共起运脾化湿，通阳利水之功。
8,猩红热可见的舌改变是______<br />A 牛肉舌<br />B 毛舌<br />C 草莓舌<br />D 裂纹舌<br />E 镜面舌<br />,C,
9,患者，男，73岁。左下肢内臁疮，面积8cm×5cm，现疮面仍有少许腐肉。外治应首选______<br />A 红油膏、九一丹<br />B 白玉膏、生肌散<br />C 金黄膏、九一丹<br />D 金黄膏掺桃花散<br />E 青黛膏、九一丹<br />,A,[解析] 臁疮有腐肉，可应用红油膏、九一丹外敷；长出肉芽，用白玉膏、生肌散外敷；疮面周围有湿疮者改用青黛膏。故答案选A。
10,疟疾患者，热多寒少，汗出不畅，头痛，骨节酸痛，口渴引饮，便秘，溲赤，舌红苔黄，脉弦数。治疗应首选______<br />A 柴胡桂枝干姜汤<br />B 柴胡截疟饮<br />C 截疟七宝饮<br />D 小柴胡汤<br />E 白虎加桂枝汤<br />,E,[解析] 根据脉证为温疟，选白虎加桂枝汤清热解表。
11,治疗痿证使用泻南方，补北方的原则，是因为该病______<br />A 寒多热少，虚多实少<br />B 热多寒少，虚多实少<br />C 热多寒少，实多虚少<br />D 寒多热少，实多虚少<br />E 以上均非<br />,B,[解析] 痿证日久，皆可累及肝肾，肝肾不足，阴虚火旺是结果，故热多寒少，虚多实少，治宜泻南补北、清心滋肾。
12,治疗湿热腰痛，应首选______<br />A 甘姜苓术汤<br />B 四妙丸<br />C 羌活胜湿汤<br />D 薏苡仁汤<br />E 乌头汤<br />,B,[解析] 湿热腰痛应清热利湿，舒筋止痛，方选四妙丸。
13,患者，男，45岁。胁痛口苦，胸闷纳呆，恶心、呕吐，目黄身黄，舌苔黄腻，脉弦滑数。其证候是______<br />A 肝气郁结<br />B 肝郁化火<br />C 肝胆湿热<br />D 肝阴不足<br />E 瘀血阻滞<br />,C,[解析] 口苦，舌苔黄腻，脉弦数——热象，据此排除A、D、E。胸闷纳呆，苔腻，脉滑——湿象。加之胁痛口苦，病位在肝胆，故为肝胆湿热。选C。
14,带下病的主要发病机制是______<br />A 外感湿邪，损及任、带，约固无力<br />B 肾气不足，封藏失职，阴液滑脱而下<br />C 湿邪影响任、带，任脉不固，带脉失约<br />D 脾虚生湿，流注下焦，伤及任、带<br />E 肝经湿热，流注下焦，伤及任、带<br />,C,[解析] 题干所说的带下病指带下过多，C选项为带下过多的病机。带下病包括带下过多和带下过少。带下过少的病机为阴液不足。
15,患者呼吸急促，喉中哮鸣有声，胸膈满闷，咳嗽痰少，形寒畏冷，舌苔白滑，脉弦紧。其治法是______<br />A 温肺化痰，纳气平喘<br />B 温肺散寒，化痰平喘<br />C 温肺散寒，止咳化痰<br />D 温肺化痰，散寒解表<br />E 散寒温脾，化痰平喘<br />,B,[解析] 喉中哮鸣有声——哮证；咳嗽痰少，形寒畏冷，舌苔白滑，为寒痰伏肺，痰升气阻，肺失宣降。故此为哮证之冷哮，当选B。
16,黄疸患者，身目俱黄，黄色鲜明，恶心欲吐，发热恶寒，无汗身痛，小便短赤，舌苔薄黄腻，脉弦滑。治疗应首选______<br />A 大柴胡汤<br />B 小柴胡汤<br />C 麻黄连翘赤小豆汤<br />D 茵陈蒿汤<br />E 犀角散<br />,D,[解析] 黄疸，身目俱黄，黄色鲜明，小便短赤，热重于湿，故当清热通腑，利湿退黄，方用茵陈蒿汤。
17,患者，女，50岁。5天前左足3、4趾缝足癣水疱溃破，次日局部红肿疼痛，并见红线1条向上走窜至小腿中段，边界清晰，伴有发热，左胯腹部淋巴结肿痛。诊断是______<br />A 流火<br />B 流注<br />C 青蛇毒<br />D 蛇串疮<br />E 红丝疔<br />,E,[解析] 红丝疔的临床表现：好发于四肢，多先在皮肤生疔部位或皮肤破损处见红肿热痛，继则在皮肤上起红丝一条或多条，迅速向躯干方向走窜，上肢可停于肘部或腋部，下肢可停于腋窝或胯间。流火为发于小腿足部的丹毒，特点为病起突然，恶寒发热，局部皮服忽然变赤，色如丹涂脂染，焮红肿胀，边界清楚，迅速扩大。流注为发于肌肉深部的急性化脓性疾病，特点是发病急，局部漫肿疼痛，皮色如常，容易走窜。
18,患者，男，40岁，喉结两侧各有1个3cm×2cm×1cm，表面光滑，质地韧，无压痛，随吞咽上下活动的肿物。为明确诊断，应首选的检查方法是______<br />A 胸颈部X线<br />B 血常规<br />C 血气分析<br />D T3、T4<br />E 131I扫描<br />,E,[解析] 在结喉正中一侧或双侧有单个肿块，呈圆形或椭圆形，表面光滑，质韧有弹性，可随吞咽而上下移动，生长缓慢，一般无任何不适，据此可以判断为肉瘿。辅助检查：甲状腺同位素扫描显示肉瘿多为温结节，囊肿多为凉结节，伴甲亢者多为热结节。B型超声为实质性肿块或混合性肿块，故选E。
19,患儿，男，7岁。睡中遗尿，白天小便频而量少，劳累后遗尿加重，面白气短，食欲缺乏(食欲不振)，大便易溏，舌淡苔白，脉细无力。治疗除取主穴外，还应选用的是______<br />A 神门、阴陵泉、胃俞<br />B 气海、肺俞、足三里<br />C 次髎、水道、三阴交<br />D 百会、神门、内关<br />E 关元俞、肾俞、关元<br />,B,[解析] 遗尿治疗主穴：关元、中极、膀胱俞、三阴交。配穴：肾阳虚者加。肾俞、命门；脾肺气虚者，加脾俞、肺俞、足三里；夜梦多者，加百会、神门，取其宁心安神之用。该患者劳累后加，为气虚表现，“气短，食欲不振，大便易溏”为肺脾气虚，以脾气虚为主。
20,治疗哮喘病之虚哮证，应首选______<br />A 三子养亲汤<br />B 六君子汤<br />C 平喘固本汤<br />D 金水六君煎<br />E 金匮肾气丸<br />,C,[解析] 虚哮是哮病久发，痰气瘀阻，肺肾两虚，摄纳失常，故治疗用平喘固本汤补肺纳气，降气化痰。
21,患者，男，42岁。呼吸气促，喉中哮鸣有声，胸闷如窒，口不渴，形寒畏冷，面色晦暗，舌苔白滑，脉弦紧。治疗应首选______<br />A 二陈汤<br />B 麻黄汤<br />C 定喘汤<br />D 射干麻黄汤<br />E 平喘固本汤<br />,D,[解析] 喉中哮鸣有声——哮证；口不渴，形寒怕冷，为寒痰伏肺，肺失宣畅之征，诊断为：哮证之冷哮，故选射干麻黄汤宣肺散寒，化痰平喘。
